省,省类型,市,市类型,register,stock,person_density,PGDP,autobus,taxi,passenger_volume,POP,Built_area,Construction_land_area,wage_average,P_road_area,city,year,P_baidu_index,baidu_index,scale,all_area,downtown_area,Built_area_all,Built_area_downtown,Construction_land_area_all,Construction_land_area_downtown,road_area_all,road_area_downtown,DMSP_mean,DMSP_sum,VNL_mean,VNL_sum,location_x,location_y
湖南省,省,永州市,地级市,,0.12635439999999998,285.27,26222.0,11338.24507,12926.33803,16.76915366,1.173120575,1144.904225,1144.904225,44553.0,6.23,永州市,2015,941.7760563,51.0,2,22260.0,3181.0,0.051433254000000005,0.359919593,0.051433254000000005,0.359919593,0.032569632,0.22791575,0.921393659,20548.0,0.243859423,28191.612510000006,19573.2,2851.69
湖南省,省,岳阳市,地级市,,0.14193016,379.59,51429.0,24255.26886,52692.48062,19.54835865,1.004360322,1726.163668,1654.981661,45757.0,10.98,岳阳市,2015,1210.094118,68.0,2,14858.0,1413.0,0.11617739,1.221630338,0.11138657,1.171253829,0.080428052,0.84571833,2.437802582,36255.0,0.444226522,35238.26883,19719.6,3218.66
湖南省,省,张家界市,地级市,,0.19478912,178.65,29425.0,24581.05912,71705.70989,42.06384448,1.117123695,2234.641738,2234.641738,46340.0,7.55,张家界市,2015,985.871355,15.0,2,9516.0,2735.0,0.234829943,0.817053652,0.234829943,0.817053652,0.041614124,0.144789762,0.7528880490000001,7169.0,0.204994333,10454.71101,19454.1,3252.88
湖南省,省,长沙市,地级市,,0.285967776,575.49,115443.0,82777.10764,106028.4945,11.67452947,0.922947115,4937.86745,4490.203643,67266.0,14.43,长沙市,2015,2346.843596,173.0,2,11816.0,1909.0,0.417896704,2.58662517,0.380010464,2.352123438,0.388964116,2.407543216,8.762601488,103609.0,1.6661518380000002,104296.1066,19711.3,3125.61
湖南省,省,株洲市,地级市,,0.193598347,357.52,58661.0,36650.5906,70092.37436,40.38584231,1.010072227,3459.494872,3133.600427,57584.0,22.03,株洲市,2015,2030.573077,81.0,2,11272.0,863.0,0.306910475,4.008684672,0.27799861800000003,3.631054956,0.188431512,2.461181924,2.444769244,27599.0,0.465071274,27493.15346,19749.8,3003.07
吉林省,省,白城市,地级市,,0.106509818,76.48,35571.0,11896.27805,92272.4131,8.037613505,0.999846583,2186.068189,2186.068189,39493.0,6.56,白城市,2015,1220.131082,24.0,2,25759.0,2578.0,0.08486619,0.847970593,0.08486619,0.847970593,0.012655771,0.126454616,0.97005082,25005.0,0.25145067,42835.37592,20441.1,5093.88
吉林省,省,白山市,地级市,,0.074932215,71.41,53136.0,26863.97664,111429.8676,14.719551699999998,0.996430992,3735.52338,3338.127275,44532.0,7.51,白山市,2015,1112.709092,14.0,2,17505.0,2736.0,0.213397508,1.3653228730000002,0.190695646,1.220075759,0.024335904,0.155701754,0.832539455,14507.0,0.197152389,21521.74623,20849.7,4789.62
吉林省,省,吉林市,地级市,,0.107655127,153.73,56076.0,30501.58996,123390.6628,9.610347113,1.000076746,6076.85523,5889.1531380000015,49234.0,8.77,吉林市,2015,2111.648536,90.0,2,27711.0,3774.0,0.219293971,1.610189515,0.212520412,1.560453932,0.05755837,0.422628511,2.2086416630000003,61186.0,0.451099494,80263.23085,20780.4,4950.43
吉林省,省,辽源市,地级市,,0.084378831,235.41,59855.0,32537.0362,98929.0645,8.286647701,0.995056702,3789.123203,3789.123203,43872.0,11.39,辽源市,2015,906.094679,11.0,2,5140.0,432.0,0.737183503,8.771118526,0.737183503,8.771118526,0.103307393,1.229166667,3.280872614,16844.0,0.59137953,19252.36059,20670.9,4842.06
吉林省,省,四平市,地级市,,0.096628481,226.67,37714.0,10333.02276,93886.39675,10.89719967,1.000831442,1778.3837399999998,1839.707317,45948.0,11.61,四平市,2015,1103.82439,36.0,2,14382.0,1076.0,0.123653438,1.6527729919999998,0.127917349,1.709765165,0.047142261,0.630111524,2.74338185,28084.0,0.526973279,34584.20235,20583.6,4904.39
吉林省,省,松原市,地级市,,0.119090955,131.82,58841.0,19589.74756,78107.83963,10.83535488,0.997677858,1793.932927,1793.932927,48170.0,16.31,松原市,2015,1255.753049,35.0,2,21089.0,1250.0,0.085064864,1.435146341,0.085064864,1.435146341,0.044003983,0.7424,1.810283772,38340.0,0.372547639,51700.6712,20566.0,5052.08
吉林省,省,通化市,地级市,,0.075806424,141.56,45171.0,17978.058,67892.01299999999,12.0742083,0.99873081,2394.063,2394.063,44405.0,9.4,通化市,2015,1355.13,30.0,2,15612.0,746.0,0.153347617,3.209199732,0.153347617,3.209199732,0.026518063,0.5549597860000001,1.545770568,24012.0,0.29382671,28562.3068,20740.8,4755.87
吉林省,省,延边朝鲜族自治州,自治州,,,,40118.0,,,,,,,,,延边朝鲜族自治州,2015,,,2,,,,,,,,,0.850892795,36836.0,0.224704118,61987.55223,20976.1,4940.92
吉林省,省,长春市,地级市,,0.168533557,366.13,73324.0,64334.1859,204206.677,11.39505345,0.99952678,6709.212297,6245.136347,62519.0,17.55,长春市,2015,1750.229295,132.0,2,20594.0,4789.0,0.32578480600000004,1.400963102,0.303250284,1.30405854,0.371710207,1.5984547919999998,6.045476595,149553.0,1.242112795,199438.5989,20664.0,5009.78
江苏省,省,常州市,地级市,,,848.58,112221.0,60859.13055,70718.39487999999,12.46994641,0.78969939,5323.57685,5323.57685,70850.0,15.22,常州市,2015,2725.671347,128.0,2,4372.0,2838.0,1.217652527,1.875819891,1.217652527,1.875819891,1.013723696,1.561663143,27.00435081,117928.0,4.425050109,105763.1227,20320.8,3532.86
江苏省,省,淮安市,地级市,,,562.31,56460.0,17820.82909,28188.93818,14.98140436,1.158867164,3182.290909,3982.996364,55232.0,10.14,淮安市,2015,1498.756364,73.0,2,10030.0,3203.0,0.317277259,0.993534471,0.397108311,1.243520563,0.296809571,0.929441149,6.7691695670000005,68064.0,1.186513698,66584.77572,20242.2,3720.15
江苏省,省,连云港市,地级市,,,697.31,48416.0,24297.65926,40660.47407,10.53496296,1.189240415,4617.451852,5200.237037,56154.0,10.82,连云港市,2015,1972.503704,88.0,2,7615.0,3012.0,0.606362686,1.533018543,0.682893898,1.72650632,0.31359159600000003,0.792828685,11.50396301,87085.0,1.5705504819999998,67315.36421,20248.2,3853.32
江苏省,省,南京市,地级市,,,991.35,118171.0,102062.2989,173110.789,11.14357393,0.7943717220000001,9178.920267,8935.770062,81075.0,21.81,南京市,2015,2066.776749,170.0,2,6587.0,6587.0,1.393490249,1.393490249,1.3565766,1.3565766,2.1630484290000003,2.1630484290000003,26.66474602,175854.0,4.886592482,176826.2356,20242.8,3560.66
江苏省,省,南通市,地级市,,,727.08,84236.0,22805.3561,20107.06472,12.13409307,1.050238012,2807.866667,3246.167805,66535.0,22.91,南通市,2015,1657.326179,121.0,2,10549.0,2140.0,0.266173729,1.312087227,0.307722799,1.5169008430000002,0.462792682,2.281308411,19.03924153,187765.0,2.79564641,151839.9435,20449.6,3606.72
江苏省,省,苏州市,地级市,,,770.47,136702.0,47204.61476,53153.50869,32.15796703,0.628838628,4317.897655,4289.6144829999985,72291.0,25.01,苏州市,2015,1951.538897,207.0,2,8657.0,4653.0,0.498775286,0.927981443,0.495508199,0.921902962,0.985791845,1.834085536,42.51605797,366701.0,9.206881302000001,433957.1433,20420.4,3514.08
江苏省,省,宿迁市,地级市,,,687.47,43853.0,19908.85023,15770.60939,12.28501648,1.207048678,1750.002347,1729.414085,52161.0,11.16,宿迁市,2015,1667.649296,81.0,2,8524.0,2153.0,0.20530295,0.812820412,0.202887621,0.803257819,0.227827311,0.901997213,7.201197324,61347.0,1.074878283,51396.38,20197.2,3765.18
江苏省,省,泰州市,地级市,,,877.83,79479.0,19557.43415,25265.27561,16.97705902,1.093859354,2261.597561,3295.470732,57874.0,14.8,泰州市,2015,2024.668293,94.0,2,5787.0,1567.0,0.39080656,1.443265833,0.569460987,2.1030445,0.418351477,1.5449904280000002,18.6603904,108025.0,2.400925935,76923.26604,20352.0,3641.43
江苏省,省,无锡市,地级市,,,1039.55,130938.0,46750.39859,62087.97183,9.600583169,0.739062021,5056.173944,4410.70493,76019.0,26.5,无锡市,2015,2151.56338,140.0,2,4627.0,1644.0,1.092754256,3.0755315960000003,0.953253713,2.682910541,1.423384482,4.006082725,37.74311339,176751.0,6.50746916,166682.3151,20363.6,3525.03
江苏省,省,徐州市,地级市,,,874.63,61511.0,27032.46579,49937.21974,15.43209242,1.18940537,2948.365602,2763.370113,54310.0,13.48,徐州市,2015,1456.839474,126.0,2,11765.0,3063.0,0.25060481100000004,0.96257447,0.234880588,0.90217764,0.3811304720000001,1.463924257,11.66343304,129849.0,1.67468203,105185.1036,20100.4,3822.42
江苏省,省,盐城市,地级市,,,489.04,58299.0,14332.41449,20079.22803,11.58225264,1.146634702,1966.379572,1938.684086,53445.0,11.96,盐城市,2015,1412.469834,102.0,2,16931.0,5131.0,0.116140782,0.383235153,0.114504996,0.377837475,0.17098812800000002,0.564217501,7.015910651,112444.0,1.159044093,103747.1958,20356.0,3747.6
江苏省,省,扬州市,地级市,,,699.44,89647.0,38847.03333,54880.91219,9.245683134,1.028309071,3122.034826,3099.734577,63891.0,10.49,扬州市,2015,2519.928109,113.0,2,6591.0,2306.0,0.473681509,1.353874599,0.47029807,1.344204066,0.369291458,1.055507372,15.04595952,98867.0,2.218478493,80832.48236000001,20295.5,3655.45
江苏省,省,镇江市,地级市,,,708.33,110351.0,42532.42829,49437.248,12.16698597,0.856544462,4350.982286,4350.982286,63367.0,21.16,镇江市,2015,2806.068286,89.0,2,3840.0,1088.0,1.133068304,3.999064601,1.133068304,3.999064601,0.568489583,2.006433824,27.12023001,103762.0,3.554407013,74859.36611,20299.9,3575.02
江西省,省,抚州市,地级市,,0.056058682,212.25,27735.0,7995.675676000002,10219.47297,11.63370811,0.997660432,1474.202703,1474.202703,49522.0,9.74,抚州市,2015,1099.405405,44.0,2,18799.0,2125.0,0.078419209,0.693742448,0.078419209,0.693742448,0.061279855,0.542117647,1.123737105,21133.0,0.23972095,23709.60058,20037.4,3055.85
江西省,省,赣州市,地级市,,0.06588003099999999,244.14,23148.0,8166.426395999999,12784.27614,9.933664569,1.128764631,1656.785787,1515.782741,50313.0,11.23,赣州市,2015,1045.7725890000004,89.0,2,39363.0,2334.0,0.042089927,0.709848238,0.038507805,0.649435622,0.044076925,0.74335904,1.212826507,47732.0,0.25948481,52912.84508,19928.9,2851.41
江西省,省,吉安市,地级市,,0.054325174,208.88,27168.0,5413.172932,8272.962406,9.745753985,1.083369961,1123.488722,1041.780451,48312.0,14.34,吉安市,2015,980.4992481,48.0,2,25373.0,1382.0,0.044278908,0.812944082,0.041058623,0.7538208759999999,0.032869586,0.6034732270000001,0.922106179,23309.0,0.222548017,29456.45554,19879.8,2990.39
江西省,省,景德镇市,地级市,,0.095672774,317.43,47216.0,31434.29159,48191.09295,11.62579539,1.019657478,4831.340537,3730.528769,45814.0,17.58,景德镇市,2015,1528.905233,25.0,2,5261.0,430.0,0.918331218,11.23567567,0.709091193,8.6756483,0.153582969,1.879069767,2.375737955,12475.0,0.394118863,11065.6753,20109.8,3259.61
江西省,省,九江市,地级市,,0.077987236,261.14,39505.0,11518.82632,31541.62368,20.50725342,1.074099366,2203.963158,2162.378947,51065.0,23.09,九江市,2015,1393.071053,67.0,2,19798.0,699.0,0.111322515,3.1530231160000004,0.10922209,3.093532114,0.078088696,2.211731044,2.185047414,41706.0,0.379220927,38751.44889,19932.5,3253.39
江西省,省,南昌市,地级市,,0.140113609,702.51,75879.0,62695.02375,103442.0468,7.42476015,0.987147851,5823.71325,5083.893,57730.0,10.51,南昌市,2015,2826.49275,149.0,2,7402.0,3095.0,0.786775635,1.8816521,0.686826939,1.642614863,0.426641448,1.020355412,8.102332685,58353.0,1.360769059,52049.4165,19991.0,3180.76
江西省,省,萍乡市,地级市,,0.075393782,516.84,48133.0,21313.02821,40621.36565,33.55746843,1.046343073,2690.506036,3745.606443,48100.0,8.23,萍乡市,2015,1529.895589,29.0,2,3831.0,1070.0,0.7022986259999999,2.514491623,0.977709852,3.500566769,0.189767685,0.679439252,2.693979058,10291.0,0.40640211,8170.308014,19786.9,3047.75
江西省,省,上饶市,地级市,,0.053527658,339.61,24633.0,4314.507272999998,9181.390909,12.25230491,1.1561088,1149.54,1104.752727,50414.0,10.34,上饶市,2015,1000.249091,67.0,2,22791.0,370.0,0.050438331,3.106864865,0.048473201,2.985818182,0.06287569700000001,3.872972973,1.282373626,29174.0,0.258065099,31255.03836,20133.0,3201.26
江西省,省,新余市,地级市,,0.106942938,390.18,81354.0,36776.13476,45626.46626,10.76647123,1.061352375,6530.341687,6014.788396,51639.0,12.66,新余市,2015,2491.840907,29.0,2,3178.0,1789.0,2.054858932,3.650274839,1.892633227,3.3620952460000004,0.356513531,0.633314701,3.473833544,11019.0,0.539352687,9003.953754,19879.6,3087.27
江西省,省,宜春市,地级市,,0.075071346,319.78,29457.0,6055.05,9164.4,7.616998333,1.085526817,1236.466667,1236.466667,45330.0,7.35,宜春市,2015,1236.466667,68.0,2,18669.0,2539.0,0.06623100700000001,0.486989628,0.06623100700000001,0.486989628,0.044619423,0.328081922,1.769160682,33009.0,0.323125031,31952.86494,19889.8,3138.8
江西省,省,鹰潭市,地级市,,0.083037148,356.74,55568.0,12517.24568,23556.76097,17.10690243,1.106211587,2955.460786,4259.340545,57623.0,15.8,鹰潭市,2015,1738.506345,20.0,2,3560.0,136.0,0.830185614,21.73132931,1.196443973,31.31868048,0.105337079,2.757352941,3.0857142860000004,10908.0,0.437788337,8219.476036,20100.1,3138.47
辽宁省,省,鞍山市,地级市,,0.117866776,373.85,64710.0,49500.38462,148639.4231,16.39596538,0.956961346,4728.807692,4728.807692,43652.0,11.36,鞍山市,2015,2295.269231,83.0,2,9255.0,792.0,0.510946266,5.970716782999999,0.510946266,5.970716782999999,0.184224743,2.152777778,6.365432365,58963.0,1.013346557,57620.91191,20199.6,3525.44
辽宁省,省,本溪市,地级市,,0.098941068,179.53,67656.0,41701.75862,160041.4345,12.65050552,0.88191929,6357.331034000002,5365.82069,43822.0,11.26,本溪市,2015,1983.02069,34.0,2,8411.0,1518.0,0.7558353390000001,4.187965108,0.6379527629999999,3.534796238,0.123885388,0.686429513,3.923525214,32989.0,0.6368215420000001,33187.95467,20639.1,4655.98
辽宁省,省,朝阳市,地级市,,0.096628032,173.11,28852.0,9755.361002,66532.23715,10.32583021,1.150727531,2531.66808,1924.067741,43950.0,6.91,朝阳市,2015,1248.9562529999996,37.0,2,19698.0,1138.0,0.12852411800000002,2.224664394,0.09767833,1.690744939,0.021423495,0.370826011,1.796302879,35371.0,0.347854494,42575.9987,20252.8,4636.65
辽宁省,省,大连市,地级市,,0.178974655,472.4,110682.0,75945.32057000001,160982.8882,11.0682,0.849888848,5670.125744,5483.985252,69390.0,14.93,大连市,2015,1947.315912,136.0,2,12574.0,2567.0,0.450940492,2.208853036,0.43613689,2.1363401840000003,0.362096389,1.773665758,8.702223188,120169.0,1.789544034,149353.5555,20462.5,4443.8
辽宁省,省,丹东市,地级市,,0.139903595,155.66,40850.0,38614.40434,139111.3987,22.608713,0.987757292,,,35790.0,,丹东市,2015,1534.621869,37.0,2,15290.0,941.0,,,,,,,1.98336714,29334.0,0.39950894,36146.76988,20636.4,4576.71
辽宁省,省,抚顺市,地级市,,0.099469848,191.63,58597.0,57060.02951,239046.9418,10.44179328,1.036302354,6628.185246,6628.185246,50225.0,9.93,抚顺市,2015,2017.27377,42.0,2,11272.0,1416.0,0.588022112,4.680921784,0.588022112,4.680921784,0.124467708,0.990819209,3.480319149,39258.0,0.711845886,50092.59496,20635.5,4724.33
辽宁省,省,阜新市,地级市,,0.121517796,182.52,29491.0,22614.695880000007,155497.0777,6.559945282999999,1.063227402,4320.922042,8978.539309,45939.0,12.65,阜新市,2015,1627.36025,29.0,2,10355.0,490.0,0.417278807,8.81820825,0.867072845,18.32354961,0.093384838,1.973469388,1.928972868,19907.0,0.378855939,24564.26137,20404.1,4741.21
辽宁省,省,葫芦岛市,地级市,,0.098554749,268.87,28176.0,40454.46662,205324.024,12.57844393,1.095870029,3599.430299,3169.063633,47048.0,6.17,葫芦岛市,2015,1604.093938,41.0,2,10414.0,2347.0,0.345633791,1.533630294,0.304308012,1.350261454,0.055790282,0.247550064,3.627065823,38407.0,0.546665297,35455.61782,20279.4,4538.99
辽宁省,省,锦州市,地级市,,0.113571386,301.58,43207.0,20498.96015,126827.1639,14.71961782,0.98291052,2858.8090230000007,3476.0518799999995,47416.0,11.52,锦州市,2015,1689.296241,52.0,2,10047.0,825.0,0.28454354800000004,3.4652230580000003,0.345979086,4.213396218,0.111476063,1.357575758,3.888249876,39213.0,0.705727843,44201.14627,20387.1,4646.25
辽宁省,省,辽阳市,地级市,,0.152342982,373.85,55674.0,31890.93204,141130.8874,16.95624641,0.967322237,5675.504854,5675.504854,50716.0,15.78,辽阳市,2015,1837.782524,34.0,2,4788.0,1111.0,1.185360245,5.108465215,1.185360245,5.108465215,0.287385129,1.238523852,12.49056204,58893.0,1.639635705,47780.62408,20528.5,4633.68
辽宁省,省,盘锦市,地级市,,0.162062449,319.8,87351.0,34039.15952,224478.2048,17.56725667,0.8980514709999999,5199.464286,5962.052381,41579.0,14.76,盘锦市,2015,3050.352381,44.0,2,4065.0,251.0,1.279081005,20.71499715,1.466679553,23.75319674,0.234194342,3.792828685,16.5915861,63496.0,2.398152213,56651.54972,20424.8,4606.54
辽宁省,省,沈阳市,地级市,,0.198534077,567.65,87734.0,64937.64154,215340.5084,18.77049018,0.8814551709999999,5611.596974,6637.372765,61827.0,17.02,沈阳市,2015,1713.648968,142.0,2,12860.0,3471.0,0.436360573,1.61670901,0.516125409,1.912236463,0.701166407,2.597810429,11.74887335,151208.0,2.45785816,198253.297,20504.8,4733.78
辽宁省,省,铁岭市,地级市,,0.096245176,231.04,27885.0,25103.6408,156681.3443,18.28011745,1.130529479,1881.832144,1618.375644,42473.0,,铁岭市,2015,1317.282501,35.0,2,12985.0,659.0,0.14492353800000002,2.855587472,0.124634243,2.455805226,,,2.966864452,38501.0,0.44441619,36482.12506000001,20580.9,4807.97
辽宁省,省,营口市,地级市,,0.126569779,444.49,61925.0,36170.76159,126761.7053,11.74524503,0.953973079,4511.092715,4511.092715,48978.0,7.76,营口市,2015,1927.466887,47.0,2,5242.0,702.0,0.8605670959999999,6.426057999,0.8605670959999999,6.426057999,0.137352156,1.025641026,11.81510464,64924.0,1.755938917,59031.1545,20473.3,4536.13
内蒙古自治区,自治区,阿拉善盟,盟,,,,133187.0,,,,,,,,,阿拉善盟,2015,,,2,,,,,,,,,0.059179531,14169.0,0.124076571,181833.7183,18777.7,4520.72
内蒙古自治区,自治区,巴彦淖尔市,地级市,,,26.4,53000.0,7226.485469,73937.09926,10.32013793,1.043361167,3045.874041,3643.104245,51169.0,19.47,巴彦淖尔市,2015,1493.07551,25.0,2,66277.0,2333.0,0.045956728,1.305561098,0.054967851,1.56155347,0.015284337,0.434204886,0.35734021,23280.0,0.162751961,65797.36282000001,19213.0,4595.99
内蒙古自治区,自治区,包头市,地级市,,,80.67,132253.0,49310.45995,226785.4535,2.065564328,0.795864424,6968.168817,7003.720699,59500.0,18.33,包头市,2015,1955.353495,55.0,2,27768.0,2965.0,0.250942409,2.350141254,0.252222728,2.36213177,0.102708153,0.961888702,2.058593325,56811.0,0.515252704,88386.44889,19438.4,4601.3
内蒙古自治区,自治区,赤峰市,地级市,,,51.43,43269.0,14469.52581,88119.87742,7.413887258,1.076211692,2442.604839,1930.820968,55377.0,17.29,赤峰市,2015,1279.459677,55.0,2,90021.0,7076.0,0.027133723,0.345195709,0.021448562,0.272868989,0.024161029,0.307377049,0.481793297,41890.0,0.181619976,100746.78,20139.7,4816.7
内蒙古自治区,自治区,鄂尔多斯市,地级市,,,18.1,207163.0,24977.09929,173370.4539,4.113875177,0.770470051,7542.104492,7542.104492,73377.0,105.02,鄂尔多斯市,2015,2693.608747,55.0,2,86752.0,2530.0,0.08693868099999999,2.981068969,0.08693868099999999,2.981068969,0.033993453,1.165612648,1.267885111,110093.0,0.302781908,158410.6498,19295.0,4366.6
内蒙古自治区,自治区,呼和浩特市,地级市,,,139.07,101492.0,61880.55922,215727.9793,2.1316604530000003,0.783623345,8539.779934999999,8539.779934999999,53698.0,19.26,呼和浩特市,2015,3777.210356,115.0,2,17186.0,2065.0,0.49690329,4.135486651,0.49690329,4.135486651,0.145816362,1.213559322,4.471372823,76769.0,0.901009434,94831.24289,19542.4,4495.03
内蒙古自治区,自治区,呼伦贝尔市,地级市,,,10.25,63131.0,18426.360630000006,95959.12,14.88707894,1.023116769,4498.08375,3827.316875,48001.0,20.86,呼伦贝尔市,2015,1341.53375,34.0,2,252777.0,1752.0,0.017794672,2.567399401,0.01514108,2.184541595,0.003054075,0.440639269,0.17212945300000002,43294.0,0.13296742,239952.7406,20232.6,5551.31
内蒙古自治区,自治区,通辽市,地级市,,,53.5,60123.0,18132.84096,82797.04628,5.94514133,1.021355453,1950.799468,1950.799468,53093.0,13.92,通辽市,2015,1439.114362,45.0,2,59629.0,3212.0,0.032715616,0.607347281,0.032715616,0.607347281,0.019939962,0.370174346,0.579525767,34119.0,0.207060122,78571.03404,20352.0,4907.2
内蒙古自治区,自治区,乌海市,地级市,,,263.63,100871.0,71711.94869,189910.5375,3.135145495,0.8016242709999999,11171.20809,7567.592575,55577.0,32.12,乌海市,2015,1981.988532,11.0,2,1669.0,1669.0,6.693354156,6.693354156,4.534207653999999,4.534207653999999,0.856201318,0.856201318,13.642684400000002,22565.0,1.702855033,16970.65326,19144.3,4373.81
内蒙古自治区,自治区,乌兰察布市,地级市,,,50.28,43221.0,33014.98137,102970.7943,1.88724607,1.295388675,2837.964015,2837.964015,56538.0,28.07,乌兰察布市,2015,898.6886047,19.0,2,54500.0,527.0,0.052072734,5.385130958,0.052072734,5.385130958,0.016275229,1.683111954,0.6729454570000001,36619.0,0.209723833,71092.60448,19621.3,4616.92
内蒙古自治区,自治区,锡林郭勒盟,盟,,,,96025.0,,,,,,,,,锡林郭勒盟,2015,,,2,,,,,,,,,0.156963165,31384.0,0.140133012,181724.2101,19854.9,4904.62
内蒙古自治区,自治区,兴安盟,盟,,,,31391.0,,,,,,,,,兴安盟,2015,,,2,,,,,,,,,0.33357516,18392.0,0.166616611,61715.29274,20297.7,5172.65
宁夏回族自治区,自治区,固原市,地级市,,,114.97,17796.0,12791.13303,211955.6338,10.5444853,1.228030765,4263.7110090000015,3525.761026,63821.0,17.21,固原市,2015,163.988885,2.0,2,13047.0,4489.0,0.326796276,0.949813101,0.270235382,0.785422372,0.060090442,0.17464914199999998,0.909763735,9588.0,0.319757024,19356.49147,19064.8,3986.81
宁夏回族自治区,自治区,石嘴山市,地级市,,,141.24,61845.0,36411.13953,346034.0338,15.71832995,0.955535996,13205.44849,6666.828365,56881.0,36.39,石嘴山市,2015,1153.87414,9.0,2,5310.0,2262.0,2.486901788,5.837952472,1.255523233,2.947315811,0.297928437,0.699381079,5.138024025,20958.0,0.907399421,22165.95306,19111.2,4328.78
宁夏回族自治区,自治区,吴忠市,地级市,,,83.54,29698.0,31619.58295,76444.56016000001,9.009013423999999,1.030094116,7189.603547,3594.801774,54334.0,12.91,吴忠市,2015,1027.086221,14.0,2,16758.0,1107.0,0.429025155,6.494673484,0.214512577,3.247336742,0.03091061,0.467931346,1.719581127,28901.0,0.422448757,41628.523,19104.0,4157.11
宁夏回族自治区,自治区,银川市,地级市,,,198.34,69594.0,91032.68859,250538.4,16.82399919,0.8371364170000001,7800.132886,7800.132886,65643.0,17.42,银川市,2015,3362.931544,72.0,2,9025.0,2311.0,0.864280652,3.375219769,0.864280652,3.375219769,0.210193906,0.8208567720000001,11.46019756,78892.0,2.422139226,98985.56373,19092.6,4249.38
宁夏回族自治区,自治区,中卫市,地级市,,,68.78,27857.0,21273.56215,106455.718,26.08209045,1.056381803,2813.033011,2461.403885,56173.0,13.37,中卫市,2015,527.4436896000002,6.0,2,17448.0,6877.0,0.161223809,0.409049442,0.14107083199999998,0.35791826200000004,0.031063732,0.078813436,1.4065708419999998,19180.0,0.33579068100000004,26721.21499,19010.6,4111.92
青海省,省,果洛藏族自治州,自治州,,,,18089.0,,,,,,,,,果洛藏族自治州,2015,,,2,,,,,,,,,0.02008589,1492.0,0.131163436,54834.18618,18429.5,3837.94
青海省,省,海北藏族自治州,自治州,,,,31960.0,,,,,,,,,海北藏族自治州,2015,,,2,,,,,,,,,0.05728985,1971.0,0.152483187,30890.196560000004,18556.6,4235.11
青海省,省,海东市,地级市,,,,26531.0,,,,,,,,,海东市,2015,,4.0,2,,,,,,,,,1.389966143,18064.0,0.324483923,24395.99923,18722.0,4057.19
青海省,省,海南藏族自治州,自治州,,,,30150.0,,,,,,,,,海南藏族自治州,2015,,110.0,2,,,,,,,,,0.05974907700000001,2605.0,0.138684153,34772.693810000004,18528.3,4028.05
青海省,省,海西蒙古族藏族自治州,自治州,,,,86713.0,,,,,,,,,海西蒙古族藏族自治州,2015,,,2,,,,,,,,,0.08864391199999999,26664.0,0.167161358,292200.895,18014.6,4193.38
青海省,省,黄南藏族自治州,自治州,,,,27177.0,,,,,,,,,黄南藏族自治州,2015,,,2,,,,,,,,,0.140709094,2536.0,0.14616200699999998,15000.75293,18643.3,3917.2
青海省,省,西宁市,地级市,,,262.4,49178.0,118636.485,278617.3062,7.437628496,0.8754989609999999,3916.831858,3829.79115,58099.0,10.2,西宁市,2015,2654.741593,61.0,2,7660.0,477.0,0.511335752,8.211387543999999,0.499972735,8.028912265,0.125326371,2.012578616,4.426257572,33613.0,0.963595537,42573.57802,18645.7,4120.04
青海省,省,玉树藏族自治州,自治州,,,,15455.0,,,,,,,,,玉树藏族自治州,2015,,,2,,,,,,,,,0.010369597,2125.0,0.153234862,176986.8782,17955.1,3917.4
山东省,省,滨州市,地级市,,0.172074098,402.69,61189.0,29012.91992,20767.96144,3.707638559,1.008762891,2929.812288,2826.102119,53865.0,18.12,滨州市,2015,1944.565678,75.0,2,9660.0,3258.0,0.303293198,0.899267123,0.292557155,0.867434659,0.202173913,0.599447514,10.85184372,98882.0,1.301022565,69802.46266,20105.0,4178.27
山东省,省,德州市,地级市,,0.135636382,566.71,48062.0,9053.133091,42032.40364,3.233261818,1.026377118,2604.086545,2569.132364,48589.0,23.54,德州市,2015,1712.754909,98.0,2,10358.0,1751.0,0.25140824,1.487199626,0.248033632,1.467237215,0.277273605,1.6402055969999998,5.849980717,60676.0,0.819439268,49716.19981000001,20001.1,4138.96
山东省,省,东营市,地级市,,0.267165244,231.71,163938.0,48183.51652,161799.6783,3.326278261,0.905793089,5654.673043,5702.191304,67466.0,27.48,东营市,2015,4704.307826,99.0,2,8243.0,3445.0,0.685996972,1.641414526,0.6917616529999999,1.655207926,0.285939585,0.6841799709999999,13.05987796,102729.0,1.587896847,73317.9611,20174.4,4194.97
山东省,省,菏泽市,地级市,,0.07858596400000001,818.37,28350.0,8859.375,18486.5625,5.55778125,1.184864625,1181.25,1169.4375,45060.0,9.68,菏泽市,2015,1122.1875,95.0,2,12256.0,1415.0,0.096381364,0.8348056540000001,0.095417551,0.826457597,0.124918407,1.081978799,6.47553542,78613.0,0.855158228,59180.37,19927.8,3901.37
山东省,省,济南市,地级市,,0.216973363,782.7,85919.0,74425.57311,126131.909,5.159365525,0.8813458340000001,5535.437213,5535.437213,68997.0,22.93,济南市,2015,2422.634098,172.0,2,7998.0,3303.0,0.692102677,1.675881687,0.692102677,1.675881687,1.045011253,2.530426885,13.00440788,132762.0,1.914263478,113594.3091,20056.2,4074.14
