,stock,register,city,year,PGDP,wage_average,P_baidu_index,DMSP_mean,P_road_area,Built_area,scale,stock_model_chose,pr_stock
1822,0.056249007,,阜阳市,2013,13839.0,39474.53,156.6679245,6.028478196,7.33,1279.454717,2,111111.0,0.05847909562439401
1823,0.011056406,,徐州市,2003,9992.0,13552.0,,6.02829426,,981.7816492,2,101011.0,0.020543750073876786
1824,0.123557706,,杭州市,2009,63333.0,43946.59,,6.022456598,10.44,4889.954617,2,111011.0,0.1092587242096477
1825,,,晋中市,2018,42910.0,67380.0,3284.834483,6.017689399,,2485.82069,2,101111.0,0.13997688258296068
1826,0.078622872,,遂宁市,2018,37943.0,71498.0,2425.863934,6.016882386,,3078.981148,2,101111.0,0.15420117193819746
1827,,,济源市,2004,,,,6.0110935020000005,,,2,1000.0,0.08968453177928097
1828,0.040446491,0.000619919,平顶山市,2009,23081.0,28435.05,,6.008110506,8.27,1286.816814,2,111011.0,0.053128548177934845
1829,0.142111808,,云浮市,2019,36354.0,78144.0,2129.193059,6.007188703,,1182.885033,2,101111.0,0.1468782060108254
1830,0.190778579,,锦州市,2020,39332.0,71400.0,2573.121495,6.000593883,,2830.433645,2,101111.0,0.1421889766441934
1831,,,西宁市,2019,55812.0,91494.0,3105.329323,5.996576244,,4112.463158,2,101111.0,0.15959444330727676
1832,0.012017621,,济宁市,2003,11063.0,11986.97,,5.975818685,,589.1175038,2,101011.0,0.02271698276939697
1833,0.01635503,,泰安市,2004,13341.0,11955.29,,5.973792925,,1202.696316,2,101011.0,0.026669468831703933
1834,,,仙桃市,2020,,,,5.94473161,,,2,1000.0,0.08968453177928097
1835,0.056926853,,银川市,2006,23506.0,23226.52,,5.940296339,13.38,7431.246454999998,2,111011.0,0.05909941983921285
1836,0.07710143,,银川市,2007,32688.0,28604.22,,5.937245787,14.63,8559.981145,2,111011.0,0.09139048460718767
1837,,,济源市,2003,,,,5.936608558,,,2,1000.0,0.08968453177928097
1838,0.051795233,,南昌市,2008,36105.0,26960.51,,5.934323799,7.62,2370.75,2,111011.0,0.05500627463315817
1839,0.046497062,,北海市,2010,25657.0,28062.44,,5.929695698,12.07,3549.344755,2,111011.0,0.059020557542033406
1840,,,宁德市,2017,61964.0,68669.0,,5.928571429,,,2,1011.0,0.1430080934375257
1841,0.054838144000000005,,嘉峪关市,2007,58856.0,30743.25,,5.925081433,15.55,20078.263,2,111011.0,0.12016792200658198
1842,0.147342216,,长沙市,2010,66464.0,38337.7,,5.91652571,14.97,3973.232527,2,111011.0,0.10481318299537551
1843,0.038009074,,台州市,2005,22438.0,31079.6,,5.914313253,12.74,2064.2960000000007,2,111011.0,0.053739728730541836
1844,0.045034343,,南昌市,2007,30460.0,23886.55,,5.91321855,7.56,2388.589928000001,2,111011.0,0.050279976142171015
1845,0.010603277,,德州市,2003,10218.0,8320.84,,5.910624759,,697.4994611000002,2,101011.0,0.022825354013938707
1846,,,孝感市,2017,,45100.0,,5.895327942000001,,,2,1010.0,0.10197104147250388
1847,,,邢台市,2015,24256.0,46944.0,1584.909091,5.891391794,17.23,1240.363636,2,111111.0,0.11253306875019531
1848,0.075433356,0.012714304,商丘市,2014,23359.0,44168.41,824.4352941000002,5.8902587089999985,5.09,865.6570588,2,111111.0,0.08757285094350964
