,register,stock,province,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,city,stock_model_chose,register_model_chose,pr_stock
5844,,69.4587,,2018,0.03712819900283536,0.027515938514491335,135901.0,153.0,132.0,197.0,2,东营市,11111.0,111111.0,85.41985195402154
5846,,97.2662,,2019,0.021920451233781356,0.022519263112606092,157664.0,144.0,100.0,398.0,2,滨州市,11111.0,111111.0,56.33559639258763
5849,,10.7135,,2005,0.0054974523405022565,0.02568740955137482,33947.0,106.0,,89.6,2,珠海市,1111.0,101111.0,32.98615131027813
5850,,142.0578,,2013,0.06394422761335661,0.028043962920952792,180043.0,295.0,71.0,580.2,2,宁波市,11111.0,111111.0,128.91040663643915
5853,,81.8777,,2019,0.026419784893264787,0.03339265459381233,104742.0,199.0,90.0,257.0,2,威海市,11111.0,111111.0,73.78130090728696
5855,,63.99,,2017,0.02048066446274666,0.02597097821410412,80217.0,153.0,110.0,418.0,2,枣庄市,11111.0,111111.0,57.27531906891855
5856,,92.4328,,2020,0.01535142409093555,0.027623499041733484,80254.0,157.0,99.0,,2,枣庄市,11111.0,11111.0,50.60673950791849
5858,,230.1027,,2018,0.055215520313958745,0.04178237571869989,281919.0,180.0,210.0,914.0,2,潍坊市,11111.0,111111.0,127.84384250277355
5859,,87.7434,,2010,0.04621685299499188,0.02325263034380256,182196.0,272.0,,574.08,2,宁波市,1111.0,101111.0,95.97970695091624
5860,,157.3002,,2019,0.03910790581300807,0.05304689638987758,197323.0,246.0,129.0,894.0,2,济宁市,11111.0,111111.0,112.61883939571429
5861,,130.8679,,2019,0.03739815902240436,0.04572300230766222,203131.0,286.0,124.0,390.0,2,惠州市,11111.0,111111.0,102.98575388678933
5862,,54.2435,,2008,0.03379869209481761,0.08608753471271562,116589.0,592.0,,624.46,2,南京市,1111.0,101111.0,135.198331311235
5863,,148.2967,,2017,0.039287879159387404,0.02304728751906755,183486.0,141.0,153.0,604.0,2,台州市,11111.0,111111.0,84.67737227728125
5864,,37.6672,,2019,0.009502290333607088,0.007656353893691086,57642.0,118.0,69.0,276.0,2,潮州市,11111.0,111111.0,22.43958533484078
5866,22.2944,124.0337,,2011,0.04459709287757785,0.032864630187350884,133179.0,355.0,73.0,1010.1,2,郑州市,11111.0,111111.0,102.42778811879319
5867,,223.7017,,2020,0.04207746602826713,0.02504204638792193,193475.0,110.0,119.0,,2,金华市,11111.0,11111.0,91.026962459563
5868,,234.9526,,2019,0.05926492060749384,0.035064731880940274,218234.0,268.0,154.0,832.0,2,温州市,11111.0,111111.0,128.01478758304157
5869,6.7058,55.7154,,2017,0.014091610666280188,0.008634176868619704,75647.0,62.0,103.0,432.0,2,濮阳市,11111.0,111111.0,30.71770752216732
5872,,28.5564,,2019,0.009502290333607088,0.005583369186842414,95131.0,34.0,43.0,357.0,2,汕尾市,11111.0,111111.0,20.488880236850605
5873,,141.7692,,2020,0.03775810571516304,0.047659091798020886,204721.0,300.0,113.0,,2,惠州市,11111.0,11111.0,105.38473517195041
5876,,215.9417,,2018,0.07051325475620242,0.09887745922478194,182228.0,524.0,312.0,656.0,2,济南市,11111.0,111111.0,206.09763989371058
5877,10.658,105.7602,,2019,0.026059838200506114,0.011890327375132006,147833.0,126.0,157.0,664.0,2,新乡市,11111.0,111111.0,52.97023990005826
5878,,34.6274,,2020,0.009862237026365763,0.01513669965189502,49192.0,90.0,62.0,,2,淮北市,11111.0,11111.0,30.055782613211427
5879,31.7172,172.36599999999999,,2013,0.05557546700671742,0.03749951108851254,134619.0,383.0,107.0,919.1,2,郑州市,11111.0,111111.0,124.39070849396411
5880,,40.5173,,2013,0.02686971825921313,0.021492548988931045,103625.0,96.0,35.0,507.8,2,泰州市,11111.0,111111.0,63.30451989106564
5881,,9.3855,,2003,0.004525751047131722,0.014041537919974968,42108.0,191.0,,484.64,2,汕头市,1111.0,101111.0,20.469325339310966
5885,,194.9708,,2017,0.06412420095973594,0.09210114600852662,184211.0,464.0,271.0,644.0,2,济南市,11111.0,111111.0,189.47758261973945
5886,5.8569,64.3568,,2020,0.01886090434533262,0.014344663042202839,73132.0,117.0,94.0,,2,焦作市,11111.0,11111.0,43.73787442153768
5887,,32.6016,,2020,0.009862237026365763,0.005710486173583135,96416.0,36.0,46.0,,2,汕尾市,11111.0,11111.0,21.185595280841017
