,register,stock,province,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,city,stock_model_chose,register_model_chose,pr_stock
1608,,19.1527,,2010,0.009862237026365763,691.0,0.014848129000375906,76.0,,907.27,2,赣州市,1111.0,101111.0,28.310843290171633
1609,,7.0864,,2011,0.004565929196844178,360.0,0.006552710803366639,38.0,7.0,128.5,2,白山市,11111.0,111111.0,12.874422215349515
1610,,9.5506,,2014,0.003818558380668363,316.0,0.004405348863528434,24.0,7.0,238.1,2,贺州市,11111.0,111111.0,9.989338950037872
1611,,23.2524,,2002,0.0038927011003095265,,0.007427521530933329,77.0,,577.38,2,襄阳市（2010年前为襄樊市）,1101.0,101101.0,12.30832142099953
1612,,12.86,,2012,0.003687037458601271,592.0,0.0075865449452206185,58.0,0.0,175.7,2,白银市,11111.0,111111.0,12.05707215264326
1613,,3.5356,,2003,0.0018799268873398093,432.0,0.005577464235197449,53.0,,241.22,2,丹东市,1111.0,101111.0,7.384472104694162
1614,,3.8659,,2007,0.0010329894167465544,312.0,0.006364575551223552,21.0,,130.82,2,吴忠市,1111.0,101111.0,6.4455031997675825
1617,,1.5001,,2003,0.0011815268187138127,449.0,0.004142978424853067,64.0,,336.74,2,钦州市,1111.0,101111.0,5.102469641124464
1620,,27.1817,,2018,0.005241476249946925,351.0,0.009845987460803639,45.0,76.0,190.0,2,白城市,11111.0,111111.0,16.460788066272606
1621,,26.8828,,2006,0.004339035899197015,480.0,0.0072815984436811485,68.0,,472.67,2,九江市,1111.0,101111.0,12.997727564426299
1622,,1.8736,,2008,0.0015333036214135972,386.0,0.0028835275396166624,32.0,,47.29,2,金昌市,1111.0,101111.0,4.81767438268847
