,register,stock,province,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,city,stock_model_chose,register_model_chose,pr_stock
1769,,79.4457,,2015,0.012291877202486815,0.011528532874408417,24131.0,65.0,56.0,821.37,2,邵阳市,11111.0,111111.0,29.98143935799883
1770,,4.1958,,2004,0.0019043555695106085,0.0022881057613329684,14292.0,24.0,,273.02,2,宣城市,1111.0,101111.0,5.095551678676504
1771,,36.0364,,2016,0.0146315307054182,0.009123088356084014,24576.0,51.0,50.0,278.0,2,松原市,11111.0,111111.0,31.559543257740433
1772,,66.6257,,2013,0.009952223699555432,0.00916220127508116,24149.0,56.0,10.0,808.3,2,邵阳市,11111.0,111111.0,24.12037185790194
1773,,12.437999999999999,,2012,0.00875322326864165,0.002307662220831541,30509.0,28.0,11.0,313.9,2,南平市,11111.0,111111.0,16.052831303573377
1779,,23.1104,,2016,0.010222183719124438,0.003148589979270153,31519.0,42.0,44.0,384.0,2,汉中市,11111.0,111111.0,19.153992860156265
1780,,27.8015,,2012,0.010402157065503775,0.006952321351742481,46041.0,113.0,12.0,376.9,2,承德市,11111.0,111111.0,22.85554876743211
1781,,5.5233,,2003,0.002907322732480894,0.0021316540853443893,22088.0,42.0,,785.7,2,信阳市,1111.0,101111.0,6.557170502804303
1783,,2.42,,2004,0.0023889940957080116,0.0024054445183244026,21800.0,30.0,,525.45,2,宜春市,1111.0,101111.0,5.974985704945588
1784,,15.6281,,2008,0.005775768522543656,0.008350608205890406,49384.0,115.0,,569.2,2,齐齐哈尔市,1111.0,101111.0,16.72084676203073
1785,,2.3591,,2005,0.0012233202292100222,0.0032757069660108735,11321.0,32.0,,146.94,2,黄山市,1111.0,101111.0,4.8941639748329235
1786,,26.8633,,2020,0.004256067286649409,0.0072065553252239215,23526.0,68.0,40.0,,2,白银市,11111.0,11111.0,13.266563218365528
1787,,10.575999999999999,,2006,0.0023133404998239935,0.003256150506512301,7412.0,20.0,,457.54,2,广安市,1111.0,101111.0,6.617705017204814
1788,,24.6183,,2011,0.011841943836538473,0.006512301013024602,46075.0,85.0,30.0,918.3,2,赣州市,11111.0,111111.0,24.760381094651944
1790,,3.9349,,2003,0.002667178897206553,0.005534478038095983,15823.0,35.0,,605.2,2,安庆市,1111.0,101111.0,9.227832233309133
1792,,33.43,,2018,0.0029896029469785993,0.0027770172487972776,22989.0,25.0,57.0,304.0,2,定西市,11111.0,111111.0,7.2678503250873305
1794,,3.5842,,2007,0.002832772373210181,0.001808972503617945,7428.0,20.0,,462.53,2,广安市,1111.0,101111.0,6.148464249178544
1795,,9.07,,2018,0.005595826671499935,0.004145969413697344,14425.0,60.0,71.0,368.0,2,巴中市,11111.0,111111.0,12.659502007445086
1797,,3.4204,,2009,0.0014565323910485633,0.0035397191692416005,19782.0,28.0,,137.21,2,吴忠市,1111.0,101111.0,5.503642034925268
1799,,1.6584,,2005,0.0007921094904855219,0.002786795478546564,17347.0,43.0,,109.88,2,鹤岗市,1111.0,101111.0,3.7665609277726215
1800,,2.9067,,2005,0.0020002804632640635,0.002679234951304416,7474.0,42.0,,454.55,2,广安市,1111.0,101111.0,5.599835523515056
1801,,8.7511,,2008,0.006088181554923351,0.008331051746391833,22533.0,89.0,,484.67,2,九江市,1111.0,101111.0,17.202312343053627
1803,,3.5713,,2004,0.003311387191504267,0.005730042633081707,15944.0,38.0,,604.2,2,安庆市,1111.0,101111.0,10.43236026995041
1807,,10.2879,,2006,0.00603699353574614,0.011078734305941253,25108.0,71.0,,400.23,2,宜昌市,1111.0,101111.0,19.5867641910163
1809,,15.1863,,2014,0.00887238362127941,0.008252825908397543,18398.0,82.0,20.0,222.2,2,通化市,11111.0,111111.0,21.579318029812825
1810,,25.7,,2016,0.005097565062848348,0.006267845269292447,16915.0,56.0,18.0,371.0,2,天水市,11111.0,111111.0,13.768141100516356
1811,,7.4969,,2012,0.005570063486965733,0.003940626588962335,20682.0,36.0,4.0,127.9,2,白山市,11111.0,111111.0,12.434042499637368
1813,,8.2822,,2007,0.004536140008551469,0.0035886103179880316,27031.0,26.0,,704.16,2,上饶市,1111.0,101111.0,10.466595649461985
1814,,2.7207,,2006,0.0008971995269033443,0.00143739977314507,11011.0,28.0,,260.98,2,安顺市,1111.0,101111.0,2.7232557689358177
1815,,5.8354,,2009,0.003836160673810994,0.002640122032307271,7535.0,27.0,,470.02,2,广安市,1111.0,101111.0,8.49718879853311
1817,,37.7388,,2009,0.011212037124210792,0.009455548167559745,17720.0,95.0,,558.68,2,岳阳市,1111.0,101111.0,26.395974324085373
1819,,11.7224,,2009,0.0047019350547030415,0.0038819572104666173,20613.0,31.0,,257.39,2,丽水市,1111.0,101111.0,10.994717748448814
1820,,9.3079,,2008,0.004857734381196707,0.006688309148511753,17667.0,53.0,,242.7,2,丹东市,1111.0,101111.0,13.76245078245784
1821,,14.5788,,2005,0.003525265716608008,0.007812805569679665,43931.0,77.0,,450.29,2,张家口市,1111.0,101111.0,12.643397671459589
1822,,2.9344,,2003,0.0016085630756690445,0.006306958188289592,5226.0,43.0,,315.3,2,自贡市,1111.0,101111.0,8.230249141677431
1823,,15.3532,,2013,0.011032063777831455,0.002170767004341534,19867.0,37.0,9.0,687.6,2,达州市,11111.0,111111.0,19.569961364091323
1825,,4.5696,,2010,0.003314528626265319,0.001799194273868659,20797.0,22.0,,243.35,2,崇左市,1111.0,101111.0,6.909199066069247
1826,,4.2521,,2004,0.001910075122458544,0.003256150506512301,39052.0,56.0,,247.31,2,佳木斯市,1111.0,101111.0,5.973567456481183
1828,,1.3533,,2003,0.0008619400487474366,0.0019360894903586656,23634.0,28.0,,336.5,2,朝阳市,1111.0,101111.0,3.114540451911383
1829,,66.1492,,2009,0.007621070337773544,0.00654163570227246,34701.0,52.0,,616.22,2,曲靖市,1111.0,101111.0,18.044690987019095
1830,,2.49,,2007,0.0021651945398851098,0.0031192552900222944,27058.0,79.0,,191.1,2,鸡西市,1111.0,101111.0,6.258198917318894
1831,,5.8,,2015,0.0018040771205082376,0.004664215590409512,9172.0,42.0,5.0,45.69,2,金昌市,11111.0,111111.0,7.068081706508909
1832,,30.58,,2019,0.0035271752338130926,0.0028552430867915674,23604.0,25.0,33.0,304.0,2,定西市,11111.0,111111.0,8.19672942099185
1835,,5.6816,,2003,0.003352413915544901,0.005563812727343842,24431.0,55.0,,527.52,2,绵阳市,1111.0,101111.0,10.348690835853485
1836,,4.0545,,2003,0.004239759001867245,0.0029725818437830016,17945.0,128.0,,527.83,2,岳阳市,1111.0,101111.0,9.440261384523486
1837,,9.001,,2009,0.006354466518759291,0.006766534986506043,21027.0,27.0,,739.61,2,黄冈市,1111.0,101111.0,16.223400126069592
1838,,7.1246,,2006,0.0037257758215426913,0.007372785230961787,17004.0,63.0,,647.1,2,荆州市,1111.0,101111.0,12.568727929896635
1840,,4.3,,2004,0.0033615934560769795,0.0018383071928658036,42223.0,23.0,,557.8,2,绥化市,1111.0,101111.0,7.01948218472578
1841,,3.7953,,2003,0.001068379375578587,0.0009191535964329018,44865.0,16.0,,205.61,2,延安市,1111.0,101111.0,2.531524162024095
1845,,56.0669,,2015,0.017511104247487596,0.016955450385262253,47732.0,141.0,89.0,960.63,2,赣州市,11111.0,111111.0,43.18912710873042
1846,,18.1,,2014,0.011931930509728142,0.0039015136699651893,20128.0,108.0,39.0,688.1,2,达州市,11111.0,111111.0,22.56077441393748
1847,,6.3877,,2006,0.0033513475734676034,0.009152423045331873,15159.0,57.0,,733.96,2,南充市,1111.0,101111.0,13.56798682798521
1848,,6.3444,,2004,0.0038776256329500617,0.005915828998318145,24615.0,58.0,,529.07,2,绵阳市,1111.0,101111.0,11.503570152985054
1851,,21.4537,,2005,0.0054966784551128255,0.006570970391520319,18145.0,78.0,,531.82,2,岳阳市,1111.0,101111.0,14.677720184578456
1854,,17.2132,,2013,0.008248247754303382,0.010355145304494074,22970.0,56.0,6.0,419.6,2,抚州市,11111.0,111111.0,22.469344486990074
1855,,54.9608,,2013,0.009862237026365763,0.008223491219149686,15045.0,67.0,11.0,480.0,2,益阳市,11111.0,111111.0,23.134085532614417
1856,,28.82,,2020,0.006685707462770461,0.007539015136699652,15008.0,64.0,35.0,,2,巴中市,11111.0,11111.0,17.445841358282713
1857,,48.5,,2010,0.02354021135119539,0.021668557124418196,106100.0,113.0,,152.38,2,鄂尔多斯市,1111.0,101111.0,57.04975061177737
1858,,15.0161,,2006,0.004140582889611447,0.007715023272186803,44960.0,77.0,,453.61,2,张家口市,1111.0,101111.0,13.53848085035698
1859,,44.2654,,2009,0.008962370294469077,0.01093206085970196,13827.0,105.0,,382.8,2,株洲市,1111.0,101111.0,24.127832881459444
1861,,46.5728,,2008,0.00878239694808974,0.013513513513513514,24161.0,95.0,,584.38,2,襄阳市（2010年前为襄樊市）,1111.0,101111.0,26.157373759085242
1862,,7.24,,2007,0.004356213455242191,0.008282160597645402,15327.0,61.0,,742.11,2,南充市,1111.0,101111.0,14.391949256906871
1864,,1.364,,2007,0.001165671166897793,0.002953025384284429,18146.0,43.0,,109.33,2,鹤岗市,1111.0,101111.0,4.512454237166524
1865,,11.1851,,2015,0.004802272894909718,0.006170062971799586,16509.0,41.0,12.0,265.84,2,来宾市,11111.0,111111.0,13.208703974500429
1866,,47.0386,,2014,0.016341277496021905,0.014315328352954982,48611.0,137.0,62.0,954.2,2,赣州市,11111.0,111111.0,38.950885210212846
1868,,41.7608,,2006,0.004614441012360727,0.003099698830523722,35754.0,32.0,,594.94,2,曲靖市,1111.0,101111.0,10.152837949452945
1869,,2.2705,,2006,0.0009535716783230122,0.0028650213165408536,18191.0,43.0,,109.31,2,鹤岗市,1111.0,101111.0,4.094677708513386
1870,,2.9648,,2007,0.0010955670491493816,0.002219658153087965,11480.0,29.0,,267.36,2,安顺市,1111.0,101111.0,3.742234264975059
1872,,14.633,,2013,0.003952867089870871,0.006111393593303868,24940.0,60.0,1.0,177.0,2,白银市,11111.0,111111.0,11.799284958113837
1873,,9.234,,2007,0.007170428776707198,0.009924903195525482,19003.0,95.0,,728.88,2,衡阳市,1111.0,101111.0,20.361570644891643
1874,,4.6025,,2006,0.0033039182976295246,0.006150506512301013,21655.0,27.0,,728.94,2,黄冈市,1111.0,101111.0,10.797822457375538
1876,,12.3396,,2013,0.004451788300836938,0.004996675401885243,20297.0,50.0,4.0,310.2,2,广元市,11111.0,111111.0,11.595685620467371
1877,,66.3542,,2016,0.019670784404039642,0.01842218484765518,48952.0,142.0,106.0,971.0,2,赣州市,11111.0,111111.0,47.955278433734904
1879,,9.3352,,2008,0.005437936054721342,0.0035886103179880316,28337.0,35.0,,716.35,2,上饶市,1111.0,101111.0,11.907038439877061
1880,,3.8975,,2004,0.003691570987196566,0.002219658153087965,23608.0,43.0,,794.85,2,信阳市,1111.0,101111.0,7.888842771777955
1882,,12.7185,,2007,0.00524906482609701,0.004419759846677357,26430.0,37.0,,281.3,2,松原市,1111.0,101111.0,12.35136159994839
1883,,17.9767,,2009,0.0050391601124813255,0.0036375014667344623,19253.0,56.0,,705.89,2,六安市,1111.0,101111.0,11.3139546973968
1884,,2.8125,,2003,0.0008373115961621563,0.0012809480971564908,12370.0,28.0,,292.62,2,六盘水市,1111.0,101111.0,2.4871714777139218
1885,,19.7671,,2013,0.009502290333607088,0.008898189071850433,29630.0,72.0,19.0,346.7,2,十堰市,11111.0,111111.0,23.164724065400684
1886,,2.4986,,2006,0.0022171150505820845,0.0021512105448429617,15705.0,36.0,,308.22,2,梧州市,1111.0,101111.0,5.472251866660459
1887,,7.8492,,2007,0.004459707128077629,0.007372785230961787,17627.0,63.0,,651.77,2,荆州市,1111.0,101111.0,13.741039633466716
1888,,10.1723,,2007,0.005844302372844907,0.009064418977588298,25401.0,80.0,,537.95,2,绵阳市,1111.0,101111.0,17.47100540961356
1889,,21.53,,2020,0.006577723454942859,0.008076817772910392,18801.0,42.0,36.0,,2,雅安市,11111.0,11111.0,17.75606908920914
1890,,75.49,,2016,0.013551690627142177,0.012213008956858451,26130.0,72.0,48.0,830.0,2,邵阳市,11111.0,111111.0,32.60810441437532
1891,,3.9781,,2003,0.0015148239582073667,0.0021316540853443893,19515.0,39.0,,226.22,2,通化市,1111.0,101111.0,4.332926086804398
1893,,13.6411,,2016,0.005084939032733105,0.006326514647788164,16805.0,43.0,37.0,269.0,2,来宾市,11111.0,111111.0,13.800632875616191
1894,,8.708,,2007,0.003959328133005889,0.006140728282551727,18600.0,53.0,,242.8,2,丹东市,1111.0,101111.0,11.835934904991895
1895,,22.31,,2015,0.00476694682661565,0.0058962725388195724,17936.0,56.0,19.0,367.17,2,天水市,11111.0,111111.0,12.906533677124177
1896,,30.6323,,2012,0.01337171728076284,0.006590526851018892,49569.0,89.0,19.0,926.7,2,赣州市,11111.0,111111.0,27.274107462701757
1897,,9.8044,,2010,0.008558348129182103,0.0032365940470137286,28930.0,28.0,,272.73,2,三明市,1111.0,101111.0,16.575330038012222
1898,,83.4543,,2018,0.006426049117548209,0.006199397661047444,24039.0,37.0,57.0,264.0,2,保山市,11111.0,111111.0,15.828698570137124
1901,,2.1056,,2006,0.002290191428145951,0.0032854851957601597,41114.0,59.0,,248.19,2,佳木斯市,1111.0,101111.0,6.60705859747427
1902,,5.58,,2006,0.0033586436929298217,0.0018480854226150898,44068.0,28.0,,568.9,2,绥化市,1111.0,101111.0,7.023547079833349
1903,,5.4109,,2006,0.001470879866221924,0.0033343763445065904,12245.0,31.0,,147.56,2,黄山市,1111.0,101111.0,5.342251460264842
1905,,12.1714,,2009,0.00671864258515788,0.008643955098368992,17104.0,72.0,,615.88,2,安庆市,1111.0,101111.0,18.490200591407753
1906,,15.1828,,2009,0.0029270289140427,0.0016134079086322212,31914.0,21.0,,306.91,2,忻州市,1111.0,101111.0,6.123489341269914
1907,,9.9541,,2008,0.0053179100302874985,0.003295263425509446,23648.0,32.0,,543.97,2,宜春市,1111.0,101111.0,11.452023400560389
1908,,122.3996,,2020,0.014811504051797538,0.006688309148511753,34919.0,65.0,67.0,,2,怀化市,11111.0,11111.0,29.661650851437038
1911,,7.5351,,2006,0.0015335645827658471,0.0016134079086322212,31965.0,20.0,,299.83,2,忻州市,1111.0,101111.0,3.8977026368223244
1912,,9.8606,,2010,0.006353386678681016,0.006297179958540306,15671.0,50.0,,300.4,2,荆门市,1111.0,101111.0,15.800400184532034
1913,,17.5551,,2009,0.005446454193205476,0.008516838111628271,49285.0,65.0,,270.57,2,牡丹江市,1111.0,101111.0,16.344033136370868
1914,,20.1968,,2017,0.005195888101442308,0.004145969413697344,15605.0,,63.0,376.0,2,巴中市,10111.0,110111.0,12.020678370664687
1915,,14.5367,,2011,0.008045042548506668,0.007216333554973207,16202.0,56.0,20.0,354.4,2,乐山市,11111.0,111111.0,19.32748663182728
1916,,1.9969,,2003,0.0010152134493246672,0.001701411976375797,19901.0,12.0,,334.13,2,河源市,1111.0,101111.0,3.1487271745947005
1917,,56.5752,,2008,0.0068707902524535085,0.003872178980717331,36776.0,37.0,,608.09,2,曲靖市,1111.0,101111.0,14.450263129130228
1918,,4.2163,,2005,0.0019572974289482864,0.0032659287362615873,41453.0,58.0,,245.03,2,佳木斯市,1111.0,101111.0,6.057772419063679
1919,,57.8522,,2013,0.010402157065503775,0.006678530918762467,28402.0,60.0,8.0,622.6,2,永州市,11111.0,111111.0,22.609804954296976
1920,,11.4843,,2007,0.0020989472509496073,0.0016134079086322212,32095.0,20.0,,299.81,2,忻州市,1111.0,101111.0,4.800790859120347
1922,,4.5572,,2009,0.001544803018380505,0.0023663315993272577,11819.0,32.0,,273.49,2,安顺市,1111.0,101111.0,4.59144932557501
1923,,2.9929,,2007,0.0019914842659597733,0.0014569562326436421,17057.0,20.0,,250.15,2,来宾市,1111.0,101111.0,4.488714724524191
1924,,5.3617,,2005,0.002842677206328168,0.003148589979270153,23501.0,57.0,,318.66,2,韶关市,1111.0,101111.0,7.36667465408804
1925,,42.9793,,2016,0.016161304149642567,0.01459889701568428,29047.0,78.0,72.0,782.0,2,上饶市,11111.0,111111.0,38.91793337045443
1926,,6.0246,,2008,0.002626241259972377,0.0031192552900222944,28758.0,79.0,,190.84,2,鸡西市,1111.0,101111.0,6.994630870879623
1927,,5.3089,,2005,0.0036499170560438006,0.006688309148511753,17248.0,52.0,,605.55,2,安庆市,1111.0,101111.0,11.833198857319996
1928,,8.3539,,2014,0.004744116307760699,0.006033167755309579,17078.0,37.0,4.0,266.4,2,来宾市,11111.0,111111.0,12.992938295521963
1929,,17.9996,,2010,0.009682263679986427,0.00682520436500176,35337.0,63.0,,518.96,2,桂林市,1111.0,101111.0,21.591564555025865
1930,,2.7209,,2005,0.0011031178308967267,0.0028650213165408536,29303.0,64.0,,150.22,2,双鸭山市,1111.0,101111.0,4.33354843568504
1932,,9.0334,,2006,0.004830544008025716,0.008859076152853288,25938.0,80.0,,533.3,2,绵阳市,1111.0,101111.0,15.667416855386985
1934,,11.7815,,2006,0.0029904047282367195,0.003774396683224469,19753.0,42.0,,686.73,2,六安市,1111.0,101111.0,8.164340618809248
1935,,35.8546,,2015,0.0146315307054182,0.014002425000977823,29174.0,77.0,67.0,774.4,2,上饶市,11111.0,111111.0,35.93904907039881
1936,,51.0549,,2007,0.005636648225925696,0.0061798412015488715,37107.0,34.0,,603.04,2,曲靖市,1111.0,101111.0,14.550231924855986
1937,,7.3828,,2006,0.0023742659769070583,0.001857863652364376,15819.0,24.0,,274.21,2,宣城市,1111.0,101111.0,5.459972789744054
1938,,37.5844,,2008,0.00878239694808974,0.011694762780146282,19667.0,98.0,,731.14,2,衡阳市,1111.0,101111.0,24.52493271468753
1941,,3.1503,,2004,0.0020275329272395545,0.004556655063167364,5618.0,44.0,,315.78,2,自贡市,1111.0,101111.0,7.328466436999132
1942,,3.5466,,2008,0.0012923400075464983,0.0027770172487972776,11926.0,32.0,,270.3,2,安顺市,1111.0,101111.0,4.5568047678049295
1945,,16.7358,,2013,0.011841943836538473,0.006776313216255329,17098.0,94.0,11.0,550.4,2,宜宾市,11111.0,111111.0,24.997348343032257
1946,,7.4495,,2006,0.004230961004829491,0.005994054836312434,17409.0,55.0,,607.89,2,安庆市,1111.0,101111.0,12.138166814405105
1947,,1.8439,,2003,0.0013499719723908214,0.003295263425509446,9320.0,37.0,,340.66,2,眉山市,1111.0,101111.0,5.11401849070718
1948,,18.1467,,2004,0.005095720336047959,0.00546603042985098,19263.0,75.0,,529.35,2,岳阳市,1111.0,101111.0,13.045516200389695
1949,,32.6777,,2020,0.0037521419167872642,0.0028161301677944225,25439.0,26.0,38.0,,2,定西市,11111.0,11111.0,8.520963434033016
1950,,15.3494,,2013,0.00771812456427553,0.002737904329800133,35096.0,34.0,10.0,386.2,2,汉中市,11111.0,111111.0,14.785632440202864
1953,,8.5001,,2007,0.004362758185983275,0.0032365940470137286,24257.0,32.0,,539.09,2,宜春市,1111.0,101111.0,9.873695770611228
1955,,36.3009,,2014,0.016251290822832234,0.009533774005554035,35998.0,71.0,46.0,526.5,2,桂林市,11111.0,111111.0,34.51540893627853
1956,,65.9188,,2016,0.013191743934383502,0.008096374232408965,16040.0,76.0,45.0,484.0,2,益阳市,11111.0,111111.0,28.338226217296647
1957,,3.6107,,2004,0.0017436393711938605,0.0021316540853443893,20260.0,44.0,,226.39,2,通化市,1111.0,101111.0,4.69841395223928
1958,,8.6479,,2005,0.0029403568402088212,0.0018383071928658036,45494.0,23.0,,561.78,2,绥化市,1111.0,101111.0,6.346639085708871
1959,,2.2182,,2004,0.0017416695629177386,0.0024543356670708337,8277.0,42.0,,452.85,2,广安市,1111.0,101111.0,4.984894205726389
1960,,13.5438,,2011,0.008245591347710822,0.009396878789064029,50748.0,81.0,10.0,267.2,2,牡丹江市,11111.0,111111.0,21.6049980510846
1961,,3.3,,2011,0.0018782108414820823,0.004204638792193061,9993.0,39.0,0.0,46.6,2,金昌市,11111.0,111111.0,6.773997281564699
1962,,6.9587,,2006,0.002981594133064719,0.0029823600735322878,22622.0,25.0,,252.53,2,丽水市,1111.0,101111.0,7.439365671253333
1963,,2.787,,2010,0.0016780696819074764,0.003891735440215903,10014.0,37.0,,46.48,2,金昌市,1111.0,101111.0,6.1734608550522
1964,,15.6829,,2012,0.009142343640848415,0.0076661321234403725,16744.0,64.0,8.0,355.1,2,乐山市,11111.0,111111.0,21.483932470995803
1965,,14.6475,,2019,0.004364051294477011,0.004175304102945203,22896.0,48.0,23.0,117.0,2,白山市,11111.0,111111.0,10.71831147495837
1967,,6.8006,,2003,0.0038348522675828163,0.011812101537137716,36268.0,150.0,,238.13,2,包头市,1111.0,101111.0,16.727516615537972
1969,,30.7811,,2014,0.013731663973521513,0.009171979504830445,29919.0,50.0,31.0,773.1,2,上饶市,11111.0,111111.0,30.166064993272677
1970,,11.8361,,2005,0.004360123376192282,0.0022587710720851097,24912.0,46.0,,803.79,2,信阳市,1111.0,101111.0,8.991830701862217
1971,,13.2335,,2008,0.0025845513341503355,0.0016134079086322212,33190.0,21.0,,303.26,2,忻州市,1111.0,101111.0,5.576448396779199
1972,,11.15,,2018,0.005597812677377231,0.004204638792193061,19764.0,38.0,71.0,153.0,2,雅安市,11111.0,111111.0,12.715333651895795
1973,,49.0873,,2010,0.009502290333607088,0.0031290335197715806,25478.0,62.0,,502.07,2,郴州市,1111.0,101111.0,17.986550860053104
1975,,4.4796,,2010,0.0013422016231608937,0.00341260218250088,17992.0,32.0,,118.12,2,中卫市,1111.0,101111.0,5.2069256547681295
1976,,31.7626,,2009,0.005997461490347186,0.008350608205890406,55793.0,115.0,,571.56,2,齐齐哈尔市,1111.0,101111.0,17.074957914452177
1978,,12.4481,,2008,0.006471219727889227,0.009142644815582588,26783.0,80.0,,540.71,2,绵阳市,1111.0,101111.0,18.54259577588635
1981,,43.6966,,2020,0.011751957163348804,0.008076817772910392,47932.0,68.0,57.0,,2,百色市,11111.0,11111.0,26.02089534659998
1982,,10.5239,,2009,0.005250609897275677,0.007255446473970352,19574.0,53.0,,242.64,2,丹东市,1111.0,101111.0,14.899033327836563
1983,,28.5397,,2018,0.005884054885593175,0.010120467790511206,12813.0,70.0,46.0,149.0,2,黄山市,11111.0,111111.0,18.482371266568983
1984,,2.2572,,2005,0.001989005133113398,0.0035299409394923143,9545.0,45.0,,340.74,2,眉山市,1111.0,101111.0,6.345386522749283
1985,,5.5294,,2010,0.003398134344459108,0.003353932804005163,12734.0,43.0,,257.91,2,随州市,1111.0,101111.0,8.43821664343411
1986,,13.5981,,2008,0.007043119230945383,0.004537098603668792,28136.0,37.0,,285.09,2,松原市,1111.0,101111.0,15.322331367662184
1987,,32.0817,,2014,0.014181597339469857,0.008546172800876129,28159.0,59.0,29.0,278.5,2,松原市,11111.0,111111.0,30.323045393084737
1988,,5.8798,,2006,0.0023459759665896904,0.002170767004341534,20658.0,46.0,,226.88,2,通化市,1111.0,101111.0,5.69563510400635
1989,,11.6759,,2007,0.003700759526395964,0.0025521179645636954,20511.0,44.0,,695.51,2,六安市,1111.0,101111.0,8.201922867514092
1990,,1.5985,,2003,0.0013706176148207273,0.0021023193960965306,8432.0,41.0,,448.53,2,广安市,1111.0,101111.0,4.076254966065893
1991,,87.7572,,2017,0.007274670238796843,0.004429538076426644,29884.0,43.0,52.0,619.0,2,昭通市,11111.0,111111.0,15.595646598502231
1993,,26.9679,,2007,0.0023640074961634363,0.003520162709743028,12998.0,31.0,,286.08,2,咸宁市,1111.0,101111.0,6.9356028816585855
1994,,19.3139,,2011,0.01904087769171196,0.014344663042202839,28325.0,102.0,28.0,398.8,2,宜昌市,11111.0,111111.0,43.289298169202965
1995,,2.6036,,2008,0.0015150732212921023,0.005114014158876677,11210.0,26.0,,158.93,2,池州市,1111.0,101111.0,7.010176486047895
1996,,11.56,,2012,0.00179287197996266,0.002082762936597958,26180.0,23.0,1.0,296.3,2,定西市,11111.0,111111.0,4.733170590963949
1998,,11.7296,,2010,0.006667522055985561,0.008536394571126843,51841.0,76.0,,270.23,2,牡丹江市,1111.0,101111.0,18.31200333304273
1999,,4.7007,,2011,0.004209704352888628,0.001808972503617945,23160.0,22.0,0.0,246.6,2,崇左市,11111.0,111111.0,8.347843755712955
2000,,20.2269,,2013,0.011212037124210792,0.008536394571126843,52726.0,114.0,13.0,378.1,2,承德市,11111.0,111111.0,25.570977237131686
2001,,12.2318,,2010,0.006477973227712111,0.006717643837759612,17068.0,54.0,,353.35,2,乐山市,1111.0,101111.0,16.37679511165666
2002,,8.5868,,2011,0.0073106082164686005,0.003999295967458051,7705.0,38.0,5.0,503.9,2,资阳市,11111.0,111111.0,15.266881639070984
2004,,30.5672,,2020,0.0043730499617959774,0.0037548402237258965,34519.0,47.0,40.0,,2,白城市,11111.0,11111.0,10.355292801383252
2005,,4.9088,,2008,0.004164739812029214,0.00567137325458599,5852.0,53.0,,325.58,2,自贡市,1111.0,101111.0,11.742764775012112
2006,,11.1977,,2005,0.0022489541352900535,0.00785191848867681,5853.0,44.0,,317.28,2,自贡市,1111.0,101111.0,10.63984582874843
2007,,41.9896,,2015,0.01724114422791859,0.012359682403097743,37093.0,99.0,74.0,528.97,2,桂林市,11111.0,111111.0,38.63293334748944
2008,,14.3619,,2013,0.009772250353176094,0.0024445574373215474,35288.0,28.0,10.0,316.0,2,南平市,11111.0,111111.0,17.80339965368782
2009,,12.7,,2012,0.004547298356026988,0.0029725818437830016,36385.0,25.0,3.0,262.3,2,庆阳市,11111.0,111111.0,9.931495347402121
2010,,10.6918,,2006,0.0037383919531238825,0.001554738530136504,57714.0,74.0,,353.24,2,榆林市,1111.0,101111.0,7.366823703232073
2011,,5.5625,,2011,0.0017777452201994768,0.003569053858489459,18342.0,36.0,0.0,119.2,2,中卫市,11111.0,111111.0,6.043046393804218
2012,,2.1711,,2006,0.0013065633011108573,0.002904134235537998,30836.0,59.0,,149.95,2,双鸭山市,1111.0,101111.0,4.693619038978424
2013,,21.8207,,2011,0.011841943836538473,0.0073630070012125,37242.0,65.0,24.0,521.8,2,桂林市,11111.0,111111.0,25.52394222832184
2015,,11.6,,2011,0.008265783457307854,0.0066394179997653225,16644.0,52.0,11.0,301.9,2,荆门市,11111.0,111111.0,19.162259735682614
2016,,3.9796,,2003,0.002133461639451505,0.002581452653811554,24416.0,45.0,,367.1,2,宝鸡市,1111.0,101111.0,5.7248007543876795
2017,,2.8739,,2007,0.002659468839047662,0.006561192161771033,16921.0,36.0,,310.15,2,梧州市,1111.0,101111.0,10.13705622276185
2018,,5.3615,,2006,0.00638337023818781,0.006570970391520319,20083.0,78.0,,538.7,2,岳阳市,1111.0,101111.0,16.094036869127386
2019,,4.7876,,2003,0.0032310002966104722,0.00574959909258028,15245.0,77.0,,373.6,2,株洲市,1111.0,101111.0,10.321511058725239
2021,,5.03,,2014,0.002088312625912053,0.004517542144170219,10326.0,40.0,2.0,47.0,2,金昌市,11111.0,111111.0,7.390443857962948
2022,,11.8537,,2011,0.01067211708507278,0.0032365940470137286,31096.0,29.0,14.0,273.4,2,三明市,11111.0,111111.0,19.951662487070642
2024,,12.0657,,2007,0.005833641651672127,0.0017111902061250832,58201.0,36.0,,356.58,2,榆林市,1111.0,101111.0,10.854000297171702
2026,,41.02,,2013,0.0035977976747990762,0.0030899206007744357,15954.0,31.0,3.0,233.6,2,贺州市,11111.0,111111.0,8.520172510673994
2028,,17.0264,,2007,0.004879847706266337,0.008888410842101147,49963.0,77.0,,457.18,2,张家口市,1111.0,101111.0,15.77249956367624
2029,,1.6092,,2006,0.0019890555256503843,0.004556655063167364,14880.0,34.0,,348.56,2,钦州市,1111.0,101111.0,7.267006314226997
2030,,4.359,,2009,0.0038659867566397097,0.0027183478703015607,17067.0,36.0,,316.18,2,梧州市,1111.0,101111.0,8.615042649841499
