,stock,register,city,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,stock_model_chose,register_model_chose,pr_stock
1680,5.7513,,松原市,2006,473.6781,428.0,23144.0,37.0,,278.21,2,1111.0,101111.0,11.608351952558984
1681,,,赤峰市,2020,1760.0,2613.0,95054.0,114.0,84.0,,2,11111.0,11111.0,90.56819169325232
1682,6.9972,,六安市,2004,253.1,457.0,16906.0,67.0,,675.14,2,1111.0,101111.0,6.35264049588381
1683,1.1347,,钦州市,2004,174.6454,506.0,12007.0,64.0,,344.01,2,1111.0,101111.0,4.80523669415483
1684,2.0444,,安顺市,2004,87.7905,136.0,10167.0,25.0,,256.17,2,1111.0,101111.0,2.4990729661261937
1685,6.9467,,贺州市,2012,394.2144,285.0,12908.0,32.0,2.0,226.4,2,11111.0,111111.0,8.601587049541019
1686,,,恩施土家族苗族自治州,2019,,,26458.0,,,,2,100.0,100.0,18.41177045850375
1687,16.0,,广元市,2015,605.43,613.0,17952.0,56.0,26.0,305.31,2,11111.0,111111.0,22.99135592261098
1688,4.8166,,黄冈市,2004,432.3957,615.0,19193.0,26.0,,726.34,2,1111.0,101111.0,11.848822164031313
1689,,,龙岩市,2004,349.2257,242.0,20960.0,29.0,,286.98,2,1111.0,101111.0,8.591443367006049
1690,5.4735,,丹东市,2004,290.5058,432.0,16313.0,53.0,,240.97,2,1111.0,101111.0,7.210854659252239
1691,12.0132,,白山市,2017,,428.0,19234.0,47.0,38.0,120.0,2,11110.0,111110.0,28.300427959056904
1692,24.7657,,咸宁市,2006,234.15,321.0,10768.0,31.0,,281.76,2,1111.0,101111.0,5.691134473936346
1693,32.8847,,大理白族自治州,2007,,,31282.0,,,,2,100.0,100.0,21.78607258949008
1694,,,通辽市,2020,1280.0,1241.0,65145.0,63.0,60.0,,2,11111.0,11111.0,59.48042957984059
1695,3.4,,绥化市,2003,349.8974,189.0,38607.0,23.0,,555.5,2,1111.0,101111.0,11.098603960494488
1696,16.4676,,雅安市,2017,602.77,395.0,16599.0,36.0,59.0,154.0,2,11111.0,111111.0,34.116231432036436
1697,,,张家口市,2004,400.1082,762.0,40758.0,77.0,,449.82,2,1111.0,101111.0,13.491012540955255
1698,3.2644,,德宏傣族景颇族自治州,2005,,,12390.0,,,,2,100.0,100.0,8.571454874192879
1699,5.8174,,丹东市,2005,326.3156,567.0,16407.0,53.0,,242.39,2,1111.0,101111.0,8.546382213165272
1700,1.4568,,宜春市,2003,249.4974,183.0,20714.0,28.0,,522.27,2,1111.0,101111.0,6.709133604778516
1701,2.2395,,池州市,2007,158.0091,402.0,9324.0,25.0,,158.02,2,1111.0,101111.0,4.974926031661414
1702,,,毕节市（2011年前为毕节地区）,2015,,,29801.0,,32.0,,2,10100.0,10100.0,35.991635479835594
1703,5.6447,,松原市,2005,365.5508,326.0,23518.0,36.0,,277.46,2,1111.0,101111.0,9.442359904511433
1704,55.2048,,红河哈尼族彝族自治州,2009,,,35751.0,,,,2,100.0,100.0,24.912058539609877
1705,6.0274,,丽水市,2005,305.9863,286.0,19183.0,25.0,,251.39,2,1111.0,101111.0,8.054871986104878
1706,8.0866,,绵阳市,2005,482.5313,640.0,22554.0,74.0,,530.71,2,1111.0,101111.0,11.524423629739957
1707,7.0285,,资阳市,2010,657.9017,335.0,6417.0,36.0,,501.13,2,1111.0,101111.0,11.529846209122447
1708,2.4333,,安顺市,2005,106.0334,132.0,10354.0,27.0,,256.88,2,1111.0,101111.0,2.7145120862333028
1709,7.9339,,广元市,2010,321.8678,376.0,18248.0,38.0,,310.89,2,1111.0,101111.0,8.205197349856745
1710,5.6714,,乐山市,2006,366.435,596.0,14266.0,46.0,,350.12,2,1111.0,101111.0,9.273625032436417
1711,96.33,,红河哈尼族彝族自治州,2016,,,36043.0,,,,2,100.0,100.0,25.11630734190009
1712,4.1687,,佳木斯市,2003,200.8599,334.0,36477.0,56.0,,244.73,2,1111.0,101111.0,8.103599158813779
1713,11.9402,,曲靖市,2005,440.9662,300.0,32411.0,108.0,,587.45,2,1111.0,101111.0,9.161930802001825
1714,22.4356,,抚州市,2015,1110.0,1152.0,21133.0,59.0,44.0,399.28,2,11111.0,111111.0,37.05892094097828
1715,8.8618,,南充市,2008,601.9472,854.0,14051.0,64.0,,749.49,2,1111.0,101111.0,13.710228480911827
1716,1.331,,天门市,2006,,,2955.0,,,,2,100.0,100.0,1.9718403207401445
1717,7.234,,曲靖市,2003,281.611,246.0,32609.0,26.0,,561.19,2,1111.0,101111.0,9.376717440634167
1718,17.4218,,汉中市,2014,991.05,299.0,30519.0,36.0,33.0,384.1,2,11111.0,111111.0,29.412508302459436
1719,8.1453,,衡阳市,2006,672.0697,792.0,17276.0,95.0,,726.5,2,1111.0,101111.0,13.797218745393522
1720,25.873,,抚州市,2016,1210.0,1203.0,21228.0,60.0,36.0,401.0,2,11111.0,111111.0,34.68639082033256
1721,1.4508,,鹤岗市,2003,88.0058,282.0,16609.0,58.0,,110.58,2,1111.0,101111.0,3.0795146367824566
1722,1.8435,,安顺市,2003,78.7506,133.0,10465.0,24.0,,250.59,2,1111.0,101111.0,2.421495812596624
1723,3.9582,,丽水市,2004,264.569,235.0,19508.0,23.0,,250.66,2,1111.0,101111.0,7.242561747537912
1724,,,海东市(2013年前为海东地区）,2012,,,14697.0,,0.0,,2,10100.0,10100.0,9.432031164674287
1725,,,毕节市（2011年前为毕节地区）,2014,,,30351.0,,21.0,,2,10100.0,10100.0,30.581208550791857
1726,4.8254,,榆林市,2005,320.0370000000001,160.0,48636.0,74.0,,351.6,2,1111.0,101111.0,10.092875609493039
1727,3.4752,,丽水市,2003,220.2878,180.0,19550.0,17.0,,249.4,2,1111.0,101111.0,6.466375733279016
1728,72.9493,,邵阳市,2014,1260.0,1100.0,23568.0,58.0,31.0,819.0,2,11111.0,111111.0,32.97888478924424
1729,7.3861,,九江市,2007,592.5614,775.0,21618.0,80.0,,479.58,2,1111.0,101111.0,13.644206454611076
1730,4.5321,,忻州市,2004,130.1939,166.0,28572.0,19.0,,296.82,2,1111.0,101111.0,6.235693811529938
1731,5.4,,黄冈市,2005,348.56,620.0,19770.0,27.0,,726.3,2,1111.0,101111.0,10.624335014070349
1732,5.4270000000000005,,平凉市,2009,195.6563,398.0,12628.0,49.0,,229.77,2,1111.0,101111.0,5.151725799780443
1733,39.5197,,襄阳市（2010年前为襄樊市）,2007,785.45,1353.0,22371.0,93.0,,582.0,2,1111.0,101111.0,19.557481245841927
1734,8.506,,固原市,2011,133.7454,398.0,11965.0,35.0,1.0,155.3,2,11111.0,111111.0,7.580588683367874
1735,8.2017,,丹东市,2006,385.3331,605.0,16799.0,53.0,,242.52,2,1111.0,101111.0,9.735239556843501
1736,,,黔南布依族苗族自治州,2014,,,29777.0,,,,2,100.0,100.0,20.733351879055913
1737,11.0098,,南充市,2009,686.2762,875.0,14222.0,71.0,,753.51,2,1111.0,101111.0,14.90998371017025
1738,17.2848,,延边朝鲜族自治州,2013,,,49356.0,,,,2,100.0,100.0,34.42851386549482
1739,31.99,,定西市,2017,327.31021,282.0,22384.0,25.0,50.0,303.0,2,11111.0,111111.0,30.53557114458367
1740,3.9722,,信阳市,2002,311.9211,,21619.0,40.0,,780.59,2,1101.0,101101.0,8.846338047835193
1741,3.3023,,岳阳市,2002,452.0156,,16993.0,72.0,,525.54,2,1101.0,101101.0,10.428204233467877
1742,2.0036,,钦州市,2005,205.5202,516.0,12505.0,64.0,,341.1,2,1111.0,101111.0,5.413957346385129
1743,7.2724,,宜春市,2006,439.7203,301.0,21329.0,32.0,,534.66,2,1111.0,101111.0,10.276113734540582
1744,7.4133,,忻州市,2005,167.17,166.0,28823.0,20.0,,297.89,2,1111.0,101111.0,6.810077555225881
1745,4.5938,,乐山市,2004,265.7746,615.0,14592.0,67.0,,347.67,2,1111.0,101111.0,7.107517252972999
1746,31.2387,,遵义市,2013,1580.0,468.0,35254.0,86.0,5.0,778.5,2,11111.0,111111.0,23.53665629260414
1747,12.86,,平凉市,2014,350.5533,560.0,12765.0,36.0,5.0,233.7,2,11111.0,111111.0,11.469682238545339
1748,9.0031,,六安市,2005,312.82,617.0,17717.0,70.0,,681.0,2,1111.0,101111.0,8.197455048571157
1749,9.2057,,荆州市,2008,623.98,755.0,16179.0,63.0,,658.5,2,1111.0,101111.0,13.837737460566267
1750,6.2657,,宣城市,2005,251.53,254.0,14159.0,24.0,,273.56,2,1111.0,101111.0,6.329677438074146
1751,,,龙岩市,2005,385.6278,294.0,21861.0,30.0,,286.83,2,1111.0,101111.0,9.547034873003861
1752,2.2635,,金昌市,2009,194.7494,322.0,8767.0,37.0,,47.57,2,1111.0,101111.0,4.57576009434186
1753,42.7503,,红河哈尼族彝族自治州,2007,,,37088.0,,,,2,100.0,100.0,25.847266240507206
1754,44.9806,,巴中市,2019,754.0,438.0,14167.0,61.0,35.0,366.0,2,11111.0,111111.0,24.711073494937587
1755,3.8464,,临夏回族自治州,2008,,,9376.0,,,,2,100.0,100.0,6.463215524526049
1756,,,齐齐哈尔市,2016,1330.0,944.0,48743.0,140.0,67.0,544.0,2,11111.0,111111.0,54.95017380672992
1757,47.911,,红河哈尼族彝族自治州,2008,,,37146.0,,,,2,100.0,100.0,25.8878362080854
1758,4.0538,,平凉市,2008,175.0618,402.0,12845.0,48.0,,228.23,2,1111.0,101111.0,4.922705471738849
1759,25.2901,,白城市,2017,,350.0,29754.0,43.0,48.0,191.0,2,11110.0,111110.0,35.73958147534187
1760,80.9315,,保山市,2017,678.95,563.0,22020.0,37.0,39.0,263.0,2,11111.0,111111.0,29.47143397494644
1761,17.6553,,吴忠市,2008,172.9879,335.0,19420.0,28.0,,135.68,2,1111.0,101111.0,6.195043791155564
1762,,,承德市,2014,1340.0,733.0,45614.0,115.0,42.0,380.7,2,11111.0,111111.0,42.54263913865675
1763,4.0149,,广安市,2008,404.903,194.0,7328.0,21.0,,466.45,2,1111.0,101111.0,7.479053196399664
1764,34.3589,,延边朝鲜族自治州,2020,,,50095.0,,,,2,100.0,100.0,34.94543121101698
1765,1.8849,,鹤岗市,2004,104.8765,287.0,17028.0,58.0,,109.82,2,1111.0,101111.0,3.4309776839336226
1766,17.6383,,泸州市,2013,1140.0,1329.0,14156.0,109.0,8.0,508.4,2,11111.0,111111.0,21.795565699664778
1767,1.601,,双鸭山市,2004,136.6325,172.0,26537.0,59.0,,151.21,2,1111.0,101111.0,4.625584816085757
1768,31.4344,,红河哈尼族彝族自治州,2006,,,37287.0,,,,2,100.0,100.0,25.986463198232386
1769,79.4457,,邵阳市,2015,1390.0,1180.0,24131.0,65.0,56.0,821.37,2,11111.0,111111.0,44.199695359037776
1770,4.1958,,宣城市,2004,235.66,235.0,14292.0,24.0,,273.02,2,1111.0,101111.0,5.995021809743806
1771,36.0364,,松原市,2016,1650.0,934.0,24576.0,51.0,50.0,278.0,2,11111.0,111111.0,41.345616312540365
1772,66.6257,,邵阳市,2013,1130.0,938.0,24149.0,56.0,10.0,808.3,2,11111.0,111111.0,23.163458805049387
1773,12.437999999999999,,南平市,2012,996.758,237.0,30509.0,28.0,11.0,313.9,2,11111.0,111111.0,20.261968786387797
1774,86.29,,红河哈尼族彝族自治州,2014,,,37387.0,,,,2,100.0,100.0,26.05641141819479
1775,,,襄阳市（2010年前为襄樊市）,2006,675.1838,1275.0,22905.0,93.0,,578.8,2,1111.0,101111.0,17.48171385255617
1776,5.8117,,临夏回族自治州,2009,,,9463.0,,,,2,100.0,100.0,6.52407047589334
1777,,,阿克苏地区,2015,,,148682.0,,,,2,100.0,100.0,103.90528282535135
1778,,,随州市,2014,723.45,482.0,11184.0,45.0,17.0,257.1,2,11111.0,111111.0,16.733525295771827
1779,23.1104,,汉中市,2016,1160.0,323.0,31519.0,42.0,44.0,384.0,2,11111.0,111111.0,34.993695728711
1780,27.8015,,承德市,2012,1180.0,712.0,46041.0,113.0,12.0,376.9,2,11111.0,111111.0,29.952286459754582
1781,5.5233,,信阳市,2003,347.1173,219.0,22088.0,42.0,,785.7,2,1111.0,101111.0,8.123045276721225
1782,,,承德市,2015,1360.0,734.0,46078.0,117.0,62.0,382.35,2,11111.0,111111.0,50.73353013593277
1783,2.42,,宜春市,2004,289.5167,247.0,21800.0,30.0,,525.45,2,1111.0,101111.0,7.7798436871442815
1784,15.6281,,齐齐哈尔市,2008,665.8807,855.0,49384.0,115.0,,569.2,2,1111.0,101111.0,18.03052335740653
1785,2.3591,,黄山市,2005,159.9782,336.0,11321.0,32.0,,146.94,2,1111.0,101111.0,4.66985835213117
1786,26.8633,,白银市,2020,497.0,738.0,23526.0,68.0,40.0,,2,11111.0,11111.0,30.834452370542124
1787,10.575999999999999,,广安市,2006,281.1095,334.0,7412.0,20.0,,457.54,2,1111.0,101111.0,6.400722932535171
1788,24.6183,,赣州市,2011,1340.0,667.0,46075.0,85.0,30.0,918.3,2,11111.0,111111.0,37.46171239257507
1789,53.28,,德宏傣族景颇族自治州,2015,,,13084.0,,,,2,100.0,100.0,9.056895520731958
1790,3.9349,,安庆市,2003,320.4307,567.0,15823.0,35.0,,605.2,2,1111.0,101111.0,9.020580825872223
1791,27.9126,,延边朝鲜族自治州,2017,,,50745.0,,,,2,100.0,100.0,35.4000946407726
1792,33.43,,定西市,2018,356.2609,285.0,22989.0,25.0,57.0,304.0,2,11111.0,111111.0,33.66072399715074
1793,0.9136,,防城港市,2002,69.2829,,7293.0,17.0,,78.31,2,1101.0,101101.0,2.0532759601585506
1794,3.5842,,广安市,2007,338.8327,186.0,7428.0,20.0,,462.53,2,1111.0,101111.0,6.459079563855592
1795,9.07,,巴中市,2018,645.8842,425.0,14425.0,60.0,71.0,368.0,2,11111.0,111111.0,38.55267810807668
1796,20.91,,临夏回族自治州,2016,,,9547.0,,,,2,100.0,100.0,6.582826980661759
1797,3.4204,,吴忠市,2009,185.8945,363.0,19782.0,28.0,,137.21,2,1111.0,101111.0,6.607162179745647
1798,20.3941,,德宏傣族景颇族自治州,2006,,,13164.0,,,,2,100.0,100.0,9.112854096701879
1799,1.6584,,鹤岗市,2005,112.0588,286.0,17347.0,43.0,,109.88,2,1111.0,101111.0,4.125852713288628
1800,2.9067,,广安市,2005,246.3199,275.0,7474.0,42.0,,454.55,2,1111.0,101111.0,4.73951569399954
1801,8.7511,,九江市,2008,700.5984,853.0,22533.0,89.0,,484.67,2,1111.0,101111.0,15.571801108328728
1802,4.957,,绵阳市,2002,359.6998,,23930.0,49.0,,521.75,2,1101.0,101101.0,10.084245564449297
1803,3.5713,,安庆市,2004,392.02,587.0,15944.0,38.0,,604.2,2,1111.0,101111.0,10.154289318911857
1804,,,鄂尔多斯市,2016,4420.0,2984.0,102645.0,117.0,67.0,159.0,2,11111.0,111111.0,100.08579042772719
1805,79.1704,,楚雄彝族自治州,2020,,,33597.0,,,,2,100.0,100.0,23.40537388161971
1806,,,海东市(2013年前为海东地区）,2013,,,15367.0,,0.0,,2,10100.0,10100.0,9.866030263660054
1807,10.2879,,宜昌市,2006,694.91,1134.0,25108.0,71.0,,400.23,2,1111.0,101111.0,18.105483278585965
1808,9.1428,,黔西南布依族苗族自治州,2011,,,19906.0,,,,2,100.0,100.0,13.828763086567099
1809,15.1863,,通化市,2014,1010.0,845.0,18398.0,82.0,20.0,222.2,2,11111.0,111111.0,24.072122180104838
1810,25.7,,天水市,2016,590.5136,642.0,16915.0,56.0,18.0,371.0,2,11111.0,111111.0,19.605018083062227
1811,7.4969,,白山市,2012,643.0212,404.0,20682.0,36.0,4.0,127.9,2,11111.0,111111.0,13.86846720552423
1812,3.9859,,株洲市,2002,355.2747,,13408.0,69.0,,373.03,2,1101.0,101101.0,8.087841645071505
1813,8.2822,,上饶市,2007,528.1238,368.0,27031.0,26.0,,704.16,2,1111.0,101111.0,13.079028562974536
1814,2.7207,,安顺市,2006,123.7372,148.0,11011.0,28.0,,260.98,2,1111.0,101111.0,3.139962223492721
1815,5.8354,,广安市,2009,450.3368,271.0,7535.0,27.0,,470.02,2,1111.0,101111.0,8.434373798475042
1816,4.1021,,韶关市,2002,235.61,,21916.0,48.0,,313.74,2,1101.0,101101.0,7.538488316210404
1817,37.7388,,岳阳市,2009,1270.0,968.0,17720.0,95.0,,558.68,2,1111.0,101111.0,24.140286489341644
1818,,,十堰市,2017,1630.0,866.0,28280.0,111.0,109.0,346.0,2,11111.0,111111.0,65.48814468200916
1819,11.7224,,丽水市,2009,546.5482,398.0,20613.0,31.0,,257.39,2,1111.0,101111.0,12.415882973902178
1820,9.3079,,丹东市,2008,563.8618,685.0,17667.0,53.0,,242.7,2,1111.0,101111.0,13.086754213626094
1821,14.5788,,张家口市,2005,415.7878,800.0,43931.0,77.0,,450.29,2,1111.0,101111.0,14.413959174614803
1822,2.9344,,自贡市,2003,202.7893,646.0,5226.0,43.0,,315.3,2,1111.0,101111.0,5.804256098473833
1823,15.3532,,达州市,2013,1250.0,223.0,19867.0,37.0,9.0,687.6,2,11111.0,111111.0,16.873193161459668
1824,,,黔南布依族苗族自治州,2015,,,31364.0,,,,2,100.0,100.0,21.843430129859247
1825,4.5696,,崇左市,2010,392.3691,185.0,20797.0,22.0,,243.35,2,1111.0,101111.0,9.166861951472717
1826,4.2521,,佳木斯市,2004,236.2956,334.0,39052.0,56.0,,247.31,2,1111.0,101111.0,9.030075627814846
1827,2.2928,,景德镇市,2002,116.2452,,6302.0,35.0,,147.3,2,1101.0,101101.0,2.6695091848250385
1828,1.3533,,朝阳市,2003,119.8189,199.0,23634.0,28.0,,336.5,2,1111.0,101111.0,5.214393758183876
1829,66.1492,,曲靖市,2009,870.9446,670.0,34701.0,52.0,,616.22,2,1111.0,101111.0,20.29437235572037
1830,2.49,,鸡西市,2007,264.6464,320.0,27058.0,79.0,,191.1,2,1111.0,101111.0,6.8050101750208265
1831,5.8,,金昌市,2015,224.5163,478.0,9172.0,42.0,5.0,45.69,2,11111.0,111111.0,9.172130663395283
1832,30.58,,定西市,2019,416.0,293.0,23604.0,25.0,33.0,304.0,2,11111.0,111111.0,24.639849754425533
1833,37.72,,大理白族自治州,2008,,,34095.0,,,,2,100.0,100.0,23.753716017032477
1834,,,双鸭山市,2019,476.0,540.0,27622.0,58.0,38.0,141.0,2,11111.0,111111.0,29.947188462477534
1835,5.6816,,绵阳市,2003,396.5792,570.0,24431.0,55.0,,527.52,2,1111.0,101111.0,10.754862557256283
1836,4.0545,,岳阳市,2003,495.1877,305.0,17945.0,128.0,,527.83,2,1111.0,101111.0,7.193182843503555
1837,9.001,,黄冈市,2009,730.19,693.0,21027.0,27.0,,739.61,2,1111.0,101111.0,17.145000153240147
1838,7.1246,,荆州市,2006,438.07,755.0,17004.0,63.0,,647.1,2,1111.0,101111.0,11.073185142773578
1839,73.2561,,红河哈尼族彝族自治州,2011,,,38920.0,,,,2,100.0,100.0,27.12871763021843
1840,4.3,,绥化市,2004,397.5993,189.0,42223.0,23.0,,557.8,2,1111.0,101111.0,12.36766748872417
1841,3.7953,,延安市,2003,142.76,95.0,44865.0,16.0,,205.61,2,1111.0,101111.0,8.518826827120218
1842,,,随州市,2015,785.26,493.0,11635.0,49.0,26.0,250.97,2,11111.0,111111.0,20.796302698725363
1843,1.4901,,眉山市,2002,149.5165,,8731.0,15.0,,340.1,2,1101.0,101101.0,3.728670788940039
1844,49.55,,德宏傣族景颇族自治州,2014,,,13546.0,,,,2,100.0,100.0,9.38005629695826
1845,56.0669,,赣州市,2015,1970.0,1735.0,47732.0,141.0,89.0,960.63,2,11111.0,111111.0,71.51686173154886
1846,18.1,,达州市,2014,1350.0,400.0,20128.0,108.0,39.0,688.1,2,11111.0,111111.0,30.54978623185158
1847,6.3877,,南充市,2006,396.4607,937.0,15159.0,57.0,,733.96,2,1111.0,101111.0,11.407355732816121
1848,6.3444,,绵阳市,2004,454.9447,606.0,24615.0,58.0,,529.07,2,1111.0,101111.0,11.783349337351511
1849,1.6616,,天门市,2008,,,3183.0,,,,2,100.0,100.0,2.1313222622544234
1850,5.3806,,玉林市,2002,225.611,,15617.0,45.0,,587.13,2,1101.0,101101.0,6.2426430889429305
1851,21.4537,,岳阳市,2005,634.8661,673.0,18145.0,78.0,,531.82,2,1111.0,101111.0,13.286431989774975
1852,32.5127,,延边朝鲜族自治州,2019,,,52854.0,,,,2,100.0,100.0,36.87530259977968
1853,14.15,,临夏回族自治州,2014,,,9929.0,,,,2,100.0,100.0,6.850029180918139
1854,17.2132,,抚州市,2013,940.6413,1060.0,22970.0,56.0,6.0,419.6,2,11111.0,111111.0,21.23132265824691
1855,54.9608,,益阳市,2013,1120.0,842.0,15045.0,67.0,11.0,480.0,2,11111.0,111111.0,19.809591569695968
1856,28.82,,巴中市,2020,767.0,772.0,15008.0,64.0,35.0,,2,11111.0,11111.0,27.363182520650234
1857,48.5,,鄂尔多斯市,2010,2640.0,2217.0,106100.0,113.0,,152.38,2,1111.0,101111.0,64.76178589515615
1858,15.0161,,张家口市,2006,484.1665,790.0,44960.0,77.0,,453.61,2,1111.0,101111.0,15.568873991146665
1859,44.2654,,株洲市,2009,1020.0,1119.0,13827.0,105.0,,382.8,2,1111.0,101111.0,20.1863984259031
1860,,,天门市,2007,,,3211.0,,,,2,100.0,100.0,2.1509077638438963
1861,46.5728,,襄阳市（2010年前为襄樊市）,2008,1000.0,1383.0,24161.0,95.0,,584.38,2,1111.0,101111.0,23.246800632549178
1862,7.24,,南充市,2007,508.129,848.0,15327.0,61.0,,742.11,2,1111.0,101111.0,12.51526621348349
1863,,,十堰市,2018,1750.0,1614.0,29083.0,113.0,110.0,347.0,2,11111.0,111111.0,71.84244944772465
1864,1.364,,鹤岗市,2007,153.5718,303.0,18146.0,43.0,,109.33,2,1111.0,101111.0,4.983406151999177
1865,11.1851,,来宾市,2015,557.6985,632.0,16509.0,41.0,12.0,265.84,2,11111.0,111111.0,16.873238675746848
1866,47.0386,,赣州市,2014,1840.0,1465.0,48611.0,137.0,62.0,954.2,2,11111.0,111111.0,58.66872572074793
1867,,,铜仁市（2011年前为铜仁地区）,2015,,,22281.0,,23.0,,2,10100.0,10100.0,26.402276539507774
1868,41.7608,,曲靖市,2006,536.8252,318.0,35754.0,32.0,,594.94,2,1111.0,101111.0,13.98892975716951
1869,2.2705,,鹤岗市,2006,130.0017,294.0,18191.0,43.0,,109.31,2,1111.0,101111.0,4.573125946727273
1870,2.9648,,安顺市,2007,145.7813,228.0,11480.0,29.0,,267.36,2,1111.0,101111.0,3.9684390917810823
1871,2.6254,,自贡市,2002,181.2198,,5411.0,43.0,,314.83,2,1101.0,101101.0,3.6404863250322643
1872,14.633,,白银市,2013,463.3061,626.0,24940.0,60.0,1.0,177.0,2,11111.0,111111.0,14.896493508511757
1873,9.234,,衡阳市,2007,820.8659,1016.0,19003.0,95.0,,728.88,2,1111.0,101111.0,17.630025436609095
1874,4.6025,,黄冈市,2006,391.19,630.0,21655.0,27.0,,728.94,2,1111.0,101111.0,11.618307587379105
1875,,,南平市,2015,1340.0,388.0,32686.0,41.0,36.0,319.86,2,11111.0,111111.0,33.4118541764483
1876,12.3396,,广元市,2013,518.75,512.0,20297.0,50.0,4.0,310.2,2,11111.0,111111.0,13.97224423337785
1877,66.3542,,赣州市,2016,2210.0,1885.0,48952.0,142.0,106.0,971.0,2,11111.0,111111.0,80.72424935368812
1878,95.07,,红河哈尼族彝族自治州,2015,,,40040.0,,,,2,100.0,100.0,27.912137693797344
1879,9.3352,,上饶市,2008,628.3382,368.0,28337.0,35.0,,716.35,2,1111.0,101111.0,14.499797021416747
1880,3.8975,,信阳市,2004,434.2689,228.0,23608.0,43.0,,794.85,2,1111.0,101111.0,9.712750993539032
1881,55.0191,,西双版纳傣族自治州,2020,,,23779.0,,,,2,100.0,100.0,16.537857645710975
1882,12.7185,,松原市,2007,607.3494,453.0,26430.0,37.0,,281.3,2,1111.0,101111.0,14.305203117072011
1883,17.9767,,六安市,2009,584.0232,373.0,19253.0,56.0,,705.89,2,1111.0,101111.0,11.75267424347737
1884,2.8125,,六盘水市,2003,117.08200000000001,132.0,12370.0,28.0,,292.62,2,1111.0,101111.0,3.1446135467333436
1885,19.7671,,十堰市,2013,1080.0,911.0,29630.0,72.0,19.0,346.7,2,11111.0,111111.0,28.18253193885567
1886,2.4986,,梧州市,2006,270.4162,221.0,15705.0,36.0,,308.22,2,1111.0,101111.0,6.227643225679888
1887,7.8492,,荆州市,2007,519.63,755.0,17627.0,63.0,,651.77,2,1111.0,101111.0,12.430039076675449
1888,10.1723,,绵阳市,2007,673.4967,928.0,25401.0,80.0,,537.95,2,1111.0,101111.0,16.321626933172826
1889,21.53,,雅安市,2020,755.0,827.0,18801.0,42.0,36.0,,2,11111.0,11111.0,29.35272292949929
1890,75.49,,邵阳市,2016,1530.0,1250.0,26130.0,72.0,48.0,830.0,2,11111.0,111111.0,42.76635026071091
1891,3.9781,,通化市,2003,192.3723,219.0,19515.0,39.0,,226.22,2,1111.0,101111.0,5.453753269371309
1892,,,鸡西市,2017,522.46,684.0,28303.0,81.0,48.0,175.0,2,11111.0,111111.0,35.348835765815686
1893,13.6411,,来宾市,2016,589.1105,648.0,16805.0,43.0,37.0,269.0,2,11111.0,111111.0,27.145700843466905
1894,8.708,,丹东市,2007,464.0241,629.0,18600.0,53.0,,242.8,2,1111.0,101111.0,11.356011133947876
1895,22.31,,天水市,2015,553.7728,604.0,17936.0,56.0,19.0,367.17,2,11111.0,111111.0,19.926580976136737
1896,30.6323,,赣州市,2012,1510.0,675.0,49569.0,89.0,19.0,926.7,2,11111.0,111111.0,35.03225666123155
1897,9.8044,,三明市,2010,975.102,332.0,28930.0,28.0,,272.73,2,1111.0,101111.0,20.016899418297974
1898,83.4543,,保山市,2018,738.1448,635.0,24039.0,37.0,57.0,264.0,2,11111.0,111111.0,38.04423872980746
1899,,,双鸭山市,2020,494.0,555.0,28887.0,58.0,43.0,,2,11111.0,11111.0,32.53615055626911
1900,,,鹤岗市,2020,340.0,504.0,18582.0,56.0,34.0,,2,11111.0,11111.0,24.51119268666675
1901,2.1056,,佳木斯市,2006,278.53700000000003,337.0,41114.0,59.0,,248.19,2,1111.0,101111.0,9.895691738735135
1902,5.58,,绥化市,2006,397.2715,190.0,44068.0,28.0,,568.9,2,1111.0,101111.0,12.457234336003093
1903,5.4109,,黄山市,2006,187.4889,342.0,12245.0,31.0,,147.56,2,1111.0,101111.0,5.3021291779499
1904,,,绥化市,2014,1190.0,2300.0,44171.0,35.0,20.0,553.2,2,11111.0,111111.0,43.52204422384695
1905,12.1714,,安庆市,2009,770.66,885.0,17104.0,72.0,,615.88,2,1111.0,101111.0,16.661573340855377
1906,15.1828,,忻州市,2009,349.3072,166.0,31914.0,21.0,,306.91,2,1111.0,101111.0,10.052548746351867
1907,9.9541,,宜春市,2008,615.0,338.0,23648.0,32.0,,543.97,2,1111.0,101111.0,13.545386712184088
1908,122.3996,,怀化市,2020,1670.0,685.0,34919.0,65.0,67.0,,2,11111.0,11111.0,49.924235082394986
1909,,,鄂尔多斯市,2015,4230.0,2949.0,110093.0,154.0,55.0,157.32,2,11111.0,111111.0,96.78764285520775
1910,4.5904,,柳州市,2002,230.3105,,23592.0,94.0,,187.95,2,1101.0,101101.0,7.655711101365958
1911,7.5351,,忻州市,2006,194.4549,166.0,31965.0,20.0,,299.83,2,1111.0,101111.0,7.69297121365174
1912,9.8606,,荆门市,2010,730.07,645.0,15671.0,50.0,,300.4,2,1111.0,101111.0,15.255827481893293
1913,17.5551,,牡丹江市,2009,629.2848,872.0,49285.0,65.0,,270.57,2,1111.0,101111.0,19.352695724474806
1914,20.1968,,巴中市,2017,601.44,425.0,15605.0,,63.0,376.0,2,10111.0,110111.0,33.949802127069255
