,stock,register,city,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,stock_model_chose,register_model_chose,pr_register
2561,2.3642,,绥化市,2011,912.0937,2295.0,66537.0,28.0,10.0,581.9,2,11111.0,111111.0,6.584932877549791
2562,4.4705,,驻马店市,2004,445.8303,290.0,28811.0,38.0,,833.99,2,1111.0,101111.0,3.037538788624184
2563,,,吕梁市,2002,,,40334.0,,,,2,100.0,100.0,3.612675193353116
2564,,,黔南布依族苗族自治州,2020,,,50013.0,,,,2,100.0,100.0,4.482546410738678
2565,99.3262,,邵阳市,2018,1780.0,1369.0,39749.0,78.0,86.0,828.0,2,11111.0,111111.0,10.455489330477167
2566,11.8044,,韶关市,2011,816.8058,620.0,35180.0,84.0,14.0,329.7,2,11111.0,111111.0,4.085773607614646
2567,10.57,,天水市,2012,412.8747,597.0,27286.0,46.0,1.0,375.7,2,11111.0,111111.0,3.450982791697063
2568,,,黄冈市,2016,1730.0,996.0,33345.0,53.0,52.0,747.0,2,11111.0,111111.0,8.915722884288046
2569,8.6612,,梅州市,2009,519.286,640.0,30363.0,42.0,,507.36,2,1111.0,101111.0,2.504737518624175
2570,19.8151,,阜新市,2014,606.1578,517.0,19787.0,77.0,22.0,191.0,2,11111.0,111111.0,2.7100294184313434
2571,,,海东市(2013年前为海东地区）,2017,,,24932.0,,20.0,,2,10100.0,10100.0,3.1070438139538985
2572,5.6108,,鹤岗市,2012,358.2393,413.0,28218.0,51.0,3.0,108.5,2,11111.0,111111.0,1.7127477765350831
2573,4.5248,,钦州市,2009,396.3669,667.0,21009.0,63.0,,371.19,2,1111.0,101111.0,1.7113478548767342
2574,1.9744,,防城港市,2007,159.27700000000004,268.0,11961.0,19.0,,83.32,2,1111.0,101111.0,0.6008017090270252
2575,20.4682,,宝鸡市,2014,1640.0,1305.0,34851.0,87.0,36.0,383.8,2,11111.0,111111.0,5.877672932420484
2576,23.89,,平凉市,2019,457.0,711.0,21425.0,42.0,53.0,234.0,2,11111.0,111111.0,3.7509760992857806
2577,,,随州市,2018,1010.0,685.0,18505.0,77.0,66.0,251.0,2,11111.0,111111.0,4.679657665495824
2578,1.6059999999999999,,绥化市,2010,733.4286,2290.0,67209.0,28.0,,586.21,2,1111.0,101111.0,3.4875816915746
2579,26.5486,,上饶市,2013,1400.0,939.0,43852.0,48.0,9.0,759.7,2,11111.0,111111.0,7.810546867448372
2580,25.8139,,贺州市,2020,754.0,822.0,22663.0,55.0,44.0,,2,11111.0,11111.0,2.8132469178338226
2581,21.6548,,阜新市,2015,525.5376,967.0,19907.0,77.0,29.0,189.47,2,11111.0,111111.0,2.71746620837533
2582,5.0567,,滁州市,2004,355.64,350.0,26059.0,27.0,,433.5,2,1111.0,101111.0,2.0002875684937624
2583,11.8458,,资阳市,2013,1090.0,469.0,11116.0,43.0,2.0,507.3,2,11111.0,111111.0,4.7129420648183356
2584,22.8037,,丽水市,2013,983.0769,423.0,33384.0,33.0,11.0,263.9,2,11111.0,111111.0,3.9043883587929757
2585,10.0965,,自贡市,2012,884.7971,1091.0,8441.0,100.0,4.0,328.5,2,11111.0,111111.0,2.985000799712974
2586,2.5526,,鹰潭市,2009,256.802,204.0,6841.0,27.0,,119.82,2,1111.0,101111.0,0.7906056548954727
2587,,,包头市,2016,3870.0,2921.0,53407.0,201.0,64.0,224.0,2,11111.0,111111.0,8.168799400250274
2588,,,齐齐哈尔市,2017,1330.0,,81811.0,140.0,87.0,534.0,2,11101.0,111101.0,9.012645533252087
2589,6.7368,,来宾市,2012,514.2945,498.0,25899.0,35.0,1.0,260.3,2,11111.0,111111.0,2.8177260999853733
2590,,,随州市,2017,935.72,596.0,18618.0,74.0,70.0,250.0,2,11111.0,111111.0,4.715660757202281
2591,5.9434,,铁岭市,2003,176.5242,218.0,25167.0,41.0,,299.44,2,1111.0,101111.0,1.3267338830356272
2592,107.6465,,邵阳市,2019,2150.0,1058.0,40360.0,78.0,61.0,826.0,2,11111.0,111111.0,10.298761232632563
2593,4.1022,,宿州市,2004,279.1206,596.0,19278.0,69.0,,599.6,2,1111.0,101111.0,1.8503696497605624
2594,91.03,,邵阳市,2017,1630.0,1346.0,40480.0,73.0,78.0,826.0,2,11111.0,111111.0,10.093051524805443
2595,2.2646,,潜江市,2009,,,3887.0,,,,2,100.0,100.0,0.3371099221420851
2596,10.6252,,双鸭山市,2011,502.9164,343.0,44604.0,58.0,5.0,151.2,2,11111.0,111111.0,2.693870614191053
2597,,,固原市,2020,352.0,823.0,20516.0,45.0,29.0,,2,11111.0,11111.0,1.8027527225911668
2598,15.8226,,荆门市,2013,1200.0,790.0,24107.0,54.0,12.0,300.8,2,11111.0,111111.0,4.038612565150727
2599,92.5293,,常德市,2016,2950.0,914.0,35513.0,93.0,41.0,611.0,2,11111.0,111111.0,9.146714488050755
2600,,,绥化市,2020,1150.0,376.0,68163.0,45.0,62.0,,2,11111.0,11111.0,5.9168335009575
2601,42.7144,,松原市,2018,1370.0,678.0,41396.0,52.0,95.0,275.0,2,11111.0,111111.0,6.781237565623561
2602,0.9907,,萍乡市,2005,228.0989,542.0,7474.0,60.0,,179.67,2,1111.0,101111.0,0.6982562169576705
2603,51.3783,,株洲市,2010,1280.0,1413.0,22089.0,107.0,,390.27,2,1111.0,101111.0,3.5258163795790165
2604,20.4252,,韶关市,2015,1150.0,748.0,36023.0,99.0,45.0,330.21,2,11111.0,111111.0,5.260130324586084
2605,10.9879,,抚顺市,2006,457.8224,663.0,22076.0,122.0,,223.9,2,1111.0,101111.0,1.5043193269176593
2606,5.4401,,内江市,2009,560.8849,301.0,10543.0,39.0,,425.61,2,1111.0,101111.0,2.114519436308256
2607,5.4437,,呼和浩特市,2002,316.7,,33656.0,120.0,,213.45,2,1101.0,101101.0,1.206644913030742
2608,30.8702,,达州市,2017,1580.0,419.0,32595.0,112.0,83.0,672.0,2,11111.0,111111.0,8.945558323344605
2609,2.2947,,遂宁市,2004,193.52700000000002,508.0,10476.0,49.0,,380.03,2,1111.0,101111.0,1.095333049506845
2610,95.1,,曲靖市,2012,1400.0,794.0,56901.0,66.0,8.0,637.4,2,11111.0,111111.0,7.328839613493944
2611,7.285,,梅州市,2008,477.884,505.0,31244.0,40.0,,505.28,2,1111.0,101111.0,2.4682861776517178
2612,,,咸宁市,2015,1030.0,554.0,19201.0,66.0,32.0,300.41,2,11111.0,111111.0,4.213998794387154
2613,11.5258,,延安市,2007,610.078,166.0,73028.0,24.0,,219.55,2,1111.0,101111.0,3.2790754721383726
2614,,,咸宁市,2016,1110.0,580.0,19220.0,66.0,26.0,304.0,2,11111.0,111111.0,4.172702442552339
2615,21.5149,3.0607,信阳市,2010,1090.0,783.0,37382.0,68.0,,870.22,2,1111.0,101111.0,4.593615406959589
2616,55.5163,,岳阳市,2012,2200.0,1084.0,29385.0,84.0,10.0,573.0,2,11111.0,111111.0,7.0026440652117685
2617,37.8,,绵阳市,2014,1580.0,1543.0,40050.0,118.0,62.0,548.8,2,11111.0,111111.0,7.5996321353763365
2618,21.1088,,六安市,2010,676.1209,447.0,30485.0,61.0,,704.82,2,1111.0,101111.0,3.2777735475863317
2619,6.4791,,朝阳市,2007,334.2279,302.0,38924.0,42.0,,340.16,2,1111.0,101111.0,2.047249974817984
2620,25.8278,,平凉市,2020,476.0,722.0,22001.0,42.0,52.0,,2,11111.0,11111.0,2.4582476603205303
2621,3.748,,清远市,2003,196.7999,555.0,37668.0,36.0,,389.97,2,1111.0,101111.0,1.7287334470969717
2622,7.4579,,玉林市,2007,506.0407,589.0,25410.0,50.0,,625.01,2,1111.0,101111.0,2.5926556839195714
2623,9.5062,,亳州市,2006,298.73,621.0,16875.0,50.0,,561.65,2,1111.0,101111.0,1.7923586552827198
2624,40.826,,铁岭市,2016,588.0423,640.0,25701.0,57.0,45.0,300.0,2,11111.0,111111.0,4.226979222065564
2625,1.3654,,绥化市,2009,605.879,2160.0,69086.0,28.0,,580.15,2,1111.0,101111.0,3.2610613589744712
2626,,,遵义市,2016,2400.0,949.0,60959.0,120.0,68.0,802.0,2,11111.0,111111.0,11.1207020115389
2627,33.731,,丹东市,2015,984.9006,,29334.0,,37.0,238.15,2,10101.0,110101.0,4.0212674917148465
2628,,,绥化市,2018,1360.0,,69189.0,45.0,94.0,524.0,2,11101.0,111101.0,9.228424850014497
2629,19.963,,崇左市,2020,809.0,459.0,34430.0,38.0,61.0,,2,11111.0,11111.0,3.757903316020413
2630,29.6422,,松原市,2013,1650.0,759.0,42079.0,48.0,10.0,283.0,2,11111.0,111111.0,4.960458315498773
2631,32.933,,阜新市,2010,378.8656,461.0,20511.0,76.0,,192.38,2,1111.0,101111.0,1.3597192999780217
2632,4.8057,,铁岭市,2004,216.05700000000002,221.0,25793.0,41.0,,300.43,2,1111.0,101111.0,1.433234643551881
2633,22.3519,,朝阳市,2008,446.6114,312.0,39155.0,45.0,,340.92,2,1111.0,101111.0,2.3067201847893304
2634,41.0357,,张家界市,2019,552.0,472.0,18936.0,39.0,22.0,169.0,2,11111.0,111111.0,2.596658601941062
2635,5.2643,,南阳市,2002,625.0672,,52863.0,67.0,,1047.76,2,1101.0,101101.0,3.9627568650929783
2636,5.3319,,滁州市,2005,328.08,383.0,26933.0,37.0,,435.62,2,1111.0,101111.0,1.93403980490743
2637,4.9591,,本溪市,2005,343.2895,448.0,16776.0,107.0,,156.4,2,1111.0,101111.0,1.0811926731602737
2638,74.6667,,衡阳市,2016,2850.0,2292.0,30560.0,159.0,82.0,799.0,2,11111.0,111111.0,10.776762877105991
2639,38.5113,,抚州市,2019,1510.0,1944.0,37576.0,102.0,62.0,433.0,2,11111.0,111111.0,6.660370797824741
2640,4.2722,,双鸭山市,2009,298.5082,311.0,45812.0,65.0,,150.81,2,1111.0,101111.0,1.7154497436831997
2641,,,佳木斯市,2011,625.3089,511.0,65106.0,97.0,11.0,250.5,2,11111.0,111111.0,4.113495252911864
2642,14.9601,,宝鸡市,2011,1180.0,1278.0,36222.0,95.0,20.0,383.2,2,11111.0,111111.0,4.923300860237813
2643,34.16,,德宏傣族景颇族自治州,2010,,,22365.0,,,,2,100.0,100.0,1.9977649851496695
2644,12.2158,,丹东市,2010,728.8908,957.0,29620.0,53.0,,241.36,2,1111.0,101111.0,2.3520601085306163
2645,29.3714,,宜春市,2013,1390.0,774.0,37382.0,65.0,15.0,578.1,2,11111.0,111111.0,6.539499295250673
2646,29.2735,,哈尔滨市,2003,1410.0,1997.0,106429.0,225.0,,954.31,2,1111.0,101111.0,6.407461965661845
2647,20.2349,,柳州市,2010,1320.0,1494.0,37331.0,135.0,,372.69,2,1111.0,101111.0,3.8531653559662615
2648,,,齐齐哈尔市,2019,1130.0,1246.0,84950.0,140.0,68.0,527.0,2,11111.0,111111.0,8.377317138916297
2649,58.8018,,梧州市,2013,991.7096,607.0,25226.0,39.0,13.0,336.2,2,11111.0,111111.0,4.157166877441204
2650,,,宜昌市,2016,3710.0,2036.0,42677.0,167.0,67.0,394.0,2,11111.0,111111.0,9.11000354914652
2651,9.9702,,玉林市,2009,683.4915,688.0,25815.0,53.0,,653.41,2,1111.0,101111.0,3.0327682677206838
2652,79.862,,赣州市,2017,,2640.0,79150.0,175.0,138.0,974.0,2,11110.0,111110.0,16.323038516876583
2653,21.8704,,梅州市,2014,885.8389,809.0,31906.0,53.0,34.0,528.6,2,11111.0,111111.0,5.975100796529041
2654,,,随州市,2020,1100.0,774.0,19361.0,82.0,45.0,,2,11111.0,11111.0,3.442974977192919
2655,,,中卫市,2017,374.1277,549.0,27461.0,32.0,31.0,122.0,2,11111.0,111111.0,2.568288739059745
2656,,,昌吉回族自治州,2019,,,148058.0,,,,2,100.0,100.0,13.294047961370705
2657,6.0166,,清远市,2005,322.9561,545.0,38400.0,40.0,,393.44,2,1111.0,101111.0,2.0408986219303724
2658,1.2628,,铜川市,2005,69.52,359.0,7866.0,36.0,,84.39,2,1111.0,101111.0,0.2499560783395376
2659,23.4079,,通化市,2018,829.3,426.0,31367.0,58.0,84.0,216.0,2,11111.0,111111.0,5.181625512868507
2660,11.5947,,四平市,2009,658.5947,314.0,20677.0,46.0,,339.12,2,1111.0,101111.0,2.3845792155824883
2661,6.0003,,本溪市,2006,400.3426,512.0,16994.0,107.0,,156.18,2,1111.0,101111.0,1.1984945958056317
2662,,,佳木斯市,2010,512.4563,468.0,65855.0,94.0,,253.78,2,1111.0,101111.0,2.7583341944097297
2663,6.2355,,南阳市,2003,724.1573,860.0,53786.0,67.0,,1054.38,2,1111.0,101111.0,4.438071126048127
2664,50.4,,绵阳市,2016,1830.0,1814.0,41096.0,139.0,102.0,545.0,2,11111.0,111111.0,8.846393300398052
2665,29.9475,,柳州市,2012,1820.0,1593.0,37736.0,172.0,23.0,372.3,2,11111.0,111111.0,5.458039093649104
2666,29.3759,,襄阳市（2010年前为襄樊市）,2012,2500.0,1388.0,40012.0,144.0,36.0,594.0,2,11111.0,111111.0,8.265321847225932
2667,23.2455,,来宾市,2019,654.0,846.0,27151.0,52.0,26.0,270.0,2,11111.0,111111.0,3.6339761245148865
2668,30.9036,,安庆市,2014,1540.0,1117.0,27434.0,85.0,34.0,620.9,2,11111.0,111111.0,7.091569468929038
2669,3.0728,,葫芦岛市,2002,206.0788,,21529.0,56.0,,270.86,2,1101.0,101101.0,1.0749578795194548
2670,69.3789,,衡阳市,2014,2400.0,2257.0,31183.0,159.0,68.0,791.5,2,11111.0,111111.0,9.844619803772648
2671,33.6504,,九江市,2014,1780.0,1530.0,38904.0,103.0,48.0,513.1,2,11111.0,111111.0,7.24993177409279
2672,,,荆州市,2014,1480.0,993.0,28794.0,74.0,45.0,658.5,2,11111.0,111111.0,7.65009396259147
2673,11.7135,,黄山市,2013,470.2965,703.0,19799.0,60.0,4.0,147.4,2,11111.0,111111.0,1.8084804391949323
2674,0.925,,鹰潭市,2003,79.7237,140.0,7230.0,19.0,,109.97,2,1111.0,101111.0,0.401613002164229
2675,15.8617,,六盘水市,2012,738.6526,340.0,20265.0,39.0,5.0,322.5,2,11111.0,111111.0,3.450520415625562
2676,,,毕节市（2011年前为毕节地区）,2018,,,54957.0,,95.0,,2,10100.0,10100.0,9.491328948814871
2677,7.2609,,宁德市,2010,738.6099,284.0,27671.0,19.0,,339.37,2,1111.0,101111.0,2.7765686069497835
2678,2.5123,,孝感市,2002,314.06,,18239.0,32.0,,506.3,2,1101.0,101101.0,1.7701436649749553
2679,10.0969,,延安市,2006,453.111,155.0,75867.0,24.0,,215.08,2,1111.0,101111.0,2.972518873737181
2680,,,海东市(2013年前为海东地区）,2018,,,26624.0,,15.0,,2,10100.0,10100.0,2.9904308315657318
2681,22.6107,,贺州市,2019,701.0,782.0,24072.0,55.0,41.0,248.0,2,11111.0,111111.0,3.848679138375688
2682,12.9923,,驻马店市,2005,500.3555,482.0,30925.0,38.0,,839.39,2,1111.0,101111.0,3.162781994929217
2683,4.1509,,辽源市,2007,216.5,477.0,10523.0,42.0,,123.4,2,1111.0,101111.0,0.6789779163330136
2684,23.8688,,河源市,2016,898.7162,495.0,32080.0,,39.0,373.0,2,10111.0,110111.0,5.012488645728871
2685,4.0585,,萍乡市,2007,316.276,351.0,7838.0,41.0,,184.65,2,1111.0,101111.0,1.0080703933398911
2686,4.4121,,辽源市,2008,271.1856,481.0,10535.0,42.0,,123.33,2,1111.0,101111.0,0.8047277739674412
2687,1.9704,,宿州市,2005,312.98,681.0,20402.0,32.0,,604.52,2,1111.0,101111.0,1.9953708467003577
2688,0.8329,,遂宁市,2005,206.5863,508.0,10952.0,49.0,,374.58,2,1111.0,101111.0,1.1257077496211754
2689,12.9063,,柳州市,2008,909.8522,1297.0,38239.0,127.0,,364.9,2,1111.0,101111.0,2.979369897272272
2690,,,中卫市,2018,402.9947,576.0,28033.0,32.0,37.0,122.0,2,11111.0,111111.0,2.7726793591910117
2691,18.06,,达州市,2018,1690.0,449.0,34107.0,115.0,91.0,666.0,2,11111.0,111111.0,9.278104267318852
2692,73.964,,衡阳市,2015,2600.0,2257.0,31481.0,159.0,82.0,799.27,2,11111.0,111111.0,10.511614509563103
2693,,,包头市,2015,3720.0,2852.0,56811.0,196.0,55.0,223.86,2,11111.0,111111.0,7.878623705990307
2694,4.391,,清远市,2004,248.2768,538.0,39197.0,38.2,,391.26,2,1111.0,101111.0,1.8860751571795604
2695,5.4393,,来宾市,2011,486.2126,250.0,27525.0,29.0,2.0,261.7,2,11111.0,111111.0,2.9257076076610224
2696,32.7547,,玉溪市,2006,415.8666,297.0,30754.0,21.0,,210.62,2,1111.0,101111.0,1.8426938055134605
2697,68.0085,,郴州市,2014,1870.0,850.0,39828.0,72.0,33.0,518.8,2,11111.0,111111.0,7.233257705076452
2698,25.5,,乐山市,2015,1300.0,871.0,26304.0,74.0,58.0,353.79,2,11111.0,111111.0,5.706138057624058
2699,29.7403,,包头市,2010,2460.0,2246.0,56950.0,183.0,,219.8,2,1111.0,101111.0,6.334594900190895
2700,89.0738,,郴州市,2020,2500.0,,39914.0,80.0,71.0,,2,11101.0,11101.0,6.545153346884856
2701,38.9702,,玉溪市,2007,495.9279,321.0,30860.0,22.0,,212.25,2,1111.0,101111.0,2.0249914111839598
2702,,,黔西南布依族苗族自治州,2018,,,34782.0,,,,2,100.0,100.0,3.113705775135879
2703,2.78,,孝感市,2003,343.55,494.0,18433.0,44.0,,508.91,2,1111.0,101111.0,1.877744878972623
2704,8.8492,,抚顺市,2005,390.2406,645.0,23375.0,122.0,,224.39,2,1111.0,101111.0,1.382669876969375
2705,,,七台河市,2016,216.6414,487.0,11352.0,68.0,16.0,80.0,2,11111.0,111111.0,1.1351754485041892
2706,29.0768,,宜昌市,2013,2820.0,1767.0,44003.0,153.0,26.0,400.1,2,11111.0,111111.0,7.133320798335188
2707,15.9525,,丹东市,2012,1020.0,1051.0,30677.0,77.0,9.0,240.5,2,11111.0,111111.0,3.4270750502149285
2708,5.6547,,双鸭山市,2010,396.3504,314.0,47548.0,59.0,,151.58,2,1111.0,101111.0,1.9906938310010838
2709,,,铜仁市（2011年前为铜仁地区）,2020,,,37406.0,,38.0,,2,10100.0,10100.0,5.0799843882235125
2710,1.579,,衢州市,2002,200.3105,,18386.0,31.0,,244.15,2,1101.0,101101.0,1.053311361421244
2711,16.2104,,贵港市,2014,805.3951,787.0,22069.0,69.0,13.0,543.2,2,11111.0,111111.0,5.090118257494004
2712,0.2507,,萍乡市,2003,142.8645,519.0,7943.0,63.0,,177.74,2,1111.0,101111.0,0.509512992935966
2713,11.6503,,眉山市,2011,673.3376,518.0,14982.0,45.0,7.0,350.8,2,11111.0,111111.0,3.409273393656002
2714,,,龙岩市,2016,1900.0,717.0,39581.0,62.0,70.0,314.0,2,11111.0,111111.0,6.929177359805051
2715,7.2871,,自贡市,2010,647.7251,794.0,9083.0,80.0,,325.96,2,1111.0,101111.0,1.8791499611404354
2716,10.9457,,双鸭山市,2012,565.4312,3568.0,47690.0,51.0,3.0,150.4,2,11111.0,111111.0,2.301098578322171
2717,14.6309,,眉山市,2012,775.2152,518.0,14994.0,45.0,6.0,350.4,2,11111.0,111111.0,3.5029056853512275
2718,9.963,,随州市,2013,661.94,468.0,20004.0,45.0,9.0,257.6,2,11111.0,111111.0,2.9876207578796903
2719,,,龙岩市,2015,1740.0,591.0,39631.0,58.0,49.0,309.38,2,11111.0,111111.0,6.190187379288101
2720,,,黄冈市,2015,1590.0,975.0,36325.0,47.0,52.0,744.42,2,11111.0,111111.0,8.840118502578141
2721,10.8258,,河源市,2012,615.2596,421.0,32630.0,31.0,5.0,355.1,2,11111.0,111111.0,3.893471851287636
2722,9.8,,黄冈市,2011,1050.0,773.0,36355.0,135.0,23.0,746.3,2,11111.0,111111.0,7.212448586492064
2723,14.4802,,河源市,2014,768.9506,415.0,32645.0,34.0,17.0,365.3,2,11111.0,111111.0,4.452152275842701
2724,63.82,,桂林市,2018,2000.0,1782.0,57739.0,109.0,137.0,538.0,2,11111.0,111111.0,10.507576761897342
2725,,,襄阳市（2010年前为襄樊市）,2014,3130.0,2009.0,41168.0,157.0,49.0,595.5,2,11111.0,111111.0,9.265615243706048
2726,38.9235,,德宏傣族景颇族自治州,2011,,,23368.0,,,,2,100.0,100.0,2.0879066145574305
2727,2.0941,,朔州市,2002,100.3957,,22249.0,28.0,,141.05,2,1101.0,101101.0,0.7276832763105342
2728,,,承德市,2020,1550.0,1274.0,82786.0,80.0,68.0,,2,11111.0,11111.0,7.084917631555193
2729,32.6017,,哈尔滨市,2004,1680.0,2192.0,111413.0,293.0,,970.23,2,1111.0,101111.0,7.008451240460911
2730,3.438,,云浮市,2005,213.7294,58.0,16357.0,18.0,,263.36,2,1111.0,101111.0,1.2339776709519934
2731,102.9343,,永州市,2020,2110.0,1245.0,46824.0,69.0,67.0,,2,11111.0,11111.0,6.122204898994082
2732,,,三明市,2019,2600.0,368.0,48213.0,40.0,47.0,289.0,2,11111.0,111111.0,7.3772952390476325
2733,5.1733,,三门峡市,2003,224.5634,155.0,20864.0,24.0,,220.9,2,1111.0,101111.0,1.2385824642806096
2734,3.3982,,贵港市,2007,338.01800000000014,618.0,22314.0,52.0,,491.59,2,1111.0,101111.0,1.8673416121782984
2735,7.0402,,景德镇市,2010,461.5001,668.0,11036.0,73.0,,163.16,2,1111.0,101111.0,1.2280670122672181
2736,16.8259,,萍乡市,2016,998.2752,734.0,8030.0,52.0,35.0,200.0,2,11111.0,111111.0,3.2746360636421414
2737,36.8103,,包头市,2011,3010.0,2332.0,58018.0,185.0,17.0,221.8,2,11111.0,111111.0,6.170484047062841
2738,,,三明市,2017,,327.0,48321.0,39.0,87.0,288.0,2,11110.0,111110.0,7.250584569310572
2739,3.7204,,西宁市,2002,121.3381,,15985.0,61.0,,202.46,2,1101.0,101101.0,0.6340058935378121
2740,,,鄂尔多斯市,2020,3530.0,2958.0,183015.0,118.0,68.0,,2,11111.0,11111.0,13.916836784355237
2741,27.9844,,临夏回族自治州,2020,,,17156.0,,,,2,100.0,100.0,1.529621667517539
2742,51.3885,,玉溪市,2009,644.4042,326.0,31468.0,23.0,,214.36,2,1111.0,101111.0,2.383735402198864
2743,19.855,,梧州市,2017,1340.0,1105.0,26481.0,58.0,81.0,349.0,2,11111.0,111111.0,6.341106561547216
2744,,,宜昌市,2014,3130.0,1879.0,44816.0,162.0,52.0,400.4,2,11111.0,111111.0,8.167234444111132
2745,,,南平市,2017,,444.0,55506.0,48.0,76.0,319.0,2,11110.0,111110.0,7.353043709635946
2746,1.1446,,新余市,2002,89.96600000000002,,6700.0,32.0,,108.19,2,1101.0,101101.0,0.3328325835677038
2747,44.6865,,玉溪市,2008,596.0973,326.0,31547.0,23.0,,212.98,2,1111.0,101111.0,2.270801792665785
2748,33.5458,,绵阳市,2013,1460.0,1530.0,42842.0,110.0,20.0,547.4,2,11111.0,111111.0,6.453890983736059
2749,15.1,,攀枝花市,2016,1010.0,868.0,15684.0,76.0,20.0,111.0,2,11111.0,111111.0,2.4379888992748424
2750,14.3842,,阜新市,2011,480.2605,494.0,21849.0,77.0,22.0,192.1,2,11111.0,111111.0,2.630823258436812
2751,,,龙岩市,2014,1620.0,467.0,40273.0,50.0,40.0,307.1,2,11111.0,111111.0,5.8584426175430995
2752,16.201,,鸡西市,2013,570.9117,642.0,47691.0,79.0,3.0,186.6,2,11111.0,111111.0,2.9361495694487045
2753,76.1671,,桂林市,2020,2130.0,2106.0,58580.0,134.0,106.0,,2,11111.0,11111.0,7.46954736938652
2754,24.5727,,柳州市,2011,1580.0,1587.0,39421.0,162.0,29.0,374.8,2,11111.0,111111.0,5.424966432721107
2755,11.6582,,平凉市,2013,341.0775,557.0,23607.0,38.0,1.0,231.9,2,11111.0,111111.0,2.3360871101019085
2756,43.4579,,九江市,2016,2100.0,1548.0,40489.0,107.0,71.0,520.0,2,11111.0,111111.0,8.313902260660601
2757,13.3,,资阳市,2014,1200.0,500.0,12213.0,45.0,13.0,507.3,2,11111.0,111111.0,5.154462017813778
2758,80.02,,玉溪市,2016,1310.0,318.0,31775.0,38.0,39.0,217.0,2,11111.0,111111.0,4.674718402290329
2759,,,忻州市,2016,716.1357,641.0,53623.0,37.0,72.0,308.0,2,11111.0,111111.0,6.024040646375092
2760,13.9391,,南宁市,2005,723.3557,1939.0,47057.0,170.0,,659.54,2,1111.0,101111.0,3.0432149260106423
2761,6.4913,,鹰潭市,2006,143.2082,172.0,7540.0,22.0,,112.95,2,1111.0,101111.0,0.5469906610820949
2762,,,三明市,2018,2350.0,365.0,49002.0,40.0,85.0,289.0,2,11111.0,111111.0,8.097555384504023
2763,6.7047,,亳州市,2007,335.566,523.0,18214.0,32.0,,576.38,2,1111.0,101111.0,1.9935098026299605
2764,18.3976,,河源市,2015,810.0793,,33465.0,,36.0,366.41,2,10101.0,110101.0,4.783995853321612
2765,1.2346,,鹰潭市,2004,96.3748,165.0,7565.0,21.0,,111.58,2,1111.0,101111.0,0.4399923948031169
2766,4.4331,,孝感市,2005,360.23,577.0,19061.0,44.0,,506.01,2,1111.0,101111.0,1.8995741576590817
2767,27.19,,庆阳市,2016,597.8324,321.0,58018.0,25.0,32.0,270.0,2,11111.0,111111.0,4.799692297695474
2768,113.8109,,曲靖市,2018,2010.0,1595.0,61910.0,103.0,118.0,664.0,2,11111.0,111111.0,11.02607157411893
2769,2.474,,天门市,2010,,,5612.0,,,,2,100.0,100.0,0.49213914520129515
2770,7.1298,,内江市,2010,690.2791,303.0,11542.0,40.0,,425.53,2,1111.0,101111.0,2.434363050183224
2771,45.7657,,包头市,2013,3500.0,2504.0,59168.0,186.0,13.0,225.0,2,11111.0,111111.0,6.677252003910152
2772,39.4427,,哈尔滨市,2006,2090.0,2665.0,113847.0,331.0,,980.4,2,1111.0,101111.0,7.829512278618612
2773,,,毕节市（2011年前为毕节地区）,2019,,,57568.0,,72.0,,2,10100.0,10100.0,8.522211557021672
2774,,,包头市,2014,3640.0,2669.0,59222.0,190.0,34.0,223.7,2,11111.0,111111.0,7.349858356249022
2775,33.3717,,梅州市,2016,1050.0,,34037.0,58.0,51.0,551.0,2,11101.0,111101.0,6.85168151619345
2776,10.9705,,吴忠市,2012,315.0281,463.0,36073.0,45.0,1.0,141.6,2,11111.0,111111.0,2.068837037726204
2777,9.4453,,眉山市,2010,552.2508,454.0,15462.0,44.0,,349.08,2,1111.0,101111.0,2.002459925553695
2778,25.9087,,梅州市,2015,959.7781,740.0,34068.0,54.0,57.0,543.79,2,11111.0,111111.0,6.839043320150059
2779,2.9211,,防城港市,2009,251.0367,386.0,13361.0,30.0,,86.92,2,1111.0,101111.0,0.7983884490058354
2780,18.0555,,忻州市,2010,437.4561,238.0,54119.0,30.0,,307.55,2,1111.0,101111.0,2.5981537727688258
2781,,,黔西南布依族苗族自治州,2020,,,36124.0,,,,2,100.0,100.0,3.2343140170752758
2782,9.2849,,南宁市,2003,502.5271,1358.0,47480.0,125.0,,614.67,2,1111.0,101111.0,2.7013516060074148
2783,5.6653,,攀枝花市,2002,138.8926,,15942.0,42.0,,104.84,2,1101.0,101101.0,0.5763932455519704
2784,11.7245,,抚顺市,2007,547.2419,679.0,24273.0,122.0,,223.72,2,1111.0,101111.0,1.7550426201477263
2785,23.4379,4.3148,信阳市,2012,1400.0,828.0,40734.0,73.0,20.0,855.2,2,11111.0,111111.0,8.581156626255732
2786,12.600999999999999,,吴忠市,2013,351.9276,499.0,36190.0,48.0,0.0,143.7,2,11111.0,111111.0,2.089299811591436
2787,23.2838,,吉林市,2009,1500.0,1290.0,59677.0,166.0,,437.42,2,1111.0,101111.0,4.901396991656155
2788,7.1983,,南阳市,2004,893.3215,860.0,57202.0,69.0,,1065.58,2,1111.0,101111.0,4.924166937176639
