,stock,register,city,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,stock_model_chose,register_model_chose,pr_stock
3369,6.9829,,鹰潭市,2013,553.47,300.0,10826.0,33.0,3.0,124.7,2,11111.0,111111.0,21.740000000000002
3370,,,乌鲁木齐市,2008,1020.0,1858.0,43500.0,303.0,,236.05,2,1111.0,101111.0,27.148000000000003
3371,14.2945,,贵港市,2013,742.0091,780.0,32588.0,69.0,5.0,538.2,2,11111.0,111111.0,25.753000000000004
3372,,,哈尔滨市,2020,5180.0,6787.0,163014.0,473.0,142.0,,2,11111.0,11111.0,134.028
3373,8.4879,,湛江市,2006,770.1767,628.0,41454.0,70.0,,736.52,2,1111.0,101111.0,15.422999999999998
3374,28.8291,,长春市,2006,1740.0,3086.0,76092.0,267.0,,739.26,2,1111.0,101111.0,61.604000000000006
3375,,,吴忠市,2019,580.0,,51730.0,56.0,21.0,143.0,2,11101.0,111101.0,35.938
3376,92.1409,,衡阳市,2017,2920.0,2292.0,47138.0,130.0,102.0,800.0,2,11111.0,111111.0,60.41300000000001
3377,17.2742,3.4094,驻马店市,2010,1050.0,867.0,46518.0,52.0,,886.1,2,1111.0,101111.0,30.413999999999998
3378,9.5527,,鹰潭市,2015,639.2614,375.0,10908.0,34.0,20.0,127.26,2,11111.0,111111.0,25.81500000000001
3379,10.9969,,晋中市,2005,331.0171,388.0,50612.0,34.0,,306.63,2,1111.0,101111.0,12.906
3380,68.3931,,娄底市,2013,1120.0,427.0,25053.0,46.0,9.0,438.6,2,11111.0,111111.0,26.172000000000004
3381,41.8232,,朝阳市,2019,843.0,475.0,60968.0,60.0,52.0,335.0,2,11111.0,111111.0,34.977999999999994
3382,,,临汾市,2014,1210.0,636.0,62836.0,54.0,51.0,429.0,2,11111.0,111111.0,40.148
3383,109.0384,,常德市,2017,3100.0,1194.0,56323.0,100.0,93.0,606.0,2,11111.0,111111.0,59.914
3384,2.9409,,阳泉市,2002,109.1737,,14126.0,42.0,,125.27,2,1101.0,101101.0,7.928
3385,3.2507,,潜江市,2011,,,6199.0,,,,2,100.0,100.0,6.164
3386,,,运城市,2016,1220.0,716.0,44105.0,66.0,100.0,531.0,2,11111.0,111111.0,37.333000000000006
3387,4.3911,,漳州市,2003,603.3969,343.0,42163.0,40.0,,453.93,2,1111.0,101111.0,16.331
3388,,,漳州市,2004,702.0241,286.0,42187.0,43.0,,455.83,2,1111.0,101111.0,16.945999999999998
3389,20.1696,,临汾市,2007,658.0869,398.0,63076.0,37.0,,426.91,2,1111.0,101111.0,16.066000000000003
3390,,,宜昌市,2018,4060.0,2532.0,66010.0,176.0,123.0,392.0,2,11111.0,111111.0,70.76899999999999
3391,36.7203,,河源市,2018,1010.0,536.0,48672.0,40.0,78.0,373.0,2,11111.0,111111.0,33.239
3392,17.1829,,宣城市,2013,842.8049,872.0,38417.0,49.0,12.0,280.2,2,11111.0,111111.0,29.962
3393,5.9922,,攀枝花市,2008,427.6138,531.0,23127.0,55.0,,111.18,2,1111.0,101111.0,10.747000000000002
3394,1.9184,,七台河市,2006,114.2269,388.0,17082.0,62.0,,89.07,2,1111.0,101111.0,12.690000000000001
3395,12.0461,,大同市,2005,370.2507,913.0,43926.0,89.0,,299.49,2,1111.0,101111.0,12.171000000000001
3396,,,安顺市,2014,520.06,457.0,28948.0,48.0,10.0,290.0,2,11111.0,111111.0,21.740000000000002
3397,4.832,,阳江市,2007,407.8569,259.0,25304.0,37.0,,271.03,2,1111.0,101111.0,12.748000000000001
3398,14.2465,,阜阳市,2006,378.36,749.0,31691.0,61.0,,954.61,2,1111.0,101111.0,10.631000000000002
3399,,,七台河市,2015,212.6515,487.0,17171.0,68.0,10.0,83.11,2,11111.0,111111.0,21.740000000000002
3400,9.2224,,攀枝花市,2011,645.6623,611.0,23255.0,60.0,8.0,111.7,2,11111.0,111111.0,22.816
3401,,,克拉玛依市,2005,385.7256,531.0,22417.0,48.0,,29.74,2,1111.0,101111.0,10.747000000000002
3402,20.3416,3.185,三门峡市,2013,1190.0,316.0,31168.0,30.0,10.0,226.8,2,11111.0,111111.0,25.217000000000002
3403,12.3208,,兰州市,2006,638.4705,2214.0,41442.0,169.0,,313.64,2,1111.0,101111.0,15.453
3404,57.1689,,榆林市,2016,2770.0,1145.0,134826.0,64.0,69.0,382.0,2,11111.0,111111.0,67.75600000000001
3405,5.3324,,攀枝花市,2007,345.2571,522.0,23286.0,54.0,,110.08,2,1111.0,101111.0,10.747000000000002
3406,18.6944,,池州市,2019,832.0,818.0,26403.0,41.0,33.0,162.0,2,11111.0,111111.0,31.288
3407,16.0,,自贡市,2015,1140.0,1566.0,13728.0,112.0,42.0,327.46,2,11111.0,111111.0,33.608000000000004
3408,,,遵义市,2019,3480.0,1290.0,96786.0,155.0,97.0,819.0,2,11111.0,111111.0,72.58500000000001
3409,,,漳州市,2005,628.531,491.0,42740.0,45.0,,457.37,2,1111.0,101111.0,12.412
3410,3.6584,,新余市,2008,402.3218,599.0,9984.0,46.0,,123.2,2,1111.0,101111.0,10.747000000000002
3411,2.8934,,新余市,2007,280.7714,563.0,9996.0,44.0,,113.85,2,1111.0,101111.0,10.747000000000002
3412,31.0529,,临汾市,2011,1140.0,505.0,63960.0,42.0,21.0,440.1,2,11111.0,111111.0,36.27
3413,93.2005,,玉溪市,2018,1490.0,889.0,47141.0,38.0,85.0,220.0,2,11111.0,111111.0,49.559000000000005
3414,6.8746,,云浮市,2010,400.9741,86.0,24630.0,19.0,,282.76,2,1111.0,101111.0,12.748000000000001
3415,4.9915,,铜川市,2010,187.734,438.0,12322.0,38.0,,85.44,2,1111.0,101111.0,10.808
3416,11.9099,,内江市,2013,1070.0,439.0,17053.0,58.0,5.0,426.8,2,11111.0,111111.0,26.457
3417,6.0662,,防城港市,2012,443.9937,588.0,19687.0,34.0,2.0,91.6,2,11111.0,111111.0,22.42
3418,79.8086,,宜宾市,2019,2600.0,2001.0,42063.0,152.0,87.0,552.0,2,11111.0,111111.0,59.648
3419,68.5994,9.3496,信阳市,2019,2760.0,939.0,60046.0,103.0,77.0,912.0,2,11111.0,111111.0,57.98300000000002
3420,85.2524,,绵阳市,2019,2860.0,2675.0,64351.0,163.0,108.0,531.0,2,11111.0,111111.0,67.731
3421,5.0969,,朔州市,2008,420.4038,438.0,33881.0,29.0,,155.17,2,1111.0,101111.0,10.703
3422,26.8525,,临汾市,2010,890.1439999999999,503.0,64717.0,37.0,,437.32,2,1111.0,101111.0,22.562999999999995
3423,26.3172,,四平市,2013,1210.0,547.0,32659.0,54.0,8.0,328.4,2,11111.0,111111.0,27.879999999999995
3424,20.333,,池州市,2020,869.0,822.0,26774.0,41.0,39.0,,2,11111.0,11111.0,31.718
3425,15.6,,内江市,2015,1200.0,523.0,17189.0,72.0,48.0,420.43,2,11111.0,111111.0,33.482000000000006
3426,16.4011,,茂名市,2010,1490.0,487.0,36549.0,70.0,,747.17,2,1111.0,101111.0,43.927
3427,,,襄阳市（2010年前为襄樊市）,2020,4600.0,2347.0,63012.0,206.0,97.0,,2,11111.0,11111.0,94.04899999999999
3428,75.7357,8.4329,信阳市,2020,2810.0,948.0,60590.0,104.0,83.0,,2,11111.0,11111.0,57.98300000000002
3429,20.3218,,抚顺市,2014,1280.0,1396.0,36133.0,136.0,32.0,217.4,2,11111.0,111111.0,35.94100000000001
3430,58.8691,,朝阳市,2020,876.0,480.0,63205.0,60.0,47.0,,2,11111.0,11111.0,34.977999999999994
3431,10.988,,鹰潭市,2016,695.3489,404.0,11350.0,39.0,16.0,128.0,2,11111.0,111111.0,25.059000000000005
3432,5.6114,,铜川市,2012,273.306,460.0,12517.0,44.0,2.0,85.3,2,11111.0,111111.0,22.42
3433,,,龙岩市,2017,,815.0,61171.0,65.0,84.0,316.0,2,11110.0,111110.0,42.877
3434,30.2779,5.9359,南阳市,2010,1950.0,1088.0,85515.0,92.0,,1186.69,2,1111.0,101111.0,57.958000000000006
3435,39.2988,,四平市,2018,944.3242,701.0,32984.0,62.0,95.0,319.0,2,11111.0,111111.0,33.885000000000005
3436,23.031,,晋中市,2009,636.8106,592.0,52852.0,39.0,,320.0,2,1111.0,101111.0,13.165000000000001
3437,47.1786,10.9304,驻马店市,2016,1970.0,1185.0,48642.0,80.0,66.0,949.0,2,11111.0,111111.0,54.678
3438,,,宜昌市,2020,4260.0,3002.0,68491.0,181.0,89.0,,2,11111.0,11111.0,73.656
3439,111.8655,,衡阳市,2020,3510.0,2047.0,49422.0,143.0,82.0,,2,11111.0,11111.0,68.648
3440,98.99600000000001,,衡阳市,2018,3050.0,1344.0,49407.0,137.0,110.0,801.0,2,11111.0,111111.0,58.275
3441,25.0224,,湘潭市,2004,332.781,809.0,16191.0,67.0,,282.82,2,1111.0,101111.0,11.687
3442,19.3047,,晋中市,2008,567.8066,585.0,52981.0,38.0,,317.9,2,1111.0,101111.0,12.587
3443,12.1423,,衢州市,2010,755.4826,771.0,28625.0,58.0,,251.24,2,1111.0,101111.0,15.221999999999998
3444,14.0675,,铁岭市,2011,873.8428,831.0,42045.0,44.0,10.0,304.9,2,11111.0,111111.0,27.213
3445,2.351,,石嘴山市,2004,89.3847,444.0,13217.0,64.0,,72.62,2,1111.0,101111.0,11.697999999999999
3446,25.2711,,长春市,2005,1680.0,3094.0,80188.0,231.0,,731.5,2,1111.0,101111.0,59.50100000000001
3447,59.638999999999996,,宜春市,2017,,925.0,60514.0,72.0,96.0,602.0,2,11110.0,111110.0,42.877
3448,61.1327,,柳州市,2017,2760.0,2426.0,60354.0,225.0,122.0,387.0,2,11111.0,111111.0,99.238
3449,3.0509,,潜江市,2010,,,6485.0,,,,2,100.0,100.0,6.164
3450,95.21600000000001,,玉溪市,2020,2060.0,951.0,48553.0,38.0,43.0,,2,11111.0,11111.0,53.597
3451,6.4942,,周口市,2004,521.9821,378.0,38974.0,32.0,,1094.37,2,1111.0,101111.0,15.170000000000002
3452,4.3984,,湘潭市,2006,422.07800000000003,952.0,16313.0,67.0,,291.64,2,1111.0,101111.0,11.687
3453,16.7348,,兰州市,2008,846.2811,2378.0,42999.0,183.0,,322.28,2,1111.0,101111.0,22.68
3454,135.7243,,常德市,2020,3750.0,1806.0,59261.0,107.0,71.0,,2,11111.0,11111.0,67.90200000000002
3455,89.2839,,哈尔滨市,2012,4550.0,4624.0,173332.0,383.0,46.0,993.5,2,11111.0,111111.0,102.38700000000001
3456,42.3498,,韶关市,2019,1320.0,848.0,60148.0,119.0,58.0,337.0,2,11111.0,111111.0,39.751
3457,1.8880000000000001,,七台河市,2005,100.2149,366.0,17920.0,97.0,,88.43,2,1111.0,101111.0,14.422
3458,3.4922,,淮南市,2003,170.5041,724.0,18129.0,89.0,,211.84,2,1111.0,101111.0,12.357
3459,11.1218,,锦州市,2007,551.0889,804.0,33023.0,65.0,,309.41,2,1111.0,101111.0,13.474
3460,43.2199,,南宁市,2010,1800.0,3205.0,72372.0,215.0,,707.37,2,1111.0,101111.0,62.766000000000005
3461,6.1936,,长治市,2003,255.6615,319.0,45848.0,45.0,,316.78,2,1111.0,101111.0,13.014
3462,1.4126,,铜陵市,2003,103.0449,332.0,9788.0,33.0,,70.91,2,1111.0,101111.0,12.8
3463,15.1457,,衢州市,2011,919.6209,799.0,29018.0,60.0,16.0,252.6,2,11111.0,111111.0,29.962
3464,10.2436,,辽源市,2015,726.6404,531.0,16844.0,46.0,11.0,120.8,2,11111.0,111111.0,25.059000000000005
3465,5.4036,,阳江市,2008,483.8439,284.0,26504.0,40.0,,273.29,2,1111.0,101111.0,13.969
3466,12.0964,,肇庆市,2009,862.0048,788.0,48916.0,74.0,,413.69,2,1111.0,101111.0,22.162
3467,16.6257,,锦州市,2008,690.4436,839.0,33107.0,69.0,,310.19,2,1111.0,101111.0,15.107
3468,47.0231,,锦州市,2016,1030.0,1161.0,33116.0,112.0,55.0,302.0,2,11111.0,111111.0,33.302
3469,21.49,,攀枝花市,2020,1040.0,1132.0,24305.0,82.0,33.0,,2,11111.0,11111.0,31.659000000000002
3470,,,吴忠市,2020,622.0,592.0,55197.0,56.0,21.0,,2,11111.0,11111.0,32.913
3471,10.6721,,洛阳市,2002,535.0145,,49901.0,111.0,,633.25,2,1101.0,101101.0,13.467000000000002
3472,8.3009,,新余市,2012,830.3232,1067.0,10425.0,70.0,8.0,120.5,2,11111.0,111111.0,27.213
3473,7.2985,,新余市,2011,779.2129,952.0,10433.0,67.0,16.0,119.4,2,11111.0,111111.0,29.962
3474,10.485999999999999,,本溪市,2012,1110.0,1016.0,27659.0,108.0,7.0,153.2,2,11111.0,111111.0,29.340000000000003
3475,,,遵义市,2018,,,101314.0,,142.0,,2,10100.0,10100.0,84.32300000000001
3476,14.5876,,晋中市,2006,385.6794,421.0,54010.0,35.0,,310.0,2,1111.0,101111.0,10.874
3477,35.8644,,丽水市,2017,1250.0,548.0,56923.0,38.0,80.0,269.0,2,11111.0,111111.0,40.507000000000005
3478,42.2034,,河源市,2019,1080.0,612.0,51734.0,40.0,63.0,373.0,2,11111.0,111111.0,33.956
3479,4.4194,,晋城市,2003,198.5067,407.0,31136.0,30.0,,211.83,2,1111.0,101111.0,10.578
3480,23.865,,阜阳市,2009,607.7994,1062.0,33456.0,71.0,,1000.5,2,1111.0,101111.0,13.314000000000002
3481,3.2504,,铜陵市,2009,343.73,476.0,9878.0,47.0,,73.99,2,1111.0,101111.0,10.693999999999999
3482,70.0527,,柳州市,2018,3050.0,2958.0,61614.0,232.0,128.0,390.0,2,11111.0,111111.0,113.74099999999999
3483,4.1,,潜江市,2012,,,6618.0,,,,2,100.0,100.0,6.164
3484,,,龙岩市,2018,2390.0,890.0,62998.0,71.0,94.0,319.0,2,11111.0,111111.0,59.644000000000005
3485,75.5791,,昆明市,2006,1210.0,1897.0,69674.0,233.0,,514.3,2,1111.0,101111.0,33.219
3486,38.9248,7.4731,驻马店市,2015,1810.0,1118.0,50044.0,75.0,60.0,930.88,2,11111.0,111111.0,54.678
3487,2.1617,,北海市,2002,136.2296,,12651.0,33.0,,145.49,2,1101.0,101101.0,7.928
3488,51.1575,,孝感市,2010,800.67,554.0,29586.0,33.0,,531.05,2,1111.0,101111.0,18.027
3489,3.955,,菏泽市,2002,249.84,,40370.0,38.0,,864.45,2,1101.0,101101.0,8.956
3490,11.8775,,铁岭市,2010,722.1291,813.0,43175.0,44.0,,305.15,2,1111.0,101111.0,15.12
3491,12.3611,,湛江市,2009,1160.0,1558.0,44909.0,79.0,,763.14,2,1111.0,101111.0,35.384
3492,25.096999999999998,,葫芦岛市,2010,531.4485,450.0,35313.0,75.0,,281.75,2,1111.0,101111.0,13.416999999999998
3493,119.3014,,常德市,2018,3390.0,1449.0,60676.0,105.0,98.0,605.0,2,11111.0,111111.0,59.914
3494,14.237,,大同市,2006,405.9573,918.0,47042.0,91.0,,305.85,2,1111.0,101111.0,12.079
3495,21.79,,资阳市,2020,808.0,939.0,19182.0,53.0,51.0,,2,11111.0,11111.0,31.718
3496,70.2112,,宜春市,2018,2180.0,1745.0,62408.0,88.0,111.0,605.0,2,11111.0,111111.0,62.68500000000002
3497,,,六盘水市,2016,1310.0,432.0,33131.0,73.0,29.0,340.0,2,11111.0,111111.0,33.629000000000005
3498,,,黄冈市,2017,1920.0,1001.0,58302.0,52.0,94.0,740.0,2,11111.0,111111.0,58.19600000000001
3499,13.8,,自贡市,2014,1070.0,1537.0,14635.0,109.0,23.0,330.0,2,11111.0,111111.0,32.748000000000005
3500,,,宁德市,2014,1380.0,406.0,45354.0,27.0,31.0,352.2,2,11111.0,111111.0,34.94200000000001
3501,7.132999999999999,,防城港市,2013,525.1469999999998,628.0,20895.0,35.0,10.0,93.0,2,11111.0,111111.0,22.816
3502,2.2656,,石嘴山市,2005,109.6294,465.0,13708.0,71.0,,72.28,2,1111.0,101111.0,11.812000000000001
3503,3.8736,,阳泉市,2003,125.91799999999999,364.0,15311.0,49.0,,125.68,2,1111.0,101111.0,13.306999999999999
3504,42.5884,,梅州市,2017,1080.0,,53338.0,62.0,76.0,550.0,2,11101.0,111101.0,41.566
3505,6.6929,,阳江市,2009,527.2696,298.0,27169.0,42.0,,275.67,2,1111.0,101111.0,14.586000000000002
3506,32.0557,,临汾市,2012,1220.0,510.0,68271.0,54.0,23.0,425.2,2,11111.0,111111.0,38.25
3507,31.79,,庆阳市,2018,708.1499,350.0,91208.0,30.0,83.0,270.0,2,11111.0,111111.0,39.491
3508,3.7249,,天门市,2013,,,8823.0,,,,2,100.0,100.0,6.164
3509,,,运城市,2015,1170.0,716.0,47879.0,46.0,88.0,510.2,2,11111.0,111111.0,37.415000000000006
3510,,,咸宁市,2017,1230.0,1261.0,32822.0,70.0,65.0,304.0,2,11111.0,111111.0,35.699
3511,49.5026,,九江市,2017,,1669.0,64323.0,127.0,106.0,520.0,2,11110.0,111110.0,53.525999999999996
3512,,,荆州市,2017,1920.0,1051.0,47537.0,89.0,87.0,642.0,2,11111.0,111111.0,55.40000000000001
3513,,,哈尔滨市,2019,5250.0,6642.0,179205.0,446.0,154.0,951.0,2,11111.0,111111.0,127.11500000000001
3514,7.1455,,贵阳市,2002,336.3696,,27143.0,128.0,,340.44,2,1101.0,101101.0,11.683000000000002
3515,17.2,,广安市,2016,1080.0,729.0,21410.0,58.0,42.0,467.0,2,11111.0,111111.0,33.595000000000006
3516,5.9573,,朔州市,2009,561.3074,487.0,35946.0,32.0,,157.37,2,1111.0,101111.0,12.329000000000002
3517,,,龙岩市,2019,2680.0,976.0,64313.0,74.0,59.0,318.0,2,11111.0,111111.0,56.89300000000001
3518,13.8,,内江市,2014,1160.0,471.0,18229.0,66.0,31.0,426.0,2,11111.0,111111.0,30.247000000000003
3519,16.5494,,大同市,2007,490.8465,1230.0,47642.0,91.0,,309.42,2,1111.0,101111.0,12.804999999999998
3520,39.28,,乐山市,2018,1620.0,1106.0,43199.0,77.0,99.0,351.0,2,11111.0,111111.0,52.69000000000001
3521,49.02,,宜宾市,2020,2800.0,2364.0,45016.0,168.0,86.0,,2,11111.0,11111.0,64.86300000000001
3522,10.3955,,攀枝花市,2012,740.0348,717.0,25167.0,66.0,3.0,111.9,2,11111.0,111111.0,26.148000000000003
3523,18.7986,,大同市,2008,569.6268,1237.0,47786.0,91.0,,312.0,2,1111.0,101111.0,13.229
3524,35.2196,5.6835,南阳市,2011,2200.0,1140.0,90128.0,105.0,35.0,1200.9,2,11111.0,111111.0,60.958000000000006
3525,,,遵义市,2017,2750.0,1086.0,104502.0,125.0,123.0,805.0,2,11111.0,111111.0,63.35300000000002
3526,23.0923,2.6149,三门峡市,2014,1240.0,316.0,33754.0,30.0,34.0,227.8,2,11111.0,111111.0,31.667
3527,53.3553,,南宁市,2011,2210.0,3296.0,75056.0,293.0,57.0,711.5,2,11111.0,111111.0,95.45899999999999
3528,11.5007,,长沙市,2002,812.8469,,40210.0,129.0,,595.46,2,1101.0,101101.0,26.163999999999998
3529,8.4631,,肇庆市,2007,592.2177,692.0,50707.0,68.0,,407.71,2,1111.0,101111.0,13.563000000000002
3530,14.2306,,辽源市,2018,621.6011,441.0,17476.0,46.0,62.0,117.0,2,11111.0,111111.0,26.245000000000005
3531,15.4713,,黄石市,2007,466.68,867.0,15547.0,62.0,,255.39,2,1111.0,101111.0,11.529
3532,56.3391,,九江市,2018,2700.0,1686.0,65029.0,151.0,121.0,523.0,2,11111.0,111111.0,59.36600000000001
3533,31.7,,庆阳市,2019,743.0,352.0,92507.0,30.0,47.0,270.0,2,11111.0,111111.0,39.29600000000001
3534,32.2447,,资阳市,2019,778.0,694.0,19636.0,51.0,48.0,342.0,2,11111.0,111111.0,31.718
3535,,,七台河市,2017,228.84,487.0,18701.0,68.0,29.0,79.0,2,11111.0,111111.0,25.81500000000001
3536,41.5706,,延安市,2020,1600.0,597.0,126677.0,66.0,36.0,,2,11111.0,11111.0,58.58900000000001
3537,2.8988,,淮南市,2004,214.49,791.0,18966.0,92.0,,233.58,2,1111.0,101111.0,12.129999999999999
3538,8.3313,,辽源市,2013,700.301,525.0,17588.0,46.0,2.0,121.9,2,11111.0,111111.0,22.990000000000002
3539,19.236,,抚顺市,2013,1340.0,1386.0,38661.0,134.0,11.0,218.0,2,11111.0,111111.0,34.614999999999995
3540,6.847,,秦皇岛市,2002,335.6576,,26965.0,77.0,,270.46,2,1101.0,101101.0,9.725
3541,23.6571,,钦州市,2017,1310.0,1371.0,37535.0,95.0,72.0,411.0,2,11111.0,111111.0,36.379000000000005
3542,42.852,,丽水市,2019,1480.0,694.0,59213.0,42.0,66.0,271.0,2,11111.0,111111.0,51.400999999999996
3543,7.5526,,临汾市,2003,295.3034,379.0,69631.0,37.0,,411.4,2,1111.0,101111.0,12.906
3544,,,襄阳市（2010年前为襄樊市）,2019,4810.0,2346.0,67663.0,206.0,93.0,590.0,2,11111.0,111111.0,99.33099999999999
3545,,,乌鲁木齐市,2009,1090.0,1922.0,48749.0,339.0,,241.19,2,1111.0,101111.0,30.77
3546,11.7821,,攀枝花市,2013,800.8832,762.0,25486.0,69.0,5.0,112.0,2,11111.0,111111.0,27.498
3547,9.5983,,湛江市,2007,892.5611,1393.0,46384.0,73.0,,744.99,2,1111.0,101111.0,22.092
3548,0.0374,,铁岭市,2018,616.6189,,44624.0,66.0,98.0,292.0,2,11101.0,111101.0,34.352000000000004
3549,5.3265,,黄石市,2008,556.57,922.0,15695.0,62.0,,257.31,2,1111.0,101111.0,12.612
3550,4.8322,,攀枝花市,2006,290.0717,456.0,25521.0,54.0,,109.01,2,1111.0,101111.0,10.808
3551,,,西宁市,2011,770.7043,805.0,26168.0,75.0,15.0,222.8,2,11111.0,111111.0,29.007000000000005
3552,12.2198,,洛阳市,2003,686.3165,623.0,52331.0,121.0,,638.79,2,1111.0,101111.0,15.850999999999999
3553,,,晋城市,2016,1050.0,584.0,32475.0,46.0,68.0,220.0,2,11111.0,111111.0,30.031000000000006
3554,8.2265,,攀枝花市,2010,523.9883,565.0,25586.0,55.0,,111.38,2,1111.0,101111.0,12.498000000000001
3555,16.1663,,铁岭市,2012,975.3258,833.0,44793.0,38.0,8.0,302.2,2,11111.0,111111.0,28.866000000000003
3556,,,黄冈市,2018,2040.0,463.0,60201.0,55.0,123.0,741.0,2,11111.0,111111.0,62.11100000000001
3557,6.1596,,铜川市,2013,321.975,460.0,13470.0,44.0,1.0,85.6,2,11111.0,111111.0,22.42
3558,13.5599,,本溪市,2016,766.7098,1042.0,29094.0,109.0,34.0,150.0,2,11111.0,111111.0,29.556000000000004
3559,63.8629,,南宁市,2012,2500.0,3334.0,76431.0,242.0,47.0,713.5,2,11111.0,111111.0,95.89399999999998
3560,10.8364,,新余市,2014,900.2683,1119.0,10988.0,74.0,15.0,122.3,2,11111.0,111111.0,29.962
3561,12.8124,,阜阳市,2007,453.7578,854.0,35068.0,61.0,,974.29,2,1111.0,101111.0,11.531
3562,,,忻州市,2019,1000.0,782.0,87416.0,37.0,67.0,307.0,2,11111.0,111111.0,47.355
3563,12.446,,新余市,2015,946.7964,1133.0,11019.0,76.0,29.0,123.52,2,11111.0,111111.0,31.288
3564,26.4708,,延安市,2015,1200.0,140.0,128738.0,36.0,33.0,235.5,2,11111.0,111111.0,40.318999999999996
3565,32.7191,,湘潭市,2008,654.7824,1037.0,17423.0,71.0,,293.99,2,1111.0,101111.0,14.771
3566,105.2808,,衡阳市,2019,3370.0,2267.0,53246.0,137.0,80.0,797.0,2,11111.0,111111.0,63.46900000000001
3567,32.4452,,锦州市,2014,1360.0,1115.0,35092.0,77.0,30.0,305.3,2,11111.0,111111.0,35.076
3568,20.7098,,抚顺市,2015,1220.0,1403.0,39258.0,138.0,42.0,215.76,2,11111.0,111111.0,36.224000000000004
3569,29.53,,庆阳市,2017,585.4994,335.0,94346.0,25.0,71.0,270.0,2,11111.0,111111.0,41.879000000000005
3570,,,七台河市,2019,231.0,488.0,19063.0,68.0,22.0,77.0,2,11111.0,111111.0,25.81500000000001
3571,,,克拉玛依市,2008,661.2062,731.0,24909.0,53.0,,38.62,2,1111.0,101111.0,14.305000000000001
3572,39.6628,,长春市,2007,2090.0,3385.0,86262.0,285.0,,745.95,2,1111.0,101111.0,65.843
3573,46.5712,,安庆市,2017,1710.0,,47081.0,92.0,89.0,531.0,2,11101.0,111101.0,66.915
3574,41.9069,,葫芦岛市,2016,647.3518,581.0,36933.0,93.0,38.0,280.0,2,11111.0,111111.0,26.639999999999997
3575,22.9912,,葫芦岛市,2014,721.5505,580.0,36937.0,76.0,23.0,280.7,2,11111.0,111111.0,26.78000000000001
3576,2.6802,,七台河市,2008,187.1613,392.0,19102.0,62.0,,90.22,2,1111.0,101111.0,12.690000000000001
3577,5.7967,,新余市,2010,631.2212,814.0,11068.0,53.0,,118.01,2,1111.0,101111.0,12.512
3578,,,克拉玛依市,2006,473.2562,631.0,24952.0,48.0,,32.32,2,1111.0,101111.0,11.703999999999999
3579,,,六盘水市,2020,1340.0,819.0,34645.0,54.0,34.0,,2,11111.0,11111.0,35.076
3580,38.3662,,临汾市,2013,1220.0,528.0,70899.0,54.0,16.0,427.2,2,11111.0,111111.0,40.81600000000001
3581,4.489,,菏泽市,2003,290.1,620.0,42445.0,40.0,,874.47,2,1111.0,101111.0,10.8
3582,11.4919,,遂宁市,2013,736.6143,1782.0,18644.0,76.0,6.0,379.4,2,11111.0,111111.0,25.468
3583,5.6255,,临汾市,2002,223.9068,,70997.0,38.0,,409.09,2,1101.0,101101.0,9.583
3584,38.1405,,延安市,2019,1660.0,579.0,129637.0,41.0,44.0,234.0,2,11111.0,111111.0,63.18800000000001
3585,17.7318,,衢州市,2012,972.2460000000001,812.0,30979.0,64.0,11.0,252.8,2,11111.0,111111.0,29.962
3586,,,七台河市,2020,206.0,488.0,19194.0,68.0,25.0,,2,11111.0,11111.0,25.81500000000001
3587,18.5191,,梅州市,2013,800.0148,765.0,55572.0,50.0,12.0,525.0,2,11111.0,111111.0,35.181
3588,30.2833,,周口市,2005,595.4976,404.0,42023.0,40.0,,1112.51,2,1111.0,101111.0,12.337
3589,,,孝感市,2014,1350.0,929.0,31241.0,70.0,39.0,525.7,2,11111.0,111111.0,35.50600000000001
3590,8.8845,,铜川市,2017,348.43,416.0,13676.0,40.0,31.0,83.0,2,11111.0,111111.0,25.81500000000001
3591,1.2716,,铜陵市,2004,136.72,357.0,10480.0,33.0,,71.63,2,1111.0,101111.0,13.306999999999999
3592,21.1401,,大同市,2009,596.2587,1484.0,49461.0,108.0,,315.6,2,1111.0,101111.0,13.229
3593,18.9665,,云浮市,2016,778.3051,278.0,27394.0,29.0,35.0,301.0,2,11111.0,111111.0,27.845
3594,28.0068,,抚顺市,2020,828.0,1476.0,39642.0,142.0,53.0,,2,11111.0,11111.0,33.852
3595,,,孝感市,2016,1580.0,1268.0,31387.0,79.0,61.0,523.0,2,11111.0,111111.0,51.736000000000004
3596,,,宁德市,2015,1490.0,418.0,47638.0,30.0,65.0,348.92,2,11111.0,111111.0,47.189
3597,9.9273,,肇庆市,2008,715.8542,750.0,52550.0,71.0,,410.28,2,1111.0,101111.0,14.325
3598,19.8971,,锦州市,2009,727.2951,908.0,35573.0,71.0,,310.19,2,1111.0,101111.0,15.734999999999996
3599,20.0547,3.3475,驻马店市,2011,1240.0,955.0,53259.0,55.0,23.0,892.1,2,11111.0,111111.0,39.391
3600,19.9383,,亳州市,2010,512.78,958.0,30126.0,57.0,,600.76,2,1111.0,101111.0,12.498000000000001
3601,40.2753,7.2216,南阳市,2012,2340.0,1897.0,94005.0,147.0,28.0,1206.3,2,11111.0,111111.0,58.759
3602,87.9614,,昆明市,2007,1410.0,2127.0,74479.0,253.0,,517.7,2,1111.0,101111.0,37.269000000000005
