Unnamed: 0,stock,register,city,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,stock_model_chose,register_model_chose,pr_stock,pr_stock_corrected
4040,,,保定市,2004,1110.0,1170.0,103130.0,97.0,,1088.28,2,1111.0,101111.0,9.597735988980972,26.987926998976956
4041,50.0322,,呼和浩特市,2012,2480.0,1949.0,79872.0,210.0,40.0,230.3,2,11111.0,111111.0,32.60276122332755,60.771700965714885
4042,,,克拉玛依市,2011,801.6855,847.0,33276.0,53.0,3.0,37.8,2,11111.0,111111.0,-16.142655497004398,35.2940712072831
4043,,,莆田市,2002,232.075,,18938.0,28.0,,301.15,2,1101.0,101101.0,-30.35733924831133,-2.917565580995408
4044,38.9135,,大庆市,2011,3740.0,3183.0,98753.0,225.0,32.0,281.6,2,11111.0,111111.0,48.299024840783936,68.17236591027245
4045,,,乌鲁木齐市,2013,2200.0,2914.0,66241.0,391.0,58.0,262.9,2,11111.0,111111.0,43.52996558051628,92.59173899923076
4046,,,吕梁市,2018,1420.0,433.0,98558.0,33.0,95.0,394.0,2,11111.0,111111.0,46.46053478712284,54.95344285355322
4047,35.73,,广安市,2018,1250.0,910.0,29556.0,52.0,86.0,462.0,2,11111.0,111111.0,19.70694686835536,38.62211459925066
4048,83.5666,,南充市,2019,2320.0,2210.0,58343.0,153.0,83.0,724.0,2,11111.0,111111.0,42.64649842448932,78.66598098920639
4049,61.6378,,安庆市,2020,2470.0,1588.0,63070.0,155.0,86.0,,2,11111.0,11111.0,42.6501185143767,56.146445739378976
4050,9.9588,,芜湖市,2009,901.9997,2084.0,28095.0,130.0,,230.1,2,1111.0,101111.0,-3.111619424540613,19.635308498502802
4051,3.5529,,北海市,2007,246.5826,824.0,17819.0,41.0,,156.32,2,1111.0,101111.0,-19.360030058915893,3.477907971780347
4052,8.8237,,朔州市,2011,855.2006,624.0,49696.0,41.0,4.0,172.6,2,11111.0,111111.0,-11.002996110569566,14.472436830479705
4053,13.6161,,蚌埠市,2012,890.2164,1434.0,27870.0,115.0,16.0,367.8,2,11111.0,111111.0,-7.602430462266174,14.944854230468302
4054,14.2683,,晋城市,2008,527.549,283.0,44021.0,45.0,,221.59,2,1111.0,101111.0,-12.997035364361064,12.25753136325832
4055,20.4771,,宿州市,2012,914.9528,1156.0,46477.0,67.0,11.0,651.7,2,11111.0,111111.0,-5.373704401114807,17.17358029161967
4056,48.2449,,宣城市,2020,1610.0,1284.0,57642.0,65.0,79.0,,2,11111.0,11111.0,30.871451609094773,44.36777883409705
4057,34.2144,,长治市,2013,1330.0,381.0,65464.0,59.0,16.0,338.6,2,11111.0,111111.0,0.6251070359398979,29.553913231865643
4058,57.6154,,安庆市,2019,2380.0,1476.0,63206.0,130.0,79.0,529.0,2,11111.0,111111.0,38.22916856068171,48.42110479859108
4059,,,晋中市,2015,1050.0,965.0,76879.0,72.0,98.0,329.66,2,11111.0,111111.0,42.262130653976705,64.5097196274217
4060,4.4207,,淮南市,2006,304.98,858.0,25987.0,94.0,,237.9,2,1111.0,101111.0,-17.512468770182508,5.429065109877275
4061,5.3128,,聊城市,2002,375.5,,40533.0,45.0,,561.31,2,1101.0,101101.0,-23.15222405660252,-0.5521788667212704
4062,7.3831,,德阳市,2006,539.2036,386.0,27734.0,40.0,,383.8,2,1111.0,101111.0,-15.193596012033618,15.660958969474374
4063,4.5892,,衡水市,2003,396.7576,485.0,41560.0,31.0,,413.35,2,1111.0,101111.0,-14.309049655443694,3.7465972793454583
4064,42.7409,,贵港市,2019,1260.0,1447.0,49919.0,86.0,51.0,565.0,2,11111.0,111111.0,16.227903814392036,40.03621891402956
4065,,,安顺市,2016,701.35,877.0,43578.0,68.0,31.0,300.0,2,11111.0,111111.0,-0.3428623622880309,43.98889836625781
4066,4.9696,,芜湖市,2006,479.719,1405.0,28337.0,117.0,,229.03,2,1111.0,101111.0,-12.287752126717091,10.653781753342692
4067,18.2151,,鞍山市,2007,1340.0,1317.0,43672.0,144.0,,350.25,2,1111.0,101111.0,2.568212018532165,7.439587677926671
4068,3.7001,,马鞍山市,2007,532.1,812.0,43672.0,70.0,,127.32,2,1111.0,101111.0,-10.898978295097844,7.439587677926671
4069,32.7512,2.8411,三门峡市,2019,1440.0,,46861.0,61.0,62.0,227.0,2,11101.0,111101.0,3.7864990446363014,30.097612023877616
4070,,,潜江市,2015,,,9430.0,,,,2,100.0,100.0,-60.582596218580115,-27.358552019472
4071,14.175999999999998,,运城市,2006,550.2093,310.0,67116.0,30.0,,493.2,2,1111.0,101111.0,-8.25274056946111,14.901489288076508
4072,10.2156,,临沂市,2002,702.13,,81147.0,70.0,,1008.45,2,1101.0,101101.0,-8.813225644417232,13.786819545464018
4073,2.2367,,莆田市,2003,262.7554,485.0,19227.0,29.0,,301.84,2,1111.0,101111.0,-20.25670098043961,-1.8376116121555341
4074,20.7789,,广安市,2017,1170.0,875.0,29961.0,68.0,74.0,465.0,2,11111.0,111111.0,14.597352925935574,38.33286348939767
4075,26.8951,0.3565,洛阳市,2008,1920.0,1433.0,71966.0,164.0,,686.5,2,1111.0,101111.0,16.546496889895412,34.954540591095466
4076,,,大庆市,2014,4080.0,3456.0,100475.0,245.0,72.0,276.0,2,11111.0,111111.0,69.16343684897967,94.83867429731134
4077,11.7533,,蚌埠市,2011,780.2393,1294.0,28283.0,109.0,18.0,365.5,2,11111.0,111111.0,-7.943972808994516,11.442751124779964
4078,,,衡水市,2014,1150.0,742.0,42006.0,46.0,66.0,452.6,2,11111.0,111111.0,14.346366459890135,19.0833872693936
4079,,,潜江市,2014,,,9494.0,,,,2,100.0,100.0,-60.533432845128424,-28.675283421591402
4080,,,晋中市,2014,1040.0,850.0,77920.0,53.0,71.0,330.5,2,11111.0,111111.0,30.090000416183894,47.66011297677235
4081,28.2858,,阜阳市,2010,721.8144,1147.0,48120.0,76.0,,1011.84,2,1111.0,101111.0,-5.833070108895399,15.03692884848553
4082,,,衡水市,2004,473.8046,500.0,42089.0,35.0,,414.27,2,1111.0,101111.0,-13.044112698759456,4.346078311236528
4083,66.4845,,长春市,2010,3330.0,5474.0,117735.0,394.0,,758.89,2,1111.0,101111.0,61.25890191298235,84.3293455859922
4084,5.7514,,平顶山市,2002,321.513,,37617.0,49.0,,484.99,2,1101.0,101101.0,-24.562541882534017,7.394461179146699
4085,15.6147,,合肥市,2006,1070.0,3094.0,54708.0,225.0,,469.85,2,1111.0,101111.0,7.560807465211062,30.502341345270846
4086,7.7028,0.1042,商丘市,2006,650.9783,691.0,51075.0,58.0,,875.71,2,1111.0,101111.0,-8.211347097710785,12.049525838837042
4087,30.1775,,宿州市,2015,1240.0,1574.0,47425.0,75.0,40.0,649.51,2,11111.0,111111.0,11.074272922067692,24.702345264249526
4088,22.3843,,鞍山市,2009,1730.0,1207.0,44258.0,154.0,,352.03,2,1111.0,101111.0,7.881334171896952,9.202900735905716
4089,5.4778,,马鞍山市,2009,665.8905,871.0,44258.0,76.0,,128.61,2,1111.0,101111.0,-8.601478271639769,9.202900735905716
4090,26.8634,,茂名市,2013,2160.0,536.0,54692.0,103.0,9.0,757.7,2,11111.0,111111.0,-1.4461633789198842,21.848687792298822
4091,5.8869,,淮南市,2008,453.62,1017.0,26475.0,96.0,,240.88,2,1111.0,101111.0,-14.51136887198507,7.13571623331832
4092,25.6057,,亳州市,2013,791.095,1349.0,40743.0,49.0,8.0,632.9,2,11111.0,111111.0,-8.473723181341601,13.719335592288182
4093,2.4024,,汕尾市,2007,291.2525,198.0,25546.0,13.0,,329.86,2,1111.0,101111.0,-19.81385316110968,-7.20791162228894
4094,1.765,,淮北市,2003,132.4689,556.0,13140.0,42.0,,203.94,2,1111.0,101111.0,-23.118503099573182,1.6608195393410767
4095,10.725,,德阳市,2008,695.0411,465.0,28247.0,43.0,,387.37,2,1111.0,101111.0,-12.453790874843236,18.38699311530166
4096,29.6625,,合肥市,2009,2100.0,3945.0,54931.0,280.0,,491.43,2,1111.0,101111.0,26.173464701595393,48.92039262463881
4097,0.6449,,嘉峪关市,2004,44.4385,197.0,5886.0,36.0,,16.76,2,1111.0,101111.0,-27.272967146168195,4.475220987253248
4098,35.0515,,运城市,2012,1070.0,433.0,68139.0,52.0,30.0,519.5,2,11111.0,111111.0,6.750657715928212,30.742494904343683
4099,6.9527,,石嘴山市,2011,368.0209,673.0,19577.0,100.0,3.0,75.1,2,11111.0,111111.0,-22.83463393478848,6.794729853685247
4100,1.298,,济源市,2002,,,9102.0,,,,2,100.0,100.0,-60.83455850752003,-28.877555445839313
4101,,,克拉玛依市,2013,853.1091,955.0,34388.0,64.0,4.0,37.9,2,11111.0,111111.0,-14.263229070480168,34.7985443482343
4102,14.5044,,咸阳市,2007,585.886,740.0,49797.0,62.0,,506.84,2,1111.0,101111.0,-9.236935080859409,11.501595556597286
4103,16.1899,,南昌市,2005,1010.0,1673.0,34761.0,109.0,,475.17,2,1111.0,101111.0,-1.9203266056552444,22.095496020966937
4104,5.7098,,北海市,2009,317.7113,685.0,18399.0,57.0,,160.18,2,1111.0,101111.0,-19.01268996525468,4.551570491060108
4105,149.5825,,昆明市,2011,2510.0,3263.0,101502.0,298.0,52.0,544.0,2,11111.0,111111.0,55.23940720424662,104.82922560460594
4106,,,福州市,2005,1480.0,1719.0,59226.0,170.0,,614.83,2,1111.0,101111.0,8.930737266552505,26.676449337882467
4107,,,克拉玛依市,2012,810.7054,869.0,34603.0,57.0,4.0,37.6,2,11111.0,111111.0,-14.984581737464502,34.3989228211258
4108,114.459,,长春市,2014,5340.0,7113.0,119921.0,470.0,116.0,754.6,2,11111.0,111111.0,125.55075389455641,154.664013719938
4109,9.0095,,石嘴山市,2013,446.4393,737.0,19784.0,103.0,2.0,76.6,2,11111.0,111111.0,-22.45957921490126,9.637408331601684
4110,2.5005,,汕尾市,2008,350.2293,212.0,25992.0,13.0,,335.99,2,1111.0,101111.0,-18.79050699046393,-5.57188059496894
4111,27.2681,0.3554,商丘市,2009,995.5475,719.0,52134.0,59.0,,910.87,2,1111.0,101111.0,-2.7623234523690883,19.367364865607154
4112,42.5397,,保定市,2005,1070.0,1217.0,108022.0,98.0,,1092.17,2,1111.0,101111.0,10.070370642100292,26.290990062653684
4113,6.7905,,淮安市,2006,651.06,1229.0,49028.0,89.0,,532.76,2,1111.0,101111.0,-6.512580788340589,-7.997398188082076
4114,4.7618,,聊城市,2003,454.19,1301.0,42121.0,50.0,,563.76,2,1111.0,101111.0,-9.891768251019824,0.8389208777811277
4115,5.3876,,七台河市,2013,240.9883,485.0,26739.0,68.0,2.0,92.0,2,11111.0,111111.0,-22.83888654667013,-5.310377008182012
4116,63.9617,,梅州市,2020,1210.0,874.0,77465.0,67.0,69.0,,2,11111.0,11111.0,30.13034779550617,39.30114480963171
4117,6.6484,,银川市,2004,188.9679,1024.0,33657.0,89.0,,137.79,2,1111.0,101111.0,-17.072403827509845,9.38150306490622
4118,60.4425,,贵阳市,2010,1120.0,1348.0,39338.0,162.0,,337.16,2,1111.0,101111.0,-1.5619702216866609,48.92583512181723
4119,13.861,,衡水市,2005,519.6937,503.0,43290.0,35.0,,417.63,2,1111.0,101111.0,-12.13170312348419,4.088916297069204
4120,37.9104,7.2096,洛阳市,2010,2320.0,1650.0,74361.0,181.0,,703.54,2,1111.0,101111.0,23.724314094575615,45.94097318760879
4121,11.5564,,防城港市,2017,741.6175,666.0,30455.0,41.0,34.0,98.0,2,11111.0,111111.0,-5.5491206116272105,4.6053148101358845
4122,23.6052,,景德镇市,2019,926.0,1485.0,25735.0,101.0,51.0,171.0,2,11111.0,111111.0,6.600367109933615,28.865816304133755
4123,,,莆田市,2004,308.4822,535.0,19929.0,30.0,,303.68,2,1111.0,101111.0,-19.23502227347299,-1.9962156168551175
4124,12.1944,,鹰潭市,2017,,546.0,17335.0,39.0,38.0,128.0,2,11110.0,111110.0,-15.682600810833614,-1.8276372202533349
4125,,,乌鲁木齐市,2012,2000.0,2225.0,69642.0,384.0,36.0,257.8,2,11111.0,111111.0,30.567543428254446,79.95104798684474
4126,23.7812,,开封市,2005,408.0088,595.0,30691.0,75.0,,487.67,2,1111.0,101111.0,-16.09950072775304,5.470649203139246
4127,25.0787,,景德镇市,2020,957.0,1485.0,25775.0,101.0,47.0,,2,11111.0,11111.0,5.032048579219406,30.290367662312406
4128,32.668,,葫芦岛市,2017,717.9,598.0,52148.0,94.0,68.0,277.0,2,11111.0,111111.0,17.503471779093207,21.390552115535144
4129,4.9915,,淮南市,2007,344.2294,947.0,27274.0,95.0,,239.42,2,1111.0,101111.0,-16.30738137249208,5.994796261382625
4130,87.7243,,长春市,2012,4460.0,6457.0,121983.0,434.0,56.0,756.9,2,11111.0,111111.0,93.04816017264406,120.66861709535223
4131,,,莆田市,2005,359.9087,559.0,20052.0,32.0,,304.81,2,1111.0,101111.0,-18.36047267929302,-0.6147606079630599
4132,18.0481,,湛江市,2011,1700.0,1610.0,66600.0,106.0,12.0,792.1,2,11111.0,111111.0,8.818843847283787,27.491327148521624
4133,10.6567,,阳江市,2011,766.8241,543.0,39869.0,45.0,7.0,284.6,2,11111.0,111111.0,-14.070295570502688,4.602187730735148
4134,23.3388,,长沙市,2006,1800.0,3002.0,58384.0,155.0,,631.0,2,1111.0,101111.0,19.53371314440259,44.647290269377834
4135,12.8012,,阳江市,2012,887.033,612.0,39889.0,48.0,4.0,282.5,2,11111.0,111111.0,-14.429754346839228,12.065666524640083
4136,30.9801,,运城市,2010,827.4316,332.0,70223.0,55.0,,503.68,2,1111.0,101111.0,-3.7579537522415163,23.298023666002127
4137,15.2439,,秦皇岛市,2006,552.0509,1168.0,38864.0,83.0,,280.54,2,1111.0,101111.0,-10.00231079548665,5.790275105079624
4138,30.19,,自贡市,2020,1460.0,2279.0,21629.0,130.0,49.0,,2,11111.0,11111.0,11.415840927559115,51.375787265610064
4139,13.5113,,防城港市,2018,696.8185,857.0,30808.0,49.0,49.0,99.0,2,11111.0,111111.0,2.055684899231153,11.381539945562581
4140,8.9195,0.0954,商丘市,2007,765.6721,704.0,53050.0,59.0,,889.71,2,1111.0,101111.0,-6.100460076073303,13.58007597619346
4141,14.3387,,衡水市,2006,546.9867,591.0,43828.0,44.0,,422.59,2,1111.0,101111.0,-11.337974396467445,4.45461150409883
4142,10.968,,金华市,2002,680.4122,,54162.0,54.0,,449.19,2,1101.0,101101.0,-15.128575812348284,8.584256287636563
4143,11.470999999999998,,淮安市,2008,915.83,1467.0,49876.0,100.0,,536.91,2,1111.0,101111.0,-1.463253532864151,-6.935304257983055
4144,16.6459,,阳泉市,2013,611.8094,611.0,22603.0,54.0,18.0,132.7,2,11111.0,111111.0,-15.765986094349866,13.162820101575878
4145,48.4019,,阜阳市,2014,1190.0,1914.0,50213.0,112.0,49.0,1051.4,2,11111.0,111111.0,18.47838580665889,35.799022290531965
4146,13.132,,咸阳市,2006,483.965,725.0,51307.0,58.0,,499.69,2,1111.0,101111.0,-10.510899756793739,10.82428874547732
4147,12.542,,咸阳市,2009,873.2,1075.0,51325.0,77.0,,516.38,2,1111.0,101111.0,-3.339459757189033,17.47838041781816
4148,85.5771,13.2009,洛阳市,2016,3820.0,2494.0,75525.0,216.0,107.0,737.0,2,11111.0,111111.0,67.66417508187746,95.586077195214
4149,67.3023,,保定市,2009,1730.0,1416.0,110326.0,131.0,,1155.28,2,1111.0,101111.0,20.843597003735052,41.631684848948254
4150,74.4346,15.380999999999998,商丘市,2016,1990.0,957.0,53321.0,63.0,91.0,977.0,2,11111.0,111111.0,33.832612577524216,61.75451469086076
4151,20.8898,,新余市,2020,1000.0,1230.0,15768.0,83.0,44.0,,2,11111.0,11111.0,-1.6289472689513005,23.6293718141417
4152,41.3057,,茂名市,2016,2640.0,718.0,57068.0,128.0,53.0,799.0,2,11111.0,111111.0,21.449495280794853,32.76437234307754
4153,55.4962,,贵阳市,2012,1700.0,1348.0,40159.0,230.0,34.0,374.5,2,11111.0,111111.0,9.44674601524668,61.91052624186148
4154,11.6035,,阳泉市,2010,429.3774,581.0,22793.0,52.0,,130.78,2,1111.0,101111.0,-16.97412485592959,10.081852562314054
4155,4.378,,营口市,2002,217.6304,,27504.0,73.0,,228.45,2,1101.0,101101.0,-27.87965094350282,3.2553067868841836
4156,5.2934,,鄂州市,2002,111.34,,7955.0,43.0,,103.64,2,1101.0,101101.0,-34.31745038535704,7.944974562942242
4157,11.1893,,福州市,2003,1350.0,1313.0,61351.0,160.0,,604.86,2,1111.0,101111.0,5.6520089603012185,24.071098328585293
4158,44.4452,7.1987,洛阳市,2011,2700.0,1792.0,76335.0,187.0,42.0,711.1,2,11111.0,111111.0,31.570004931419987,54.74587192008006
4159,10.0943,,盐城市,2006,1170.0,842.0,80579.0,72.0,,804.73,2,1111.0,101111.0,5.300748375058333,3.8159309753168467
4160,,,福州市,2004,1550.0,1430.0,61581.0,166.0,,609.39,2,1111.0,101111.0,9.137045920480588,26.37585257709846
4161,21.2844,,阳江市,2015,1250.0,976.0,40653.0,64.0,33.0,292.12,2,11111.0,111111.0,1.9428102495436408,5.161715799277994
4162,41.2594,,大庆市,2012,4000.0,3195.0,106735.0,233.0,29.0,281.6,2,11111.0,111111.0,51.16722732764532,69.97391511070242
4163,60.9562,,长沙市,2008,3000.0,3320.0,59619.0,243.0,,645.14,2,1111.0,101111.0,38.06540538308121,61.527810421514296
4164,,,阳泉市,2015,595.7009,643.0,22969.0,54.0,55.0,132.16,2,11111.0,111111.0,0.19721929890610568,0.30103928696156285
4165,,,长治市,2015,1200.0,736.0,70591.0,59.0,82.0,336.85,2,11111.0,111111.0,32.10642957986565,49.007864449441854
4166,20.8604,,滁州市,2014,1210.0,1798.0,68180.0,83.0,25.0,449.6,2,11111.0,111111.0,13.724338650163046,31.04497513403613
4167,27.9782,,聊城市,2004,572.69,2470.0,43662.0,52.0,,566.45,2,1111.0,101111.0,-2.5916533452559136,5.9479713261007845
4168,15.9901,,新余市,2017,,1165.0,16046.0,79.0,48.0,122.0,2,11110.0,111110.0,-5.399838149134163,8.455125441446118
4169,27.9101,,温州市,2005,1600.0,1258.0,62197.0,141.0,,750.28,2,1111.0,101111.0,9.51367783392874,23.827099116465746
4170,17.8294,,新余市,2018,1030.0,1180.0,16055.0,80.0,54.0,125.0,2,11111.0,111111.0,2.4791107118752507,9.802426233684963
4171,,,吕梁市,2019,1510.0,433.0,106906.0,33.0,74.0,394.0,2,11111.0,111111.0,40.962093619256656,61.43923788507039
4172,21.4356,,湛江市,2012,1860.0,2514.0,68318.0,106.0,8.0,785.2,2,11111.0,111111.0,13.591752730862133,40.087173602341444
4173,23.6158,0.6797,商丘市,2008,931.3905,705.0,54223.0,59.0,,901.11,2,1111.0,101111.0,-3.4123948955831374,14.995648805616913
4174,27.6943,,大庆市,2009,2120.0,2602.0,107379.0,207.0,,280.17,2,1111.0,101111.0,30.59767407036049,51.61822476547887
4175,24.1417,,滁州市,2015,1310.0,1910.0,68451.0,84.0,42.0,449.06,2,11111.0,111111.0,22.07848467015205,35.70655701233389
4176,10.9344,,淮安市,2007,765.23,1320.0,50952.0,95.0,,534.0,2,1111.0,101111.0,-4.125724402629611,-7.367699935104945
4177,44.1406,,宣城市,2019,1560.0,1256.0,62596.0,63.0,71.0,279.0,2,11111.0,111111.0,28.916479208226505,39.10841544613588
4178,64.4728,,贵阳市,2011,1380.0,1348.0,40901.0,162.0,31.0,376.1,2,11111.0,111111.0,5.856289713862572,56.507805795138985
4179,53.2145,,清远市,2017,1470.0,1139.0,96894.0,75.0,83.0,437.0,2,11111.0,111111.0,45.906140016709344,45.64476750105083
4180,43.0186,0.3722,周口市,2011,1410.0,655.0,61013.0,56.0,14.0,1238.5,2,11111.0,111111.0,-0.043477987383695904,23.132389001276376
4181,132.4215,,昆明市,2010,2120.0,2128.0,107225.0,275.0,,583.99,2,1111.0,101111.0,27.620785940805913,73.576599024475
4182,18.4207,,滁州市,2013,1090.0,1510.0,68952.0,83.0,7.0,449.5,2,11111.0,111111.0,4.2564124460882615,26.449471219718045
4183,6.306,,泰安市,2002,515.2,,39573.0,59.0,,546.41,2,1101.0,101101.0,-20.775631823630093,1.8244133662511572
4184,14.9786,,德阳市,2009,779.893,500.0,30163.0,51.0,,388.4,2,1111.0,101111.0,-10.782948139330433,21.65557413989315
4185,19.7901,,秦皇岛市,2008,808.9526,1371.0,40257.0,87.0,,285.85,2,1111.0,101111.0,-5.048469377053196,10.309741742638309
4186,43.6732,,运城市,2013,1140.0,601.0,72808.0,52.0,20.0,522.4,2,11111.0,111111.0,5.463476044660212,34.392282240585956
4187,32.8347,,大庆市,2010,2900.0,2696.0,108684.0,207.0,,279.8,2,1111.0,101111.0,42.90364554625236,63.5327649942416
4188,143.7488,,长春市,2016,5990.0,7713.0,127061.0,519.0,141.0,753.0,2,11111.0,111111.0,145.6924026890291,174.311759666312
4189,24.2736,,云浮市,2017,803.56,279.0,40021.0,29.0,61.0,300.0,2,11111.0,111111.0,7.173915350895122,7.133069740662979
4190,,,石嘴山市,2015,482.3793,1582.0,20958.0,103.0,9.0,74.53,2,11111.0,111111.0,-14.019594416155815,14.26793504211859
4191,29.4803,,鞍山市,2011,2400.0,1340.0,47642.0,163.0,22.0,351.6,2,11111.0,111111.0,8.264054811522401,19.207050847260636
4192,10.5814,,马鞍山市,2011,1140.0,1051.0,47642.0,83.0,22.0,228.6,2,11111.0,111111.0,0.2775467889216898,19.207050847260636
4193,27.888,,湛江市,2014,2260.0,1035.0,69638.0,108.0,32.0,819.0,2,11111.0,111111.0,17.199430242502636,29.655473030986258
4194,10.7633,,南昌市,2003,641.0248,1506.0,37201.0,85.0,,450.77,2,1111.0,101111.0,-7.466203337833292,17.421941519524022
4195,0.6361,,嘉峪关市,2005,81.3069,238.0,6346.0,37.0,,17.22,2,1111.0,101111.0,-26.467260895232805,4.975207857085952
4196,61.8395,,清远市,2018,1570.0,1154.0,98429.0,80.0,98.0,443.0,2,11111.0,111111.0,53.39815389801362,49.954258263401684
4197,31.2999,,湛江市,2015,2380.0,1282.0,69808.0,109.0,73.0,822.96,2,11111.0,111111.0,36.558498436830526,39.77740398656488
4198,29.5161,,滁州市,2016,1420.0,1969.0,69931.0,85.0,63.0,454.0,2,11111.0,111111.0,32.305733727951704,49.84203006163506
4199,18.3092,,阳江市,2014,1170.0,694.0,41808.0,51.0,29.0,289.4,2,11111.0,111111.0,-1.5296269403205611,10.926415848163058
4200,16.23,,衡水市,2007,558.3839,595.0,45803.0,44.0,,427.18,2,1111.0,101111.0,-10.79859680393697,5.04969684054924
4201,75.7579,10.9196,洛阳市,2015,3470.0,2369.0,78729.0,209.0,110.0,728.45,2,11111.0,111111.0,67.95757383913096,89.35145346612583
4202,16.9524,,盐城市,2008,1600.0,1176.0,83119.0,125.0,,811.71,2,1111.0,101111.0,13.052807235721204,7.5807565106023
4203,14.0191,,咸阳市,2008,764.556,808.0,53574.0,63.0,,510.45,2,1111.0,101111.0,-5.601792965026232,13.971228273836527
4204,10.7563,1.4399,开封市,2006,475.2888,672.0,32471.0,81.0,,497.93,2,1111.0,101111.0,-14.501786613188195,5.759086323359632
4205,37.543,,湛江市,2016,2580.0,1312.0,70213.0,111.0,78.0,835.0,2,11111.0,111111.0,39.783598271123616,51.0984753334063
4206,1.7528,,淮北市,2004,169.13,600.0,14303.0,44.0,,209.39,2,1111.0,101111.0,-22.18926204345531,1.8377549406769909
4207,12.5299,,临沂市,2003,834.6,1056.0,89535.0,108.0,,1011.05,2,1111.0,101111.0,2.422134971136881,13.152824099937833
4208,6.4731,,平顶山市,2003,365.6628,371.0,41157.0,53.0,,489.11,2,1111.0,101111.0,-15.621599536897016,8.487839241785377
4209,37.98,,眉山市,2018,1260.0,,37595.0,66.0,99.0,345.0,2,11101.0,111101.0,14.498169712326114,33.41333744322141
4210,,,吕梁市,2020,1540.0,433.0,110391.0,33.0,68.0,,2,11111.0,11111.0,39.81288694610686,64.86317732104197
4211,5.8302,,石嘴山市,2010,298.5969,464.0,21323.0,94.0,,74.82,2,1111.0,101111.0,-20.21653097642168,5.738285340525415
4212,38.7468,,锦州市,2017,1080.0,1199.0,52844.0,77.0,72.0,296.0,2,11111.0,111111.0,23.92930716197249,29.243403731378972
4213,4.4972,,北海市,2008,313.8785,620.0,19982.0,68.0,,157.71,2,1111.0,101111.0,-19.21291332072505,3.1925667610950015
4214,25.1331,,宿州市,2014,1140.0,1435.0,52090.0,72.0,25.0,642.3,2,11111.0,111111.0,5.192609523623005,22.513246007496086
4215,,,阳泉市,2014,616.6154,620.0,23883.0,55.0,35.0,133.2,2,11111.0,111111.0,-7.988459114076573,9.581653446511883
4216,35.1243,,福州市,2009,2600.0,2111.0,64200.0,183.0,,637.92,2,1111.0,101111.0,28.158316833298315,43.86336283247005
4217,,,晋城市,2014,1040.0,572.0,49386.0,45.0,53.0,218.9,2,11111.0,111111.0,10.140240092303273,27.71035265289173
4218,,,石嘴山市,2016,513.5744,1582.0,21402.0,103.0,13.0,75.0,2,11111.0,111111.0,-12.043075179945262,16.088356792408483
4219,42.9573,,保定市,2006,1200.0,1275.0,116405.0,100.0,,1106.08,2,1111.0,101111.0,13.74036043468262,29.532946335248894
4220,34.4577,,聊城市,2005,693.1391,2090.0,45313.0,56.0,,569.5,2,1111.0,101111.0,-2.2631814766537133,4.073960941002358
4221,14.7105,,盐城市,2007,1370.0,1022.0,84222.0,100.0,,809.79,2,1111.0,101111.0,9.415476915569194,6.1735013830938605
4222,37.2022,,葫芦岛市,2018,812.7841,598.0,55666.0,90.0,90.0,276.0,2,11111.0,111111.0,28.40548109337728,29.488267523506526
4223,22.8579,,大连市,2003,1630.0,1715.0,72648.0,248.0,,560.16,2,1111.0,101111.0,12.611489802785215,35.21796405948278
4224,5.7545,,芜湖市,2007,582.3014,1586.0,31632.0,118.0,,230.46,2,1111.0,101111.0,-9.364274033799084,12.937903600075622
4225,41.5742,7.0545,周口市,2012,1570.0,658.0,63082.0,60.0,13.0,1229.2,2,11111.0,111111.0,0.9867171732359594,29.819395152476527
4226,17.3033,,秦皇岛市,2007,683.5782,1322.0,41421.0,87.0,,283.31,2,1111.0,101111.0,-6.9353543417478525,8.912939302738359
4227,19.5968,,南昌市,2006,1180.0,1708.0,37945.0,109.0,,483.96,2,1111.0,101111.0,1.342747439084221,24.955060576319486
4228,66.15,,自贡市,2018,1410.0,1728.0,22999.0,124.0,86.0,323.0,2,11111.0,111111.0,24.11706709611795,43.03223482701325
4229,25.9459,,鞍山市,2010,2130.0,1282.0,48900.0,158.0,,351.79,2,1111.0,101111.0,14.971785267483744,11.16498175611661
4230,6.8423,,马鞍山市,2010,811.0148,968.0,48900.0,78.0,,129.1,2,1111.0,101111.0,-5.194479573354712,11.16498175611661
4231,19.5217,,新余市,2019,972.0,,16751.0,82.0,29.0,125.0,2,11101.0,111101.0,-23.5026971891758,-1.237247994975661
4232,16.4385,,温州市,2002,1060.0,,64960.0,113.0,,739.12,2,1101.0,101101.0,-5.4421195952026915,18.270712504782157
4233,29.82800000000001,,长沙市,2007,2190.0,3131.0,62600.0,181.0,,637.36,2,1111.0,101111.0,26.381402158346475,50.66998827726665
4234,13.7701,,南昌市,2004,770.4622,1521.0,38133.0,135.0,,460.79,2,1111.0,101111.0,-5.8941268877886595,18.513889798487877
4235,30.9902,,渭南市,2011,1030.0,1159.0,68805.0,51.0,20.0,564.7,2,11111.0,111111.0,6.797202834562825,28.699345259415246
4236,48.2,,葫芦岛市,2020,770.0,521.0,56047.0,93.0,58.0,,2,11111.0,11111.0,14.423587148692858,43.86615950335672
4237,3.1833,,汕尾市,2010,465.0789,244.0,28322.0,14.0,,344.98,2,1111.0,101111.0,-16.528366214736106,-2.0911601310647256
