Unnamed: 0,stock,register,city,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,stock_model_chose,register_model_chose,pr_register,pr_register_corrected
2690,,,中卫市,2018,402.9947,576.0,28033.0,32.0,37.0,122.0,2,11111.0,111111.0,-1.4063531118402892,1.062302701590375
2691,18.06,,达州市,2018,1690.0,449.0,34107.0,115.0,91.0,666.0,2,11111.0,111111.0,5.605313127942036,7.210956180895682
2692,73.964,,衡阳市,2015,2600.0,2257.0,31481.0,159.0,82.0,799.27,2,11111.0,111111.0,6.671041425101401,8.897202978445268
2693,,,包头市,2015,3720.0,2852.0,56811.0,196.0,55.0,223.86,2,11111.0,111111.0,3.66719210306616,5.597861047909106
2694,4.391,,清远市,2004,248.2768,538.0,39197.0,38.2,,391.26,2,1111.0,101111.0,1.5173938955433468,1.39114600033092
2695,5.4393,,来宾市,2011,486.2126,250.0,27525.0,29.0,2.0,261.7,2,11111.0,111111.0,-1.300908103836179,1.4204457698504762
2696,32.7547,,玉溪市,2006,415.8666,297.0,30754.0,21.0,,210.62,2,1111.0,101111.0,1.4633958341849318,2.065158748257576
2697,68.0085,,郴州市,2014,1870.0,850.0,39828.0,72.0,33.0,518.8,2,11111.0,111111.0,3.1747930304367395,5.494360804944394
2698,25.5,,乐山市,2015,1300.0,871.0,26304.0,74.0,58.0,353.79,2,11111.0,111111.0,1.6719846968783854,5.190042288289049
2699,29.7403,,包头市,2010,2460.0,2246.0,56950.0,183.0,,219.8,2,1111.0,101111.0,5.962525143140428,6.39257529193079
2700,89.0738,,郴州市,2020,2500.0,,39914.0,80.0,71.0,,2,11101.0,11101.0,12.774407033638573,6.880984050343404
2701,38.9702,,玉溪市,2007,495.9279,321.0,30860.0,22.0,,212.25,2,1111.0,101111.0,1.645248087370352,2.506964110072914
2702,,,黔西南布依族苗族自治州,2018,,,34782.0,,,,2,100.0,100.0,1.1882376518230529,1.3213727822648391
2703,2.78,,孝感市,2003,343.55,494.0,18433.0,44.0,,508.91,2,1111.0,101111.0,1.5090626612182358,1.6292512486871422
2704,8.8492,,抚顺市,2005,390.2406,645.0,23375.0,122.0,,224.39,2,1111.0,101111.0,1.0202844351293194,0.7382601415428315
2705,,,七台河市,2016,216.6414,487.0,11352.0,68.0,16.0,80.0,2,11111.0,111111.0,-3.1113050250508776,-0.43215352303360266
2706,29.0768,,宜昌市,2013,2820.0,1767.0,44003.0,153.0,26.0,400.1,2,11111.0,111111.0,2.967023662911912,5.510033740990326
2707,15.9525,,丹东市,2012,1020.0,1051.0,30677.0,77.0,9.0,240.5,2,11111.0,111111.0,-0.822457799669241,1.0564213381064886
2708,5.6547,,双鸭山市,2010,396.3504,314.0,47548.0,59.0,,151.58,2,1111.0,101111.0,1.6223003783049468,1.5851750808325855
2709,,,铜仁市（2011年前为铜仁地区）,2020,,,37406.0,,38.0,,2,10100.0,10100.0,8.957699062208897,6.931818727642295
2710,1.579,,衢州市,2002,200.3105,,18386.0,31.0,,244.15,2,1101.0,101101.0,1.2939892406510556,0.9701246915259154
2711,16.2104,,贵港市,2014,805.3951,787.0,22069.0,69.0,13.0,543.2,2,11111.0,111111.0,0.9960242176361032,3.480404069801708
2712,0.2507,,萍乡市,2003,142.8645,519.0,7943.0,63.0,,177.74,2,1111.0,101111.0,0.13087722774397248,-0.4006888338601391
2713,11.6503,,眉山市,2011,673.3376,518.0,14982.0,45.0,7.0,350.8,2,11111.0,111111.0,-0.8115013623341203,2.3412502301043108
2714,,,龙岩市,2016,1900.0,717.0,39581.0,62.0,70.0,314.0,2,11111.0,111111.0,2.914413268543032,3.3689719114265855
2715,7.2871,,自贡市,2010,647.7251,794.0,9083.0,80.0,,325.96,2,1111.0,101111.0,1.5037034929771307,3.130199561576915
2716,10.9457,,双鸭山市,2012,565.4312,3568.0,47690.0,51.0,3.0,150.4,2,11111.0,111111.0,-2.2290834117676233,-0.26416777778068923
2717,14.6309,,眉山市,2012,775.2152,518.0,14994.0,45.0,6.0,350.4,2,11111.0,111111.0,-0.7290950445087354,2.508294087217556
2718,9.963,,随州市,2013,661.94,468.0,20004.0,45.0,9.0,257.6,2,11111.0,111111.0,-1.2468017036888002,1.2962083743896136
2719,,,龙岩市,2015,1740.0,591.0,39631.0,58.0,49.0,309.38,2,11111.0,111111.0,2.1133019729445923,2.2402776378354856
2720,,,黄冈市,2015,1590.0,975.0,36325.0,47.0,52.0,744.42,2,11111.0,111111.0,4.912471579053456,8.030456923977749
2721,10.8258,,河源市,2012,615.2596,421.0,32630.0,31.0,5.0,355.1,2,11111.0,111111.0,-0.2900330310219985,2.5001312496354595
2722,9.8,,黄冈市,2011,1050.0,773.0,36355.0,135.0,23.0,746.3,2,11111.0,111111.0,3.3695635681764986,5.069636773528723
2723,14.4802,,河源市,2014,768.9506,415.0,32645.0,34.0,17.0,365.3,2,11111.0,111111.0,0.3122621051924561,4.140237151784989
2724,63.82,,桂林市,2018,2000.0,1782.0,57739.0,109.0,137.0,538.0,2,11111.0,111111.0,6.848216014203032,8.565395271334552
2725,,,襄阳市（2010年前为襄樊市）,2014,3130.0,2009.0,41168.0,157.0,49.0,595.5,2,11111.0,111111.0,5.2228342656128754,8.014038539521962
2726,38.9235,,德宏傣族景颇族自治州,2011,,,23368.0,,,,2,100.0,100.0,0.13933327525594574,3.1672511360284936
2727,2.0941,,朔州市,2002,100.3957,,22249.0,28.0,,141.05,2,1101.0,101101.0,0.9702879258535142,0.4968971245755911
2728,,,承德市,2020,1550.0,1274.0,82786.0,80.0,68.0,,2,11111.0,11111.0,12.182061720185747,9.02568238994693
2729,32.6017,,哈尔滨市,2004,1680.0,2192.0,111413.0,293.0,,970.23,2,1111.0,101111.0,6.7087905568892525,5.953783315492153
2730,3.438,,云浮市,2005,213.7294,58.0,16357.0,18.0,,263.36,2,1111.0,101111.0,0.8562559818282941,0.720735454936808
2731,102.9343,,永州市,2020,2110.0,1245.0,46824.0,69.0,67.0,,2,11111.0,11111.0,11.476137081192698,6.181665889250205
2732,,,三明市,2019,2600.0,368.0,48213.0,40.0,47.0,289.0,2,11111.0,111111.0,3.2420302873233986,2.532104225016578
2733,5.1733,,三门峡市,2003,224.5634,155.0,20864.0,24.0,,220.9,2,1111.0,101111.0,0.8605598961654346,0.11112259979315975
2734,3.3982,,贵港市,2007,338.01800000000014,618.0,22314.0,52.0,,491.59,2,1111.0,101111.0,1.4993010888560858,1.1433288910979542
2735,7.0402,,景德镇市,2010,461.5001,668.0,11036.0,73.0,,163.16,2,1111.0,101111.0,0.8482764919874815,1.0043418683065966
2736,16.8259,,萍乡市,2016,998.2752,734.0,8030.0,52.0,35.0,200.0,2,11111.0,111111.0,-0.9627550600297914,2.8440718808123036
2737,36.8103,,包头市,2011,3010.0,2332.0,58018.0,185.0,17.0,221.8,2,11111.0,111111.0,1.9073128418117644,5.099132714928402
2738,,,三明市,2017,,327.0,48321.0,39.0,87.0,288.0,2,11110.0,111110.0,0.5729708618153442,0.7508918930195367
2739,3.7204,,西宁市,2002,121.3381,,15985.0,61.0,,202.46,2,1101.0,101101.0,0.8729387051652627,2.5066020487521787
2740,,,鄂尔多斯市,2020,3530.0,2958.0,183015.0,118.0,68.0,,2,11111.0,11111.0,18.8190266196012,6.002259326967562
2741,27.9844,,临夏回族自治州,2020,,,17156.0,,,,2,100.0,100.0,-0.4315265448978014,-5.498121383903481
2742,51.3885,,玉溪市,2009,644.4042,326.0,31468.0,23.0,,214.36,2,1111.0,101111.0,2.003569244894928,3.587699305923822
2743,19.855,,梧州市,2017,1340.0,1105.0,26481.0,58.0,81.0,349.0,2,11111.0,111111.0,2.3403534730972897,4.23015605740896
2744,,,宜昌市,2014,3130.0,1879.0,44816.0,162.0,52.0,400.4,2,11111.0,111111.0,4.080508674737807,6.871712948646894
2745,,,南平市,2017,,444.0,55506.0,48.0,76.0,319.0,2,11110.0,111110.0,0.6636037537319872,0.8696684457494659
2746,1.1446,,新余市,2002,89.96600000000002,,6700.0,32.0,,108.19,2,1101.0,101101.0,0.5774248123643937,0.18683783202423154
2747,44.6865,,玉溪市,2008,596.0973,326.0,31547.0,23.0,,212.98,2,1111.0,101111.0,1.8908757311970616,2.7222468422468884
2748,33.5458,,绵阳市,2013,1460.0,1530.0,42842.0,110.0,20.0,547.4,2,11111.0,111111.0,2.3845767493898613,5.956223968065958
2749,15.1,,攀枝花市,2016,1010.0,868.0,15684.0,76.0,20.0,111.0,2,11111.0,111111.0,-1.8519062358540173,2.063867083552843
2750,14.3842,,阜新市,2011,480.2605,494.0,21849.0,77.0,22.0,192.1,2,11111.0,111111.0,-1.5200049964788669,1.7150936741820495
2751,,,龙岩市,2014,1620.0,467.0,40273.0,50.0,40.0,307.1,2,11111.0,111111.0,1.7579922843211868,2.1681821942820196
2752,16.201,,鸡西市,2013,570.9117,642.0,47691.0,79.0,3.0,186.6,2,11111.0,111111.0,-1.2341851881711268,0.35098645557937025
2753,76.1671,,桂林市,2020,2130.0,2106.0,58580.0,134.0,106.0,,2,11111.0,11111.0,12.556145899776187,5.510969668766548
2754,24.5727,,柳州市,2011,1580.0,1587.0,39421.0,162.0,29.0,374.8,2,11111.0,111111.0,1.367207934269466,4.088561807956121
2755,11.6582,,平凉市,2013,341.0775,557.0,23607.0,38.0,1.0,231.9,2,11111.0,111111.0,-1.9261837943968576,1.6143548177109093
2756,43.4579,,九江市,2016,2100.0,1548.0,40489.0,107.0,71.0,520.0,2,11111.0,111111.0,4.364476306410384,8.171303247252478
2757,13.3,,资阳市,2014,1200.0,500.0,12213.0,45.0,13.0,507.3,2,11111.0,111111.0,0.9816388080739458,4.583015766851993
2758,80.02,,玉溪市,2016,1310.0,318.0,31775.0,38.0,39.0,217.0,2,11111.0,111111.0,0.5262075251596183,5.149692102632191
2759,,,忻州市,2016,716.1357,641.0,53623.0,37.0,72.0,308.0,2,11111.0,111111.0,2.1090851525233982,5.84717590801041
2760,13.9391,,南宁市,2005,723.3557,1939.0,47057.0,170.0,,659.54,2,1111.0,101111.0,2.695356668381504,2.969082458285503
2761,6.4913,,鹰潭市,2006,143.2082,172.0,7540.0,22.0,,112.95,2,1111.0,101111.0,0.16113365319720252,0.10290942899140818
2762,,,三明市,2018,2350.0,365.0,49002.0,40.0,85.0,289.0,2,11111.0,111111.0,4.125236965747948,3.230624333043039
2763,6.7047,,亳州市,2007,335.566,523.0,18214.0,32.0,,576.38,2,1111.0,101111.0,1.6241984619441836,1.1790589392011286
2764,18.3976,,河源市,2015,810.0793,,33465.0,,36.0,366.41,2,10101.0,110101.0,0.3432557339585598,0.5063743934720477
2765,1.2346,,鹰潭市,2004,96.3748,165.0,7565.0,21.0,,111.58,2,1111.0,101111.0,0.05421838623333192,-0.46196835196528546
2766,4.4331,,孝感市,2005,360.23,577.0,19061.0,44.0,,506.01,2,1111.0,101111.0,1.5297775006265495,1.6222041547805959
2767,27.19,,庆阳市,2016,597.8324,321.0,58018.0,25.0,32.0,270.0,2,11111.0,111111.0,0.7538249456197859,4.6417442801941
2768,113.8109,,曲靖市,2018,2010.0,1595.0,61910.0,103.0,118.0,664.0,2,11111.0,111111.0,7.3726229659407805,10.391446683616033
2769,2.474,,天门市,2010,,,5612.0,,,,2,100.0,100.0,-1.4923774405602055,-0.8823169101266808
2770,7.1298,,内江市,2010,690.2791,303.0,11542.0,40.0,,425.53,2,1111.0,101111.0,2.060395146088115,3.6868912146878996
2771,45.7657,,包头市,2013,3500.0,2504.0,59168.0,186.0,13.0,225.0,2,11111.0,111111.0,2.3522338334595334,4.746774403271545
2772,39.4427,,哈尔滨市,2006,2090.0,2665.0,113847.0,331.0,,980.4,2,1111.0,101111.0,7.5310063921212285,6.821992665115978
2773,,,毕节市（2011年前为毕节地区）,2019,,,57568.0,,72.0,,2,10100.0,10100.0,12.227919408713788,15.40319395414954
2774,,,包头市,2014,3640.0,2669.0,59222.0,190.0,34.0,223.7,2,11111.0,111111.0,3.0820474082016176,5.302049888136576
2775,33.3717,,梅州市,2016,1050.0,,34037.0,58.0,51.0,551.0,2,11101.0,111101.0,3.4569962126684683,8.246686015978119
2776,10.9705,,吴忠市,2012,315.0281,463.0,36073.0,45.0,1.0,141.6,2,11111.0,111111.0,-2.176128382511888,2.6065835653852774
2777,9.4453,,眉山市,2010,552.2508,454.0,15462.0,44.0,,349.08,2,1111.0,101111.0,1.6264516219097724,3.252947690509557
2778,25.9087,,梅州市,2015,959.7781,740.0,34068.0,54.0,57.0,543.79,2,11111.0,111111.0,2.9150629871075813,4.300330936955663
