,stock,register,city,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,stock_model_chose,register_model_chose,pr_stock
1537,,,三明市,2007,545.6879,319.0,22788.0,24.0,,269.5,2,1111.0,101111.0,13.028201785465173
1538,8.619,,襄阳市（2010年前为襄樊市）,2004,557.88,1205.0,19566.0,82.0,,578.77,2,1111.0,101111.0,15.949767478688642
1539,74.3061,,楚雄彝族自治州,2018,,,28229.0,,,,2,100.0,100.0,21.58041641216236
1540,4.0202,,榆林市,2004,185.04,160.0,42660.0,26.0,,349.96,2,1111.0,101111.0,10.432528888462762
1541,4.6506,,乐山市,2005,306.7168,660.0,12663.0,69.0,,347.9,2,1111.0,101111.0,8.664397278195905
1542,9.9264,,达州市,2010,819.203,164.0,16486.0,32.0,,685.49,2,1111.0,101111.0,15.197665472837324
1543,10.0,,庆阳市,2011,454.3451,305.0,26945.0,25.0,2.0,262.0,2,11111.0,111111.0,14.511012933948967
1544,11.0419,,广元市,2012,468.6575,451.0,16229.0,45.0,5.0,311.7,2,11111.0,111111.0,13.143629403695265
1545,6.837999999999999,,宜昌市,2002,444.0603,,21114.0,62.0,,397.27,2,1101.0,101101.0,12.431551928144563
1546,66.0221,,益阳市,2015,1350.0,823.0,12261.0,75.0,43.0,480.82,2,11111.0,111111.0,33.838996127220575
1547,11.3076,,贺州市,2015,468.1077,321.0,11700.0,24.0,11.0,239.79,2,11111.0,111111.0,12.826348531066337
1548,54.99,,楚雄彝族自治州,2013,,,28337.0,,,,2,100.0,100.0,21.66337960486209
1549,62.33,,临沧市（2003年前为临沧地区）,2013,416.0951,189.0,23591.0,18.0,1.0,236.4,2,11111.0,111111.0,11.889209924019026
1550,25.81,,白银市,2018,511.5968,632.0,20084.0,67.0,59.0,182.0,2,11111.0,111111.0,39.14777890434122
1551,,,博尔塔拉蒙古自治州,2020,,,23901.0,,,,2,100.0,100.0,18.25574328249167
1552,,,海东市(2013年前为海东地区）,2010,,,13015.0,,,,2,100.0,100.0,9.893360729442888
1553,14.2759,,桂林市,2009,940.5425,634.0,27789.0,61.0,,511.63,2,1111.0,101111.0,20.79727349889771
1554,,,喀什地区,2019,,,110976.0,,,,2,100.0,100.0,85.14481739664954
1555,21.51,,平凉市,2016,367.3,669.0,11193.0,36.0,34.0,234.0,2,11111.0,111111.0,24.29599647972441
1556,2.4722,,鸡西市,2004,194.6995,320.0,22651.0,73.0,,194.16,2,1111.0,101111.0,7.1836755500425955
1557,7.067,,上饶市,2006,451.4277,342.0,22910.0,24.0,,690.52,2,1111.0,101111.0,11.745987161799901
1558,,,鸡西市,2015,514.6868,654.0,22689.0,81.0,19.0,181.7,2,11111.0,111111.0,23.563667703935074
1559,1.4235,,鹤岗市,2002,76.8841,,14825.0,58.0,,110.89,2,1101.0,101101.0,5.022332721371803
1560,1.7201,,安顺市,2002,70.7276,,9339.0,18.0,,249.33,2,1101.0,101101.0,2.9527820727302077
1561,30.4135,,衡阳市,2005,590.8645,706.0,15476.0,93.0,,722.61,2,1111.0,101111.0,13.33064576425866
1562,17.1169,,百色市,2014,917.9154,430.0,36653.0,41.0,13.0,412.0,2,11111.0,111111.0,25.530507428873463
1563,,,鹤岗市,2015,265.5736,457.0,14896.0,53.0,17.0,105.61,2,11111.0,111111.0,17.19526990525759
1564,19.7933,,抚州市,2014,1040.0,1117.0,19057.0,58.0,19.0,427.5,2,11111.0,111111.0,26.371725593714324
1565,10.0187,,桂林市,2007,744.3201,576.0,28037.0,59.0,,504.62,2,1111.0,101111.0,17.67255828881272
1566,13.3556,,达州市,2012,1140.0,198.0,16821.0,36.0,6.0,695.6,2,11111.0,111111.0,14.609622811859948
1567,8.8262,,宜昌市,2004,588.6758,1134.0,21534.0,69.0,,398.52,2,1111.0,101111.0,16.593436494673515
1568,2.5257,,梧州市,2004,195.543,219.0,12750.0,23.0,,302.65,2,1111.0,101111.0,5.574516270897935
1569,,,牡丹江市,2018,1300.0,1068.0,39495.0,82.0,96.0,252.0,2,11111.0,111111.0,67.76527889801592
1570,4.1935,,平凉市,2006,125.5928,350.0,11334.0,48.0,,225.48,2,1111.0,101111.0,4.572522196054692
1571,23.8999,,百色市,2016,1110.0,515.0,36909.0,49.0,47.0,417.0,2,11111.0,111111.0,41.42185158079292
1572,,,通辽市,2019,1270.0,1226.0,59972.0,63.0,68.0,317.0,2,11111.0,111111.0,63.85297284100613
1573,11.0467,,中卫市,2008,119.1009,337.0,13900.0,26.0,,114.17,2,1111.0,101111.0,5.1345878050498355
1574,6.0046,,荆州市,2004,430.02,748.0,14363.0,60.0,,640.11,2,1111.0,101111.0,11.312644893127889
1575,37.5789,,保山市,2009,221.6546,236.0,19453.0,20.0,,250.23,2,1111.0,101111.0,7.268531842036185
1576,,,博尔塔拉蒙古自治州,2019,,,24386.0,,,,2,100.0,100.0,18.628309471930276
1577,10.5239,,南平市,2011,894.3055,237.0,26854.0,28.0,12.0,313.4,2,11111.0,111111.0,20.01264432101543
1578,5.285,,上饶市,2004,301.0663,279.0,23248.0,35.0,,668.82,2,1111.0,101111.0,9.145051985483176
1579,14.1881,,抚州市,2012,825.04,1001.0,19219.0,55.0,3.0,417.8,2,11111.0,111111.0,18.112784404109025
1580,9.9202,,宜昌市,2005,608.06,1134.0,21701.0,70.0,,398.78,2,1111.0,101111.0,16.9007389681075
1581,2.1143,,绥化市,2002,320.2128,,35682.0,23.0,,550.56,2,1101.0,101101.0,12.638611313868324
1582,3.4204,,吴忠市,2006,119.6379,312.0,17197.0,21.0,,127.66,2,1111.0,101111.0,5.675240818665712
1583,65.7929,,常德市,2010,1490.0,950.0,18615.0,76.0,,623.11,2,1111.0,101111.0,28.62160558517347
1584,,,固原市,2014,201.0289,782.0,10798.0,40.0,5.0,153.3,2,11111.0,111111.0,11.968300414216063
1585,4.0473,,佳木斯市,2002,184.7101,,33366.0,55.0,,243.62,2,1101.0,101101.0,10.595065201374213
1586,3.7219,,咸宁市,2004,205.0,317.0,9995.0,31.0,,276.98,2,1111.0,101111.0,5.5735305629726755
1587,19.5875,,承德市,2010,888.9619,693.0,40471.0,100.0,,372.96,2,1111.0,101111.0,22.084128752374827
1588,1.6751,,中卫市,2007,89.6641,320.0,14009.0,22.0,,106.04,2,1111.0,101111.0,4.685097925600191
1589,11.6068,,上饶市,2009,728.5029,432.0,23386.0,31.0,,728.27,2,1111.0,101111.0,16.292039444092843
1590,,,牡丹江市,2017,1340.0,1046.0,39931.0,82.0,72.0,255.0,2,11111.0,111111.0,57.761178234914595
1591,10.1474,,汉中市,2010,509.70300000000003,270.0,27837.0,33.0,,381.53,2,1111.0,101111.0,13.059975797238238
1592,19.8993,,汉中市,2015,1060.0,309.0,27838.0,42.0,41.0,385.21,2,11111.0,111111.0,34.002400636733995
1593,32.3918,,吉安市,2016,1460.0,861.0,26025.0,56.0,48.0,535.0,2,11111.0,111111.0,41.27368090627899
1594,5.4999,,天水市,2009,260.0022,592.0,14684.0,42.0,,359.69,2,1111.0,101111.0,8.33987583011091
1595,23.0163,,承德市,2011,1100.0,698.0,40635.0,107.0,12.0,374.3,2,11111.0,111111.0,30.171746639180075
1596,8.1141,,六安市,2003,209.06799999999998,457.0,15892.0,46.0,,669.5,2,1111.0,101111.0,7.136580433065411
1597,16.4374,,十堰市,2012,955.68,848.0,24428.0,66.0,24.0,346.0,2,11111.0,111111.0,28.76976331375294
1598,65.8098,,永州市,2016,1570.0,1061.0,23038.0,64.0,42.0,645.0,2,11111.0,111111.0,39.35738460331977
1599,4.8457,,南充市,2003,250.3236,865.0,12915.0,48.0,,717.73,2,1111.0,101111.0,9.042597759169261
1600,84.12,,大理白族自治州,2014,,,29286.0,,,,2,100.0,100.0,22.392380251825465
1601,,,双鸭山市,2014,432.6831,397.0,23738.0,58.0,13.0,149.0,2,11111.0,111111.0,19.13366060927116
1602,1.26,,中卫市,2006,75.005,297.0,14135.0,19.0,,104.19,2,1111.0,101111.0,4.420345818698104
1603,4.4723,,乐山市,2003,215.5616,595.0,13229.0,67.0,,347.63,2,1111.0,101111.0,7.133787417826281
1604,,,齐齐哈尔市,2014,1210.0,944.0,43855.0,140.0,34.0,553.2,2,11111.0,111111.0,43.21431819544806
1605,18.8,,广元市,2016,660.01,663.0,16936.0,60.0,39.0,305.0,2,11111.0,111111.0,30.080853274976572
1606,7.82,,三明市,2009,800.2444,330.0,23861.0,26.0,,271.06,2,1111.0,101111.0,17.046686356406894
1607,1.53,,双鸭山市,2003,114.8876,172.0,23818.0,59.0,,150.84,2,1111.0,101111.0,5.697108203772133
1608,19.1527,,赣州市,2010,1120.0,691.0,40939.0,76.0,,907.27,2,1111.0,101111.0,25.894245370142077
1609,7.0864,,白山市,2011,531.4342,360.0,18143.0,38.0,7.0,128.5,2,11111.0,111111.0,14.257325669976742
1610,9.5506,,贺州市,2014,448.3807,316.0,12242.0,24.0,7.0,238.1,2,11111.0,111111.0,11.227076380982709
1611,23.2524,,襄阳市（2010年前为襄樊市）,2002,456.62,,20547.0,77.0,,577.38,2,1101.0,101101.0,12.82805311398411
1612,12.86,,白银市,2012,433.7651,592.0,20984.0,58.0,0.0,175.7,2,11111.0,111111.0,13.735823630986388
1613,3.5356,,丹东市,2003,232.9453,432.0,15463.0,53.0,,241.22,2,1111.0,101111.0,7.220775780253506
1614,3.8659,,吴忠市,2007,138.8272,312.0,17626.0,21.0,,130.82,2,1111.0,101111.0,6.038098038457578
1615,2.3496,,梧州市,2005,,221.0,13176.0,30.0,,305.43,2,1110.0,101110.0,8.058004311234901
1616,,,恩施土家族苗族自治州,2020,,,25300.0,,,,2,100.0,100.0,19.330423899037257
1617,1.5001,,钦州市,2003,155.3338,449.0,11521.0,64.0,,336.74,2,1111.0,101111.0,5.306867574383723
1618,9.5877,,红河哈尼族彝族自治州,2005,,,33889.0,,,,2,100.0,100.0,25.928302251796396
1619,77.6717,,楚雄彝族自治州,2019,,,29952.0,,,,2,100.0,100.0,22.903986606807138
1620,27.1817,,白城市,2018,606.5061,351.0,27193.0,45.0,76.0,190.0,2,11111.0,111111.0,47.249588684965644
1621,26.8828,,九江市,2006,506.2201,480.0,20146.0,68.0,,472.67,2,1111.0,101111.0,12.173109332217303
1622,1.8736,,金昌市,2008,194.4259,386.0,8060.0,32.0,,47.29,2,1111.0,101111.0,5.37139295967525
1623,5.7118,,贺州市,2011,356.4003,281.0,12421.0,36.0,4.0,233.3,2,11111.0,111111.0,9.726275121838702
1624,90.64,,大理白族自治州,2015,,,29926.0,,,,2,100.0,100.0,22.884013986342385
1625,,,昌吉回族自治州,2015,,,77768.0,,,,2,100.0,100.0,59.63517199690273
1626,11.5908,,忻州市,2003,109.3822,162.0,26668.0,19.0,,294.93,2,1111.0,101111.0,6.551971122353354
1627,6.1775,,三明市,2008,666.9222,320.0,24319.0,25.0,,270.15,2,1111.0,101111.0,15.103641464190835
1628,18.7766,,吉安市,2013,1120.0,716.0,26779.0,50.0,11.0,509.1,2,11111.0,111111.0,23.629367443999286
1629,,,双鸭山市,2015,433.3342,426.0,24294.0,58.0,17.0,147.43,2,11111.0,111111.0,21.207066149121125
1630,,,昌吉回族自治州,2014,,,77956.0,,,,2,100.0,100.0,59.779589406417074
1631,6.3722,,宜春市,2005,372.2066,251.0,19798.0,30.0,,528.17,2,1111.0,101111.0,9.527224126905018
1632,3.5441,,池州市,2009,245.5896,546.0,8914.0,33.0,,159.88,2,1111.0,101111.0,6.998141478731929
1633,,,伊犁哈萨克自治州,2012,,,58512.0,,,,2,100.0,100.0,44.84314200962481
1634,8.48,,黔西南布依族苗族自治州,2010,,,17866.0,,,,2,100.0,100.0,13.619790801539125
1635,10.0865,,张家口市,2003,319.9369,728.0,39083.0,77.0,,450.41,2,1111.0,101111.0,13.770489362409545
1636,3.1695,,龙岩市,2003,294.3962,230.0,20222.0,28.0,,286.72,2,1111.0,101111.0,8.369416904196044
1637,5.2236,,南充市,2004,307.0864,917.0,13293.0,51.0,,724.77,2,1111.0,101111.0,10.156756593568964
1638,23.6,,丽江市,2013,248.8114,179.0,21884.0,23.0,1.0,120.1,2,11111.0,111111.0,10.687384117858205
1639,2.2272,,来宾市,2006,203.4565,132.0,14227.0,20.0,,247.62,2,1111.0,101111.0,5.5979781114324165
1640,88.58,,大理白族自治州,2016,,,30117.0,,,,2,100.0,100.0,23.03073592898728
1641,,,乌兰察布市（2003年前为乌兰察布盟）,2020,827.0,1111.0,57999.0,75.0,43.0,,2,11111.0,11111.0,50.46181036357393
1642,5.6911,,衡阳市,2003,445.4628,520.0,16314.0,90.0,,713.9,2,1111.0,101111.0,10.50356733507731
1643,47.3139,,衡阳市,2009,1170.0,1340.0,16325.0,99.0,,739.8,2,1111.0,101111.0,24.923347550936025
1644,30.4395,,延边朝鲜族自治州,2018,,,46177.0,,,,2,100.0,100.0,35.36766995452131
1645,4.1278,,宣城市,2003,203.1763,227.0,13150.0,19.0,,274.83,2,1111.0,101111.0,5.843323846921729
1646,19.43,,临夏回族自治州,2015,,,8681.0,,,,2,100.0,100.0,6.564078533511101
1647,6.3421,,包头市,2002,333.0196,,29463.0,150.0,,208.02,2,1101.0,101101.0,14.167582287671301
1648,3.3071,,安庆市,2002,285.2141,,14422.0,33.0,,604.11,2,1101.0,101101.0,7.835819299060237
1649,19.23,,平凉市,2015,347.6994,141.0,11892.0,36.0,19.0,233.08,2,11111.0,111111.0,15.052138261257177
1650,13.4349,,宜昌市,2008,1030.0,1229.0,22694.0,82.0,,400.83,2,1111.0,101111.0,23.665404527482238
1651,50.27,,德宏傣族景颇族自治州,2016,,,11949.0,,,,2,100.0,100.0,9.074483290388137
1652,5.5695,,南充市,2005,335.2726,931.0,13372.0,54.0,,728.94,2,1111.0,101111.0,10.61932896390607
1653,,,昌吉回族自治州,2016,,,78667.0,,,,2,100.0,100.0,60.32576375835696
1654,19.9845,,曲靖市,2002,254.3962,,30957.0,25.0,,556.12,2,1101.0,101101.0,10.615890206078411
1655,3.6145,,通化市,2002,174.1323,,16634.0,39.0,,225.81,2,1101.0,101101.0,6.601302494473942
1656,26.2963,,衡阳市,2004,542.1735,650.0,16396.0,93.0,,718.95,2,1111.0,101111.0,12.514044700231073
1657,6.5932,,咸宁市,2009,405.15,383.0,10439.0,42.0,,290.63,2,1111.0,101111.0,8.80904118593595
1658,2.1754,,黄山市,2004,131.98,234.0,10382.0,32.0,,146.35,2,1111.0,101111.0,4.1649782355758065
1659,7.3657,,固原市,2010,104.031,398.0,11305.0,35.0,,152.53,2,1111.0,101111.0,4.616720325434444
1660,11.1309,,桂林市,2008,883.025,576.0,29716.0,60.0,,508.32,2,1111.0,101111.0,20.030716580086537
1661,,,牡丹江市,2020,832.0,1070.0,41818.0,82.0,68.0,,2,11111.0,11111.0,55.02446253180709
1662,37.9569,,丽江市,2020,513.0,236.0,22142.0,25.0,18.0,,2,11111.0,11111.0,19.344317187244094
1663,,,牡丹江市,2019,825.0,1070.0,41847.0,82.0,65.0,250.0,2,11111.0,111111.0,53.73620484520422
1664,0.9531,,广安市,2002,154.4405,,6829.0,39.0,,444.34,2,1101.0,101101.0,4.233094972516131
1665,24.79,,白银市,2019,486.0,719.0,21684.0,67.0,31.0,181.0,2,11111.0,111111.0,28.266207698691602
1666,11.937999999999999,,宜昌市,2007,820.9,1184.0,22905.0,73.0,,401.46,2,1111.0,101111.0,20.483734484503486
1667,8.617,,黄山市,2009,266.9198,451.0,10449.0,42.0,,148.6,2,1111.0,101111.0,7.053474793675301
1668,19.866,,百色市,2015,980.3511,449.0,39121.0,45.0,20.0,413.19,2,11111.0,111111.0,29.835719935349147
1669,13.1267,,汉中市,2012,754.572,276.0,29224.0,34.0,8.0,384.3,2,11111.0,111111.0,19.024903113799656
1670,,,阿克苏地区,2014,,,138171.0,,,,2,100.0,100.0,106.03541022506785
1671,,,鸡西市,2018,535.1782,,24379.0,,71.0,173.0,2,10101.0,110101.0,44.184922078549064
1672,,,伊犁哈萨克自治州,2013,,,59679.0,,,,2,100.0,100.0,45.73960539740801
1673,6.2286,,白山市,2010,433.167,349.0,18886.0,40.0,,128.7,2,1111.0,101111.0,10.599294115128725
1674,2.4992,,鸡西市,2006,236.2214,320.0,24423.0,73.0,,190.84,2,1111.0,101111.0,8.118815489003282
1675,7.4472,,乐山市,2009,619.0171,659.0,13832.0,52.0,,353.22,2,1111.0,101111.0,13.734075067285044
1676,4.2831,,鸡西市,2005,204.6355,320.0,24437.0,73.0,,191.38,2,1111.0,101111.0,7.64956457542069
1677,2.8634,,黄冈市,2003,387.235,602.0,18967.0,25.0,,724.7,2,1111.0,101111.0,11.248799785944673
1678,9.751,,曲靖市,2004,342.4766,257.0,31517.0,28.0,,575.66,2,1111.0,101111.0,11.217346614632595
1679,6.5,,金昌市,2016,207.8152,484.0,8325.0,43.0,10.0,46.0,2,11111.0,111111.0,11.535407131050208
1680,5.7513,,松原市,2006,473.6781,428.0,23144.0,37.0,,278.21,2,1111.0,101111.0,12.353767301160925
1681,,,赤峰市,2020,1760.0,2613.0,95054.0,114.0,84.0,,2,11111.0,11111.0,94.50641618736378
1682,6.9972,,六安市,2004,253.1,457.0,16906.0,67.0,,675.14,2,1111.0,101111.0,7.7247624436334785
1683,1.1347,,钦州市,2004,174.6454,506.0,12007.0,64.0,,344.01,2,1111.0,101111.0,5.9391418646753475
1684,2.0444,,安顺市,2004,87.7905,136.0,10167.0,25.0,,256.17,2,1111.0,101111.0,3.1073682169577466
1685,6.9467,,贺州市,2012,394.2144,285.0,12908.0,32.0,2.0,226.4,2,11111.0,111111.0,9.137108375533968
1686,,,恩施土家族苗族自治州,2019,,,26458.0,,,,2,100.0,100.0,20.219973687428812
1687,16.0,,广元市,2015,605.43,613.0,17952.0,56.0,26.0,305.31,2,11111.0,111111.0,24.364445180791698
1688,4.8166,,黄冈市,2004,432.3957,615.0,19193.0,26.0,,726.34,2,1111.0,101111.0,12.01028449171916
1689,,,龙岩市,2004,349.2257,242.0,20960.0,29.0,,286.98,2,1111.0,101111.0,9.36180681796843
1690,5.4735,,丹东市,2004,290.5058,432.0,16313.0,53.0,,240.97,2,1111.0,101111.0,8.231552332742453
1691,12.0132,,白山市,2017,,428.0,19234.0,47.0,38.0,120.0,2,11110.0,111110.0,30.201064823493688
1692,24.7657,,咸宁市,2006,234.15,321.0,10768.0,31.0,,281.76,2,1111.0,101111.0,6.164371555233804
1693,32.8847,,大理白族自治州,2007,,,31282.0,,,,2,100.0,100.0,23.925662961350117
1694,,,通辽市,2020,1280.0,1241.0,65145.0,63.0,60.0,,2,11111.0,11111.0,62.491282789486625
1695,3.4,,绥化市,2003,349.8974,189.0,38607.0,23.0,,555.5,2,1111.0,101111.0,12.34086137934713
1696,16.4676,,雅安市,2017,602.77,395.0,16599.0,36.0,59.0,154.0,2,11111.0,111111.0,36.17985727192767
1697,,,张家口市,2004,400.1082,762.0,40758.0,77.0,,449.82,2,1111.0,101111.0,15.419191077335682
1698,3.2644,,德宏傣族景颇族自治州,2005,,,12390.0,,,,2,100.0,100.0,9.413249660578703
1699,5.8174,,丹东市,2005,326.3156,567.0,16407.0,53.0,,242.39,2,1111.0,101111.0,9.392855008812017
1700,1.4568,,宜春市,2003,249.4974,183.0,20714.0,28.0,,522.27,2,1111.0,101111.0,7.574019402449167
1701,2.2395,,池州市,2007,158.0091,402.0,9324.0,25.0,,158.02,2,1111.0,101111.0,5.207703497126797
1702,,,毕节市（2011年前为毕节地区）,2015,,,29801.0,,32.0,,2,10100.0,10100.0,38.56230993800915
1703,5.6447,,松原市,2005,365.5508,326.0,23518.0,36.0,,277.46,2,1111.0,101111.0,10.356533310631805
1704,55.2048,,红河哈尼族彝族自治州,2009,,,35751.0,,,,2,100.0,100.0,27.35864914815657
1705,6.0274,,丽水市,2005,305.9863,286.0,19183.0,25.0,,251.39,2,1111.0,101111.0,8.646427869327955
1706,8.0866,,绵阳市,2005,482.5313,640.0,22554.0,74.0,,530.71,2,1111.0,101111.0,12.898725037350292
1707,7.0285,,资阳市,2010,657.9017,335.0,6417.0,36.0,,501.13,2,1111.0,101111.0,11.723475113745371
1708,2.4333,,安顺市,2005,106.0334,132.0,10354.0,27.0,,256.88,2,1111.0,101111.0,3.371222965320017
1709,7.9339,,广元市,2010,321.8678,376.0,18248.0,38.0,,310.89,2,1111.0,101111.0,8.969344125687462
1710,5.6714,,乐山市,2006,366.435,596.0,14266.0,46.0,,350.12,2,1111.0,101111.0,9.825662603774383
1711,96.33,,红河哈尼族彝族自治州,2016,,,36043.0,,,,2,100.0,100.0,27.582957039529912
1712,4.1687,,佳木斯市,2003,200.8599,334.0,36477.0,56.0,,244.73,2,1111.0,101111.0,9.99887352578424
1713,11.9402,,曲靖市,2005,440.9662,300.0,32411.0,108.0,,587.45,2,1111.0,101111.0,12.090216626716682
1714,22.4356,,抚州市,2015,1110.0,1152.0,21133.0,59.0,44.0,399.28,2,11111.0,111111.0,38.22955563582398
1715,8.8618,,南充市,2008,601.9472,854.0,14051.0,64.0,,749.49,2,1111.0,101111.0,14.256156575452597
1716,1.331,,天门市,2006,,,2955.0,,,,2,100.0,100.0,2.1654929650050083
1717,7.234,,曲靖市,2003,281.611,246.0,32609.0,26.0,,561.19,2,1111.0,101111.0,10.4765292614648
1718,17.4218,,汉中市,2014,991.05,299.0,30519.0,36.0,33.0,384.1,2,11111.0,111111.0,31.16002186818099
1719,8.1453,,衡阳市,2006,672.0697,792.0,17276.0,95.0,,726.5,2,1111.0,101111.0,15.228102815193454
1720,25.873,,抚州市,2016,1210.0,1203.0,21228.0,60.0,36.0,401.0,2,11111.0,111111.0,35.55539010683353
1721,1.4508,,鹤岗市,2003,88.0058,282.0,16609.0,58.0,,110.58,2,1111.0,101111.0,4.5228345324937935
1722,1.8435,,安顺市,2003,78.7506,133.0,10465.0,24.0,,250.59,2,1111.0,101111.0,3.023670937395106
1723,3.9582,,丽水市,2004,264.569,235.0,19508.0,23.0,,250.66,2,1111.0,101111.0,7.879053395278056
1724,,,海东市(2013年前为海东地区）,2012,,,14697.0,,0.0,,2,10100.0,10100.0,9.920784152816061
1725,,,毕节市（2011年前为毕节地区）,2014,,,30351.0,,21.0,,2,10100.0,10100.0,32.62895786920136
1726,4.8254,,榆林市,2005,320.0370000000001,160.0,48636.0,74.0,,351.6,2,1111.0,101111.0,12.940328944745735
1727,3.4752,,丽水市,2003,220.2878,180.0,19550.0,17.0,,249.4,2,1111.0,101111.0,7.048092277272094
1728,72.9493,,邵阳市,2014,1260.0,1100.0,23568.0,58.0,31.0,819.0,2,11111.0,111111.0,33.84259131342458
1729,7.3861,,九江市,2007,592.5614,775.0,21618.0,80.0,,479.58,2,1111.0,101111.0,14.914074471660959
1730,4.5321,,忻州市,2004,130.1939,166.0,28572.0,19.0,,296.82,2,1111.0,101111.0,7.219334015317644
1731,5.4,,黄冈市,2005,348.56,620.0,19770.0,27.0,,726.3,2,1111.0,101111.0,10.871452740289817
1732,5.4270000000000005,,平凉市,2009,195.6563,398.0,12628.0,49.0,,229.77,2,1111.0,101111.0,6.053877802647325
1733,39.5197,,襄阳市（2010年前为襄樊市）,2007,785.45,1353.0,22371.0,93.0,,582.0,2,1111.0,101111.0,20.38488736919869
1734,8.506,,固原市,2011,133.7454,398.0,11965.0,35.0,1.0,155.3,2,11111.0,111111.0,8.121236069050275
1735,8.2017,,丹东市,2006,385.3331,605.0,16799.0,53.0,,242.52,2,1111.0,101111.0,10.515612826332987
1736,,,黔南布依族苗族自治州,2014,,,29777.0,,,,2,100.0,100.0,22.769555507525165
1737,11.0098,,南充市,2009,686.2762,875.0,14222.0,71.0,,753.51,2,1111.0,101111.0,15.557639858634468
1738,17.2848,,延边朝鲜族自治州,2013,,,49356.0,,,,2,100.0,100.0,37.809706895192086
1739,31.99,,定西市,2017,327.31021,282.0,22384.0,25.0,50.0,303.0,2,11111.0,111111.0,32.59521063218275
1740,3.9722,,信阳市,2002,311.9211,,21619.0,40.0,,780.59,2,1101.0,101101.0,9.91905649137371
1741,3.3023,,岳阳市,2002,452.0156,,16993.0,72.0,,525.54,2,1101.0,101101.0,11.908132282496053
1742,2.0036,,钦州市,2005,205.5202,516.0,12505.0,64.0,,341.1,2,1111.0,101111.0,6.53395760905755
1743,7.2724,,宜春市,2006,439.7203,301.0,21329.0,32.0,,534.66,2,1111.0,101111.0,11.009772326861224
1744,7.4133,,忻州市,2005,167.17,166.0,28823.0,20.0,,297.89,2,1111.0,101111.0,7.804306387681441
1745,4.5938,,乐山市,2004,265.7746,615.0,14592.0,67.0,,347.67,2,1111.0,101111.0,8.216359065528147
1746,31.2387,,遵义市,2013,1580.0,468.0,35254.0,86.0,5.0,778.5,2,11111.0,111111.0,25.216493885874005
1747,12.86,,平凉市,2014,350.5533,560.0,12765.0,36.0,5.0,233.7,2,11111.0,111111.0,11.875027288510868
1748,9.0031,,六安市,2005,312.82,617.0,17717.0,70.0,,681.0,2,1111.0,101111.0,9.44787562178951
1749,9.2057,,荆州市,2008,623.98,755.0,16179.0,63.0,,658.5,2,1111.0,101111.0,14.528236546403331
1750,6.2657,,宣城市,2005,251.53,254.0,14159.0,24.0,,273.56,2,1111.0,101111.0,6.807362339153057
1751,,,龙岩市,2005,385.6278,294.0,21861.0,30.0,,286.83,2,1111.0,101111.0,10.288629299661501
1752,2.2635,,金昌市,2009,194.7494,322.0,8767.0,37.0,,47.57,2,1111.0,101111.0,5.153379029498767
1753,42.7503,,红河哈尼族彝族自治州,2007,,,37088.0,,,,2,100.0,100.0,28.385702746670827
1754,44.9806,,巴中市,2019,754.0,438.0,14167.0,61.0,35.0,366.0,2,11111.0,111111.0,26.423322055620595
1755,3.8464,,临夏回族自治州,2008,,,9376.0,,,,2,100.0,100.0,7.0979620420880725
1756,,,齐齐哈尔市,2016,1330.0,944.0,48743.0,140.0,67.0,544.0,2,11111.0,111111.0,59.465770343664836
1757,47.911,,红河哈尼族彝族自治州,2008,,,37146.0,,,,2,100.0,100.0,28.430257053861425
1758,4.0538,,平凉市,2008,175.0618,402.0,12845.0,48.0,,228.23,2,1111.0,101111.0,5.814829431572982
1759,25.2901,,白城市,2017,,350.0,29754.0,43.0,48.0,191.0,2,11110.0,111110.0,38.32976587175065
1760,80.9315,,保山市,2017,678.95,563.0,22020.0,37.0,39.0,263.0,2,11111.0,111111.0,30.970035236102007
1761,17.6553,,吴忠市,2008,172.9879,335.0,19420.0,28.0,,135.68,2,1111.0,101111.0,6.887861974247423
1762,,,承德市,2014,1340.0,733.0,45614.0,115.0,42.0,380.7,2,11111.0,111111.0,45.99556427105435
1763,4.0149,,广安市,2008,404.903,194.0,7328.0,21.0,,466.45,2,1111.0,101111.0,7.648339047397385
1764,34.3589,,延边朝鲜族自治州,2020,,,50095.0,,,,2,100.0,100.0,38.377390223017095
1765,1.8849,,鹤岗市,2004,104.8765,287.0,17028.0,58.0,,109.82,2,1111.0,101111.0,4.8718694816330625
1766,17.6383,,泸州市,2013,1140.0,1329.0,14156.0,109.0,8.0,508.4,2,11111.0,111111.0,22.551510485185343
1767,1.601,,双鸭山市,2004,136.6325,172.0,26537.0,59.0,,151.21,2,1111.0,101111.0,6.505222220742676
1768,31.4344,,红河哈尼族彝族自治州,2006,,,37287.0,,,,2,100.0,100.0,28.53857011099718
1769,79.4457,,邵阳市,2015,1390.0,1180.0,24131.0,65.0,56.0,821.37,2,11111.0,111111.0,45.74897441940804
1770,4.1958,,宣城市,2004,235.66,235.0,14292.0,24.0,,273.02,2,1111.0,101111.0,6.508165646073447
1771,36.0364,,松原市,2016,1650.0,934.0,24576.0,51.0,50.0,278.0,2,11111.0,111111.0,42.60879541994362
1772,66.6257,,邵阳市,2013,1130.0,938.0,24149.0,56.0,10.0,808.3,2,11111.0,111111.0,23.68381391316786
