Unnamed: 0,register,stock,province,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,city,stock_model_chose,register_model_chose,pr_stock,pr_stock_corrected
426,,3.2407,,2007,0.0014723502484618432,0.00246411389682012,7684.0,25.0,,188.6,2,武威市,1111.0,101111.0,4.679356466954569,2.2510413036586185
427,,91.29,,2016,0.004890871973598803,0.0021023193960965306,10516.0,27.0,0.0,251.0,2,普洱市（2007年前为思茅市、思茅地区）,11111.0,111111.0,9.819760242553738,9.819760242553738
429,,20.48,,2019,0.005344906032244399,0.005974498376813861,40473.0,54.0,38.0,99.0,2,酒泉市,11111.0,111111.0,14.191475131510568,24.130430439881255
431,,0.8886,,2003,0.0005937059735702086,0.0020338717878515275,7868.0,22.0,,187.1,2,武威市,1111.0,101111.0,2.8657779067722413,1.330547797158469
432,,2.4797,,2007,0.0007898355272540189,0.0,6785.0,7.0,,275.75,2,陇南市（2004年前为陇南地区）,1111.0,101111.0,1.266329701926886,0.6091778823044736
433,,86.19,,2014,0.0040756035129011865,0.002581452653811554,10795.0,25.0,0.0,253.8,2,普洱市（2007年前为思茅市、思茅地区）,11111.0,111111.0,8.963524874257583,8.963524874257583
434,,5.2846,,2005,0.0007426357174325737,0.0008115930691907537,10797.0,19.0,,256.56,2,普洱市（2007年前为思茅市、思茅地区）,1111.0,101111.0,1.9543745082399195,1.9543745082399195
436,,0.9007,,2004,0.0007557800707853888,0.0022001016935893924,7948.0,22.0,,187.18,2,武威市,1111.0,101111.0,3.2820529817465682,0.9999433382058834
437,,2.9478,,2004,0.0008594753137687716,0.0030899206007744357,5781.0,27.0,,294.97,2,安康市,1111.0,101111.0,4.285636741331797,3.1391914103275207
439,,3.7992,,2004,0.0010945591984096574,0.0005866937849571713,5527.0,17.0,,524.35,2,昭通市,1111.0,101111.0,2.306974265827135,2.306974265827135
440,,2.9826,,2005,0.0010598423398930832,0.002405444518324402,7983.0,25.0,,187.18,2,武威市,1111.0,101111.0,3.962781004613917,1.6941610161070353
443,,2.3802,,2006,0.0010982657494783398,0.002532561505065123,3068.0,16.0,,370.45,2,巴中市,1111.0,101111.0,4.14400330448951,2.7332400686655665
447,,2.911,,2008,0.0017073063520268,0.002581452653811554,3088.0,16.0,,398.57,2,巴中市,1111.0,101111.0,5.166474812163034,3.6867633023949704
